TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
201804260000,143.0,11.0,0.8,1008.4,1014.9,10.2,1.5,55.0,6.8,-,0.0,0.0,-,1996.0,8.3,3.0,39.0
201804260300,143.0,11.0,1.6,1008.4,1015.0,6.8,2.2,73.0,7.2,-,0.0,0.0,-,1498.0,6.4,3.0,52.0
201804260400,143.0,11.0,0.8,1008.5,1015.1,6.1,3.4,83.0,7.8,-,0.0,0.0,-,1202.0,5.8,3.0,44.0
201804260500,143.0,14.0,1.1,1008.6,1015.2,5.7,3.6,87.0,7.9,-,0.0,0.0,-,1198.0,5.6,3.0,43.0
201804260600,143.0,0.0,0.1,1008.8,1015.4,5.8,3.9,88.0,8.1,-,0.0,0.0,-,1282.0,5.4,3.0,43.0
201804260700,143.0,0.0,0.4,1009.4,1015.9,7.7,4.2,79.0,8.2,-,3.0,0.0,Ci,1378.0,7.9,3.0,40.0
201804260800,143.0,36.0,0.9,1009.7,1016.2,10.2,3.9,65.0,8.1,-,5.0,0.0,Ci,1580.0,13.2,3.0,33.0
201804260900,143.0,36.0,1.1,1009.6,1016.0,12.8,4.9,59.0,8.7,-,7.0,0.0,Ci,1145.0,17.6,3.0,56.0
201804261000,143.0,2.0,1.1,1009.2,1015.6,14.7,4.3,50.0,8.3,40,8.0,0.0,Ci,867.0,23.4,3.0,70.0
201804261100,143.0,5.0,0.9,1008.4,1014.6,18.7,3.6,37.0,7.9,40,7.0,0.0,Ci,845.0,30.2,3.0,85.0
201804261200,143.0,29.0,2.5,1007.7,1013.9,21.4,3.5,31.0,7.8,40,7.0,0.0,Cs,1367.0,33.7,3.0,51.0
201804261300,143.0,25.0,2.4,1006.8,1012.9,23.1,3.0,27.0,7.6,-,8.0,0.0,Cs,1470.0,35.5,3.0,45.0
201804261400,143.0,23.0,1.7,1006.1,1012.2,24.3,0.5,21.0,6.3,-,7.0,0.0,Ci,1842.0,37.0,3.0,52.0
201804261500,143.0,23.0,2.5,1005.4,1011.5,24.2,-1.6,18.0,5.4,-,8.0,0.0,Ci,1904.0,34.8,3.0,53.0
201804261600,143.0,23.0,1.4,1004.7,1010.8,25.2,-4.2,14.0,4.5,-,8.0,0.0,Ci,1994.0,32.4,3.0,41.0
201804261700,143.0,25.0,1.7,1004.0,1010.1,25.3,-5.1,13.0,4.2,-,7.0,2.0,AcCi,1989.0,30.3,3.0,32.0
201804261800,143.0,20.0,1.7,1004.1,1010.2,23.7,-2.8,17.0,5.0,-,7.0,4.0,AcCi,2000.0,23.1,3.0,43.0
201804262100,143.0,36.0,0.6,1005.5,1011.7,18.1,3.5,38.0,7.8,-,7.0,2.0,AcCi,1884.0,14.9,3.0,31.0
201804270000,143.0,27.0,1.8,1005.5,1011.7,18.1,2.3,35.0,7.2,-,7.0,3.0,AcCi,2000.0,13.4,3.0,25.0
201804270300,143.0,29.0,3.0,1005.3,1011.6,15.8,0.0,34.0,6.1,-,7.0,0.0,Ci,1955.0,12.3,3.0,15.0
201804270400,143.0,29.0,2.7,1005.6,1011.9,14.7,0.5,38.0,6.3,-,7.0,0.0,Ci,1954.0,11.2,3.0,22.0
201804270500,143.0,29.0,2.1,1005.9,1012.3,13.7,1.3,43.0,6.7,-,3.0,0.0,Ci,2000.0,10.2,3.0,21.0
