TM,STN_chifeng,IW_chifeng,IR_chifeng,IX_chifeng,VV_chifeng,WD_chifeng,WS_chifeng,TA_chifeng,TD_chifeng,HM_chifeng,PS_chifeng,PT_chifeng,PR_chifeng,RH_chifeng,ORG_chifeng,PM10_chifeng,STN_dalian,IW_dalian,IR_dalian,IX_dalian,VV_dalian,WD_dalian,WS_dalian,TA_dalian,TD_dalian,HM_dalian,PS_dalian,PT_dalian,PR_dalian,RH_dalian,ORG_dalian,PM10_dalian,STN_qingdao,IW_qingdao,IR_qingdao,IX_qingdao,VV_qingdao,WD_qingdao,WS_qingdao,TA_qingdao,TD_qingdao,HM_qingdao,PS_qingdao,PT_qingdao,PR_qingdao,RH_qingdao,ORG_qingdao,PM10_qingdao,STN_tongliao,IW_tongliao,IR_tongliao,IX_tongliao,VV_tongliao,WD_tongliao,WS_tongliao,TA_tongliao,TD_tongliao,HM_tongliao,PS_tongliao,PT_tongliao,PR_tongliao,RH_tongliao,ORG_tongliao,PM10_tongliao,STN_yanan,IW_yanan,IR_yanan,IX_yanan,VV_yanan,WD_yanan,WS_yanan,TA_yanan,TD_yanan,HM_yanan,PS_yanan,PT_yanan,PR_yanan,RH_yanan,ORG_yanan,PM10_yanan
201907280800,54218.0,1.0,3.0,2.0,69.0,220.0,4.0,32.5,20.4,49.0,999.3,7.0,1.1,0.0,cma,65.0,54662.0,1.0,3.0,2.0,73.0,110.0,3.0,26.7,24.2,86.2,1004.1,4.0,0.0,0.0,cma,23.0,54857.0,1.0,3.0,2.0,77.0,180.0,4.0,28.4,25.0,81.9,1003.9,7.0,0.4,0.0,cma,32.0,54135.0,1.0,3.0,2.0,70.0,160.0,4.0,34.5,23.8,53.9,997.9,7.0,1.6,0.0,cma,67.0,53845.0,1.0,3.0,2.0,80.0,90.0,2.0,33.2,20.0,45.9,997.3,7.0,1.3,0.0,cma,67.0
201907280900,54218.0,1.0,3.0,2.0,72.0,220.0,4.0,33.1,20.3,47.1,998.4,7.0,0.8,0.0,cma,52.0,54662.0,1.0,3.0,2.0,76.0,180.0,3.0,29.0,23.0,70.1,1002.7,7.0,1.3,0.0,cma,7.0,54857.0,1.0,3.0,2.0,74.0,140.0,4.0,28.1,25.1,83.8,1003.0,7.0,0.9,0.0,cma,29.0,54135.0,1.0,3.0,2.0,70.0,180.0,5.0,33.3,22.7,53.9,997.7,7.0,0.2,0.0,cma,45.0,53845.0,1.0,3.0,2.0,80.0,200.0,4.0,33.0,18.4,42.1,995.6,7.0,2.0,0.0,cma,95.0
201907281000,54218.0,1.0,3.0,2.0,72.0,220.0,4.0,33.1,20.3,47.1,998.4,7.0,0.8,0.0,cma,52.0,54662.0,1.0,3.0,2.0,76.0,180.0,3.0,29.0,23.0,70.1,1002.7,7.0,1.3,0.0,cma,7.0,54857.0,1.0,3.0,2.0,74.0,140.0,4.0,28.1,25.1,83.8,1003.0,7.0,0.9,0.0,cma,29.0,54135.0,1.0,3.0,2.0,70.0,180.0,5.0,33.3,22.7,53.9,997.7,7.0,0.2,0.0,cma,45.0,53845.0,1.0,3.0,2.0,80.0,200.0,4.0,33.0,18.4,42.1,995.6,7.0,2.0,0.0,cma,95.0
201907281100,54218.0,1.0,3.0,2.0,72.0,220.0,4.0,33.1,20.3,47.1,998.4,7.0,0.8,0.0,cma,52.0,54662.0,1.0,3.0,2.0,76.0,180.0,3.0,29.0,23.0,70.1,1002.7,7.0,1.3,0.0,cma,7.0,54857.0,1.0,3.0,2.0,74.0,140.0,4.0,28.1,25.1,83.8,1003.0,7.0,0.9,0.0,cma,29.0,54135.0,1.0,3.0,2.0,70.0,180.0,5.0,33.3,22.7,53.9,997.7,7.0,0.2,0.0,cma,45.0,53845.0,1.0,3.0,2.0,80.0,200.0,4.0,33.0,18.4,42.1,995.6,7.0,2.0,0.0,cma,95.0
201907281200,54218.0,1.0,3.0,2.0,68.0,220.0,5.0,29.3,21.0,61.0,1000.0,2.0,1.3,0.0,cma,50.0,54662.0,1.0,3.0,2.0,61.0,160.0,2.0,26.7,24.5,87.8,1003.8,2.0,1.1,0.0,cma,27.0,54857.0,1.0,3.0,1.0,55.0,160.0,3.0,27.1,25.9,93.2,1004.1,2.0,1.1,0.0,cma,6.0,54135.0,1.0,3.0,2.0,70.0,160.0,3.0,29.1,22.6,68.0,998.8,2.0,1.0,0.0,cma,50.0,53845.0,1.0,3.0,2.0,80.0,90.0,3.0,29.4,20.6,59.2,997.4,2.0,1.4,0.0,cma,33.0
201907281300,54218.0,1.0,3.0,2.0,68.0,220.0,5.0,29.3,21.0,61.0,1000.0,2.0,1.3,0.0,cma,50.0,54662.0,1.0,3.0,2.0,61.0,160.0,2.0,26.7,24.5,87.8,1003.8,2.0,1.1,0.0,cma,27.0,54857.0,1.0,3.0,1.0,55.0,160.0,3.0,27.1,25.9,93.2,1004.1,2.0,1.1,0.0,cma,6.0,54135.0,1.0,3.0,2.0,70.0,160.0,3.0,29.1,22.6,68.0,998.8,2.0,1.0,0.0,cma,50.0,53845.0,1.0,3.0,2.0,80.0,90.0,3.0,29.4,20.6,59.2,997.4,2.0,1.4,0.0,cma,33.0
201907281400,54218.0,1.0,3.0,2.0,68.0,220.0,5.0,29.3,21.0,61.0,1000.0,2.0,1.3,0.0,cma,50.0,54662.0,1.0,3.0,2.0,61.0,160.0,2.0,26.7,24.5,87.8,1003.8,2.0,1.1,0.0,cma,27.0,54857.0,1.0,3.0,1.0,55.0,160.0,3.0,27.1,25.9,93.2,1004.1,2.0,1.1,0.0,cma,6.0,54135.0,1.0,3.0,2.0,70.0,160.0,3.0,29.1,22.6,68.0,998.8,2.0,1.0,0.0,cma,50.0,53845.0,1.0,3.0,2.0,80.0,90.0,3.0,29.4,20.6,59.2,997.4,2.0,1.4,0.0,cma,33.0
201907281500,54218.0,1.0,3.0,2.0,68.0,250.0,3.0,28.1,20.9,65.0,1000.6,2.0,0.9,0.0,cma,49.0,54662.0,1.0,3.0,2.0,58.0,180.0,2.0,26.7,24.9,89.9,1004.6,2.0,0.8,0.0,cma,24.0,54857.0,1.0,3.0,1.0,55.0,160.0,3.0,27.0,25.6,92.1,1004.8,2.0,0.7,0.0,cma,32.0,54135.0,1.0,3.0,2.0,62.0,180.0,3.0,27.6,23.4,77.9,998.9,2.0,0.2,0.0,cma,30.0,53845.0,1.0,3.0,2.0,80.0,90.0,1.0,25.7,20.0,70.8,998.2,2.0,1.2,0.0,cma,-44.0
201907281600,54218.0,1.0,3.0,2.0,68.0,250.0,3.0,28.1,20.9,65.0,1000.6,2.0,0.9,0.0,cma,49.0,54662.0,1.0,3.0,2.0,58.0,180.0,2.0,26.7,24.9,89.9,1004.6,2.0,0.8,0.0,cma,24.0,54857.0,1.0,3.0,1.0,55.0,160.0,3.0,27.0,25.6,92.1,1004.8,2.0,0.7,0.0,cma,32.0,54135.0,1.0,3.0,2.0,62.0,180.0,3.0,27.6,23.4,77.9,998.9,2.0,0.2,0.0,cma,30.0,53845.0,1.0,3.0,2.0,80.0,90.0,1.0,25.7,20.0,70.8,998.2,2.0,1.2,0.0,cma,-44.0
201907281700,54218.0,1.0,3.0,2.0,68.0,250.0,3.0,28.1,20.9,65.0,1000.6,2.0,0.9,0.0,cma,49.0,54662.0,1.0,3.0,2.0,58.0,180.0,2.0,26.7,24.9,89.9,1004.6,2.0,0.8,0.0,cma,24.0,54857.0,1.0,3.0,1.0,55.0,160.0,3.0,27.0,25.6,92.1,1004.8,2.0,0.7,0.0,cma,32.0,54135.0,1.0,3.0,2.0,62.0,180.0,3.0,27.6,23.4,77.9,998.9,2.0,0.2,0.0,cma,30.0,53845.0,1.0,3.0,2.0,80.0,90.0,1.0,25.7,20.0,70.8,998.2,2.0,1.2,0.0,cma,-44.0
201907281800,54218.0,1.0,3.0,2.0,66.0,200.0,2.0,27.3,20.6,66.9,999.8,7.0,0.6,0.0,cma,58.0,54662.0,1.0,3.0,1.0,57.0,200.0,4.0,26.2,24.4,89.8,1003.3,7.0,1.3,0.0,cma,23.0,54857.0,1.0,3.0,1.0,36.0,160.0,4.0,26.9,25.7,93.2,1004.0,7.0,0.8,0.0,cma,34.0,54135.0,1.0,3.0,2.0,63.0,180.0,3.0,27.0,22.6,76.9,998.2,7.0,0.6,0.0,cma,46.0,53845.0,1.0,3.0,2.0,80.0,320.0,4.0,22.5,20.4,87.9,999.4,2.0,0.8,0.0,cma,69.0
201907281900,54218.0,1.0,3.0,2.0,66.0,200.0,2.0,27.3,20.6,66.9,999.8,7.0,0.6,0.0,cma,58.0,54662.0,1.0,3.0,1.0,57.0,200.0,4.0,26.2,24.4,89.8,1003.3,7.0,1.3,0.0,cma,23.0,54857.0,1.0,3.0,1.0,36.0,160.0,4.0,26.9,25.7,93.2,1004.0,7.0,0.8,0.0,cma,34.0,54135.0,1.0,3.0,2.0,63.0,180.0,3.0,27.0,22.6,76.9,998.2,7.0,0.6,0.0,cma,46.0,53845.0,1.0,3.0,2.0,80.0,320.0,4.0,22.5,20.4,87.9,999.4,2.0,0.8,0.0,cma,69.0
201907282000,54218.0,1.0,3.0,2.0,66.0,200.0,2.0,27.3,20.6,66.9,999.8,7.0,0.6,0.0,cma,58.0,54662.0,1.0,3.0,1.0,57.0,200.0,4.0,26.2,24.4,89.8,1003.3,7.0,1.3,0.0,cma,23.0,54857.0,1.0,3.0,1.0,36.0,160.0,4.0,26.9,25.7,93.2,1004.0,7.0,0.8,0.0,cma,34.0,54135.0,1.0,3.0,2.0,63.0,180.0,3.0,27.0,22.6,76.9,998.2,7.0,0.6,0.0,cma,46.0,53845.0,1.0,3.0,2.0,80.0,320.0,4.0,22.5,20.4,87.9,999.4,2.0,0.8,0.0,cma,69.0
201907282100,54218.0,1.0,3.0,2.0,61.0,180.0,2.0,27.0,21.1,70.2,1000.6,2.0,0.7,0.0,cma,151.0,54662.0,1.0,3.0,1.0,32.0,200.0,2.0,25.7,24.5,93.1,1004.0,2.0,0.7,0.0,cma,35.0,54857.0,1.0,3.0,2.0,61.0,160.0,4.0,26.8,25.6,93.2,1004.3,2.0,0.3,0.0,cma,54.0,54135.0,1.0,3.0,2.0,58.0,180.0,3.0,26.3,23.6,85.1,998.9,2.0,0.6,0.0,cma,36.0,53845.0,1.0,4.0,1.0,32.0,360.0,4.0,16.8,16.6,98.7,1002.2,2.0,1.3,0.0,cma,72.0
201907282200,54218.0,1.0,3.0,2.0,61.0,180.0,2.0,27.0,21.1,70.2,1000.6,2.0,0.7,0.0,cma,151.0,54662.0,1.0,3.0,1.0,32.0,200.0,2.0,25.7,24.5,93.1,1004.0,2.0,0.7,0.0,cma,35.0,54857.0,1.0,3.0,2.0,61.0,160.0,4.0,26.8,25.6,93.2,1004.3,2.0,0.3,0.0,cma,54.0,54135.0,1.0,3.0,2.0,58.0,180.0,3.0,26.3,23.6,85.1,998.9,2.0,0.6,0.0,cma,36.0,53845.0,1.0,4.0,1.0,32.0,360.0,4.0,16.8,16.6,98.7,1002.2,2.0,1.3,0.0,cma,72.0
201907282300,54218.0,1.0,3.0,2.0,61.0,180.0,2.0,27.0,21.1,70.2,1000.6,2.0,0.7,0.0,cma,151.0,54662.0,1.0,3.0,1.0,32.0,200.0,2.0,25.7,24.5,93.1,1004.0,2.0,0.7,0.0,cma,35.0,54857.0,1.0,3.0,2.0,61.0,160.0,4.0,26.8,25.6,93.2,1004.3,2.0,0.3,0.0,cma,54.0,54135.0,1.0,3.0,2.0,58.0,180.0,3.0,26.3,23.6,85.1,998.9,2.0,0.6,0.0,cma,36.0,53845.0,1.0,4.0,1.0,32.0,360.0,4.0,16.8,16.6,98.7,1002.2,2.0,1.3,0.0,cma,72.0
201907290000,54218.0,1.0,3.0,2.0,59.0,220.0,3.0,26.7,21.7,74.1,1002.5,2.0,1.3,0.0,cma,59.0,54662.0,1.0,3.0,1.0,56.0,180.0,2.0,26.9,24.6,87.3,1004.7,2.0,0.7,0.0,cma,22.0,54857.0,1.0,1.0,2.0,64.0,180.0,3.0,26.0,25.0,94.2,1005.5,2.0,1.2,1.0,cma,80.0,54135.0,1.0,3.0,2.0,55.0,180.0,2.0,26.4,24.3,88.3,999.6,2.0,0.5,0.0,cma,43.0,53845.0,1.0,1.0,1.0,62.0,250.0,2.0,17.5,17.3,98.7,1003.4,2.0,0.5,1.0,cma,85.0
201907290100,54218.0,1.0,3.0,2.0,59.0,220.0,3.0,26.7,21.7,74.1,1002.5,2.0,1.3,0.0,cma,59.0,54662.0,1.0,3.0,1.0,56.0,180.0,2.0,26.9,24.6,87.3,1004.7,2.0,0.7,0.0,cma,22.0,54857.0,1.0,1.0,2.0,64.0,180.0,3.0,26.0,25.0,94.2,1005.5,2.0,1.2,1.0,cma,80.0,54135.0,1.0,3.0,2.0,55.0,180.0,2.0,26.4,24.3,88.3,999.6,2.0,0.5,0.0,cma,43.0,53845.0,1.0,1.0,1.0,62.0,250.0,2.0,17.5,17.3,98.7,1003.4,2.0,0.5,1.0,cma,85.0
201907290200,54218.0,1.0,3.0,2.0,59.0,220.0,3.0,26.7,21.7,74.1,1002.5,2.0,1.3,0.0,cma,59.0,54662.0,1.0,3.0,1.0,56.0,180.0,2.0,26.9,24.6,87.3,1004.7,2.0,0.7,0.0,cma,22.0,54857.0,1.0,1.0,2.0,64.0,180.0,3.0,26.0,25.0,94.2,1005.5,2.0,1.2,1.0,cma,80.0,54135.0,1.0,3.0,2.0,55.0,180.0,2.0,26.4,24.3,88.3,999.6,2.0,0.5,0.0,cma,43.0,53845.0,1.0,1.0,1.0,62.0,250.0,2.0,17.5,17.3,98.7,1003.4,2.0,0.5,1.0,cma,85.0
201907290300,54218.0,1.0,4.0,1.0,64.0,200.0,3.0,26.4,20.7,70.9,1001.8,7.0,0.8,0.0,cma,49.0,54662.0,1.0,3.0,2.0,59.0,180.0,5.0,29.2,24.3,75.0,1004.6,7.0,0.1,0.0,cma,20.0,54857.0,1.0,4.0,2.0,77.0,200.0,5.0,27.6,24.8,84.8,1006.0,2.0,0.5,0.0,cma,80.0,54135.0,1.0,3.0,2.0,55.0,180.0,5.0,28.3,24.9,81.9,999.9,2.0,0.3,0.0,cma,42.0,53845.0,1.0,4.0,1.0,80.0,340.0,1.0,22.8,16.6,68.0,1004.7,2.0,1.4,0.0,cma,10.0
201907290400,54218.0,1.0,4.0,1.0,64.0,200.0,3.0,26.4,20.7,70.9,1001.8,7.0,0.8,0.0,cma,49.0,54662.0,1.0,3.0,2.0,59.0,180.0,5.0,29.2,24.3,75.0,1004.6,7.0,0.1,0.0,cma,20.0,54857.0,1.0,4.0,2.0,77.0,200.0,5.0,27.6,24.8,84.8,1006.0,2.0,0.5,0.0,cma,80.0,54135.0,1.0,3.0,2.0,55.0,180.0,5.0,28.3,24.9,81.9,999.9,2.0,0.3,0.0,cma,42.0,53845.0,1.0,4.0,1.0,80.0,340.0,1.0,22.8,16.6,68.0,1004.7,2.0,1.4,0.0,cma,10.0
201907290500,54218.0,1.0,4.0,1.0,64.0,200.0,3.0,26.4,20.7,70.9,1001.8,7.0,0.8,0.0,cma,49.0,54662.0,1.0,3.0,2.0,59.0,180.0,5.0,29.2,24.3,75.0,1004.6,7.0,0.1,0.0,cma,20.0,54857.0,1.0,4.0,2.0,77.0,200.0,5.0,27.6,24.8,84.8,1006.0,2.0,0.5,0.0,cma,80.0,54135.0,1.0,3.0,2.0,55.0,180.0,5.0,28.3,24.9,81.9,999.9,2.0,0.3,0.0,cma,42.0,53845.0,1.0,4.0,1.0,80.0,340.0,1.0,22.8,16.6,68.0,1004.7,2.0,1.4,0.0,cma,10.0
201907290600,54218.0,1.0,1.0,1.0,80.0,290.0,3.0,26.8,17.3,56.0,1001.6,7.0,0.2,1.0,cma,71.0,54662.0,1.0,3.0,2.0,60.0,180.0,4.0,31.3,24.4,66.9,1002.1,7.0,2.4,0.0,cma,40.0,54857.0,1.0,1.0,1.0,57.0,160.0,3.0,24.8,23.6,93.1,1003.9,7.0,2.1,1.0,cma,51.0,54135.0,1.0,3.0,2.0,56.0,250.0,2.0,30.0,25.5,76.9,999.2,7.0,0.6,0.0,cma,61.0,53845.0,1.0,1.0,1.0,80.0,360.0,3.0,25.4,17.6,62.0,1003.8,7.0,0.9,1.0,cma,-33.0
201907290700,54218.0,1.0,1.0,1.0,80.0,290.0,3.0,26.8,17.3,56.0,1001.6,7.0,0.2,1.0,cma,71.0,54662.0,1.0,3.0,2.0,60.0,180.0,4.0,31.3,24.4,66.9,1002.1,7.0,2.4,0.0,cma,40.0,54857.0,1.0,1.0,1.0,57.0,160.0,3.0,24.8,23.6,93.1,1003.9,7.0,2.1,1.0,cma,51.0,54135.0,1.0,3.0,2.0,56.0,250.0,2.0,30.0,25.5,76.9,999.2,7.0,0.6,0.0,cma,61.0,53845.0,1.0,1.0,1.0,80.0,360.0,3.0,25.4,17.6,62.0,1003.8,7.0,0.9,1.0,cma,-33.0
201907290800,54218.0,1.0,1.0,1.0,80.0,290.0,3.0,26.8,17.3,56.0,1001.6,7.0,0.2,1.0,cma,71.0,54662.0,1.0,3.0,2.0,60.0,180.0,4.0,31.3,24.4,66.9,1002.1,7.0,2.4,0.0,cma,40.0,54857.0,1.0,1.0,1.0,57.0,160.0,3.0,24.8,23.6,93.1,1003.9,7.0,2.1,1.0,cma,51.0,54135.0,1.0,3.0,2.0,56.0,250.0,2.0,30.0,25.5,76.9,999.2,7.0,0.6,0.0,cma,61.0,53845.0,1.0,1.0,1.0,80.0,360.0,3.0,25.4,17.6,62.0,1003.8,7.0,0.9,1.0,cma,-33.0
201907290900,54218.0,1.0,3.0,2.0,80.0,220.0,2.0,25.3,20.6,75.2,1001.0,7.0,0.8,0.0,cma,71.0,54662.0,1.0,3.0,2.0,66.0,160.0,2.0,29.8,24.7,74.2,1000.9,7.0,1.3,0.0,cma,14.0,54857.0,1.0,4.0,1.0,75.0,180.0,4.0,26.0,24.0,88.8,1003.3,7.0,0.6,0.0,cma,35.0,54135.0,1.0,3.0,2.0,67.0,290.0,2.0,29.0,19.0,54.8,999.2,7.0,0.1,0.0,cma,46.0,53845.0,1.0,3.0,2.0,80.0,320.0,1.0,27.8,14.8,45.0,1003.6,7.0,0.8,0.0,cma,56.0
201907291000,54218.0,1.0,3.0,2.0,80.0,220.0,2.0,25.3,20.6,75.2,1001.0,7.0,0.8,0.0,cma,71.0,54662.0,1.0,3.0,2.0,66.0,160.0,2.0,29.8,24.7,74.2,1000.9,7.0,1.3,0.0,cma,14.0,54857.0,1.0,4.0,1.0,75.0,180.0,4.0,26.0,24.0,88.8,1003.3,7.0,0.6,0.0,cma,35.0,54135.0,1.0,3.0,2.0,67.0,290.0,2.0,29.0,19.0,54.8,999.2,7.0,0.1,0.0,cma,46.0,53845.0,1.0,3.0,2.0,80.0,320.0,1.0,27.8,14.8,45.0,1003.6,7.0,0.8,0.0,cma,56.0
201907291100,54218.0,1.0,3.0,2.0,80.0,220.0,2.0,25.3,20.6,75.2,1001.0,7.0,0.8,0.0,cma,71.0,54662.0,1.0,3.0,2.0,66.0,160.0,2.0,29.8,24.7,74.2,1000.9,7.0,1.3,0.0,cma,14.0,54857.0,1.0,4.0,1.0,75.0,180.0,4.0,26.0,24.0,88.8,1003.3,7.0,0.6,0.0,cma,35.0,54135.0,1.0,3.0,2.0,67.0,290.0,2.0,29.0,19.0,54.8,999.2,7.0,0.1,0.0,cma,46.0,53845.0,1.0,3.0,2.0,80.0,320.0,1.0,27.8,14.8,45.0,1003.6,7.0,0.8,0.0,cma,56.0
201907291200,54218.0,1.0,1.0,1.0,75.0,160.0,2.0,22.8,20.1,84.8,1001.1,7.0,0.2,1.0,cma,73.0,54662.0,1.0,1.0,1.0,67.0,200.0,2.0,28.1,25.1,83.8,1001.8,2.0,0.9,1.0,cma,22.0,54857.0,1.0,1.0,1.0,66.0,160.0,4.0,26.3,25.1,93.1,1004.1,2.0,0.8,1.0,cma,5.0,54135.0,1.0,1.0,1.0,63.0,160.0,2.0,24.3,21.0,81.9,1000.2,2.0,0.9,1.0,cma,82.0,53845.0,1.0,3.0,2.0,80.0,110.0,2.0,25.6,15.3,52.9,1005.1,2.0,1.0,0.0,cma,25.0
201907291300,54218.0,1.0,1.0,1.0,75.0,160.0,2.0,22.8,20.1,84.8,1001.1,7.0,0.2,1.0,cma,73.0,54662.0,1.0,1.0,1.0,67.0,200.0,2.0,28.1,25.1,83.8,1001.8,2.0,0.9,1.0,cma,22.0,54857.0,1.0,1.0,1.0,66.0,160.0,4.0,26.3,25.1,93.1,1004.1,2.0,0.8,1.0,cma,5.0,54135.0,1.0,1.0,1.0,63.0,160.0,2.0,24.3,21.0,81.9,1000.2,2.0,0.9,1.0,cma,82.0,53845.0,1.0,3.0,2.0,80.0,110.0,2.0,25.6,15.3,52.9,1005.1,2.0,1.0,0.0,cma,25.0
201907291400,54218.0,1.0,1.0,1.0,75.0,160.0,2.0,22.8,20.1,84.8,1001.1,7.0,0.2,1.0,cma,73.0,54662.0,1.0,1.0,1.0,67.0,200.0,2.0,28.1,25.1,83.8,1001.8,2.0,0.9,1.0,cma,22.0,54857.0,1.0,1.0,1.0,66.0,160.0,4.0,26.3,25.1,93.1,1004.1,2.0,0.8,1.0,cma,5.0,54135.0,1.0,1.0,1.0,63.0,160.0,2.0,24.3,21.0,81.9,1000.2,2.0,0.9,1.0,cma,82.0,53845.0,1.0,3.0,2.0,80.0,110.0,2.0,25.6,15.3,52.9,1005.1,2.0,1.0,0.0,cma,25.0
201907291500,54218.0,1.0,4.0,2.0,80.0,250.0,2.0,20.9,18.5,86.2,1000.0,7.0,1.3,0.0,cma,22.0,54662.0,1.0,4.0,2.0,60.0,220.0,3.0,27.4,24.7,85.2,1002.0,2.0,0.3,0.0,cma,38.0,54857.0,1.0,3.0,1.0,55.0,160.0,2.0,26.7,26.0,96.0,1003.7,7.0,0.4,0.0,cma,9.0,54135.0,1.0,4.0,1.0,62.0,110.0,2.0,23.3,22.1,93.0,997.4,7.0,2.8,0.0,cma,43.0,53845.0,1.0,3.0,2.0,80.0,180.0,1.0,20.5,17.9,85.0,1006.3,2.0,1.1,0.0,cma,70.0
201907291600,54218.0,1.0,4.0,2.0,80.0,250.0,2.0,20.9,18.5,86.2,1000.0,7.0,1.3,0.0,cma,22.0,54662.0,1.0,4.0,2.0,60.0,220.0,3.0,27.4,24.7,85.2,1002.0,2.0,0.3,0.0,cma,38.0,54857.0,1.0,3.0,1.0,55.0,160.0,2.0,26.7,26.0,96.0,1003.7,7.0,0.4,0.0,cma,9.0,54135.0,1.0,4.0,1.0,62.0,110.0,2.0,23.3,22.1,93.0,997.4,7.0,2.8,0.0,cma,43.0,53845.0,1.0,3.0,2.0,80.0,180.0,1.0,20.5,17.9,85.0,1006.3,2.0,1.1,0.0,cma,70.0
201907291700,54218.0,1.0,4.0,2.0,80.0,250.0,2.0,20.9,18.5,86.2,1000.0,7.0,1.3,0.0,cma,22.0,54662.0,1.0,4.0,2.0,60.0,220.0,3.0,27.4,24.7,85.2,1002.0,2.0,0.3,0.0,cma,38.0,54857.0,1.0,3.0,1.0,55.0,160.0,2.0,26.7,26.0,96.0,1003.7,7.0,0.4,0.0,cma,9.0,54135.0,1.0,4.0,1.0,62.0,110.0,2.0,23.3,22.1,93.0,997.4,7.0,2.8,0.0,cma,43.0,53845.0,1.0,3.0,2.0,80.0,180.0,1.0,20.5,17.9,85.0,1006.3,2.0,1.1,0.0,cma,70.0
201907291800,54218.0,1.0,3.0,2.0,76.0,180.0,1.0,18.9,17.4,91.0,999.5,7.0,0.7,0.0,cma,32.0,54662.0,1.0,1.0,2.0,72.0,200.0,4.0,26.3,23.6,85.1,1000.7,7.0,1.3,1.0,cma,37.0,54857.0,1.0,3.0,1.0,42.0,180.0,2.0,26.3,25.8,97.1,1002.9,7.0,0.8,0.0,cma,25.0,54135.0,1.0,1.0,1.0,61.0,110.0,1.0,23.2,21.8,91.8,997.4,2.0,0.1,1.0,cma,41.0,53845.0,1.0,3.0,2.0,80.0,180.0,2.0,18.8,17.1,89.9,1005.7,7.0,0.3,0.0,cma,-51.0
201907291900,54218.0,1.0,3.0,2.0,76.0,180.0,1.0,18.9,17.4,91.0,999.5,7.0,0.7,0.0,cma,32.0,54662.0,1.0,1.0,2.0,72.0,200.0,4.0,26.3,23.6,85.1,1000.7,7.0,1.3,1.0,cma,37.0,54857.0,1.0,3.0,1.0,42.0,180.0,2.0,26.3,25.8,97.1,1002.9,7.0,0.8,0.0,cma,25.0,54135.0,1.0,1.0,1.0,61.0,110.0,1.0,23.2,21.8,91.8,997.4,2.0,0.1,1.0,cma,41.0,53845.0,1.0,3.0,2.0,80.0,180.0,2.0,18.8,17.1,89.9,1005.7,7.0,0.3,0.0,cma,-51.0
201907292000,54218.0,1.0,3.0,2.0,76.0,180.0,1.0,18.9,17.4,91.0,999.5,7.0,0.7,0.0,cma,32.0,54662.0,1.0,1.0,2.0,72.0,200.0,4.0,26.3,23.6,85.1,1000.7,7.0,1.3,1.0,cma,37.0,54857.0,1.0,3.0,1.0,42.0,180.0,2.0,26.3,25.8,97.1,1002.9,7.0,0.8,0.0,cma,25.0,54135.0,1.0,1.0,1.0,61.0,110.0,1.0,23.2,21.8,91.8,997.4,2.0,0.1,1.0,cma,41.0,53845.0,1.0,3.0,2.0,80.0,180.0,2.0,18.8,17.1,89.9,1005.7,7.0,0.3,0.0,cma,-51.0
201907292100,54218.0,1.0,3.0,2.0,68.0,250.0,1.0,21.5,16.7,74.1,999.9,2.0,0.5,0.0,cma,31.0,54662.0,1.0,3.0,1.0,56.0,220.0,4.0,26.2,23.9,87.2,1000.6,7.0,0.1,0.0,cma,30.0,54857.0,1.0,3.0,1.0,29.0,200.0,3.0,27.1,26.2,94.8,1003.2,2.0,0.3,0.0,cma,42.0,54135.0,1.0,4.0,1.0,47.0,140.0,1.0,22.1,21.9,98.8,996.7,7.0,0.8,0.0,cma,30.0,53845.0,1.0,3.0,2.0,80.0,200.0,1.0,17.7,17.2,96.9,1005.0,7.0,0.4,0.0,cma,-67.0
201907292200,54218.0,1.0,3.0,2.0,68.0,250.0,1.0,21.5,16.7,74.1,999.9,2.0,0.5,0.0,cma,31.0,54662.0,1.0,3.0,1.0,56.0,220.0,4.0,26.2,23.9,87.2,1000.6,7.0,0.1,0.0,cma,30.0,54857.0,1.0,3.0,1.0,29.0,200.0,3.0,27.1,26.2,94.8,1003.2,2.0,0.3,0.0,cma,42.0,54135.0,1.0,4.0,1.0,47.0,140.0,1.0,22.1,21.9,98.8,996.7,7.0,0.8,0.0,cma,30.0,53845.0,1.0,3.0,2.0,80.0,200.0,1.0,17.7,17.2,96.9,1005.0,7.0,0.4,0.0,cma,-67.0
201907292300,54218.0,1.0,3.0,2.0,68.0,250.0,1.0,21.5,16.7,74.1,999.9,2.0,0.5,0.0,cma,31.0,54662.0,1.0,3.0,1.0,56.0,220.0,4.0,26.2,23.9,87.2,1000.6,7.0,0.1,0.0,cma,30.0,54857.0,1.0,3.0,1.0,29.0,200.0,3.0,27.1,26.2,94.8,1003.2,2.0,0.3,0.0,cma,42.0,54135.0,1.0,4.0,1.0,47.0,140.0,1.0,22.1,21.9,98.8,996.7,7.0,0.8,0.0,cma,30.0,53845.0,1.0,3.0,2.0,80.0,200.0,1.0,17.7,17.2,96.9,1005.0,7.0,0.4,0.0,cma,-67.0
