TM,STN,IW,IR,IX,VV,WD,WS,TA,TD,HM,PS,PT,PR,RH,ORG,PM10
201801061200,53845.0,1.0,1.0,1.0,11.0,40.0,1.0,-4.1,-5.1,92.7,1026.9,2.0,1.4,1.0,cma,53.0
201801061300,53845.0,1.0,1.0,1.0,11.0,40.0,1.0,-4.1,-5.1,92.7,1026.9,2.0,1.4,1.0,cma,53.0
201801061400,53845.0,1.0,1.0,1.0,11.0,40.0,1.0,-4.1,-5.1,92.7,1026.9,2.0,1.4,1.0,cma,53.0
201801061500,53845.0,1.0,4.0,1.0,19.0,200.0,1.0,-4.4,-5.4,92.7,1027.3,2.0,0.6,0.0,cma,59.0
201801061600,53845.0,1.0,4.0,1.0,19.0,200.0,1.0,-4.4,-5.4,92.7,1027.3,2.0,0.6,0.0,cma,59.0
201801061700,53845.0,1.0,4.0,1.0,19.0,200.0,1.0,-4.4,-5.4,92.7,1027.3,2.0,0.6,0.0,cma,59.0
201801061800,53845.0,1.0,1.0,1.0,35.0,290.0,4.0,-5.3,-7.9,81.9,1026.7,7.0,0.3,1.0,cma,66.0
201801061900,53845.0,1.0,1.0,1.0,35.0,290.0,4.0,-5.3,-7.9,81.9,1026.7,7.0,0.3,1.0,cma,66.0
201801062000,53845.0,1.0,1.0,1.0,35.0,290.0,4.0,-5.3,-7.9,81.9,1026.7,7.0,0.3,1.0,cma,66.0
201801062100,53845.0,1.0,4.0,1.0,58.0,360.0,2.0,-7.0,-11.2,71.9,1026.6,7.0,0.7,0.0,cma,70.0
201801062200,53845.0,1.0,4.0,1.0,58.0,360.0,2.0,-7.0,-11.2,71.9,1026.6,7.0,0.7,0.0,cma,70.0
201801062300,53845.0,1.0,4.0,1.0,58.0,360.0,2.0,-7.0,-11.2,71.9,1026.6,7.0,0.7,0.0,cma,70.0
201801070000,53845.0,1.0,1.0,2.0,58.0,290.0,3.0,-7.7,-12.0,71.2,1028.7,2.0,1.5,2.0,cma,64.0
201801070100,53845.0,1.0,1.0,2.0,58.0,290.0,3.0,-7.7,-12.0,71.2,1028.7,2.0,1.5,2.0,cma,64.0
201801070200,53845.0,1.0,1.0,2.0,58.0,290.0,3.0,-7.7,-12.0,71.2,1028.7,2.0,1.5,2.0,cma,64.0
201801070300,53845.0,1.0,4.0,1.0,9.0,320.0,2.0,-8.7,-11.1,82.7,1030.7,2.0,1.4,0.0,cma,15.0
