TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
202111140800,146.0,14.0,1.8,1012.2,1019.6,8.3,4.6,78.0,8.5,-,5.0,5.0,Sc,2000.0,8.9,3.0,21.0
202111140900,146.0,14.0,1.4,1012.5,1019.9,10.5,5.8,73.0,9.2,-,1.0,1.0,Sc,2000.0,10.1,3.0,16.0
202111141000,146.0,16.0,1.6,1012.5,1019.7,13.5,6.5,63.0,9.7,-,6.0,6.0,Sc,2000.0,11.5,3.0,12.0
202111141100,146.0,23.0,1.5,1012.2,1019.4,15.5,6.4,55.0,9.6,-,0.0,0.0,-,1977.0,12.9,3.0,14.0
202111141200,146.0,23.0,3.5,1011.9,1019.1,16.2,6.0,51.0,9.3,-,1.0,1.0,Sc,1506.0,14.5,3.0,38.0
202111141300,146.0,23.0,3.6,1011.3,1018.5,16.0,6.6,54.0,9.7,-,2.0,2.0,Sc,1384.0,15.6,3.0,55.0
202111141400,146.0,27.0,3.3,1011.0,1018.2,16.6,4.2,44.0,8.2,-,2.0,2.0,Sc,1597.0,15.8,3.0,50.0
202111141500,146.0,27.0,2.5,1011.0,1018.1,16.9,2.0,37.0,7.1,-,0.0,0.0,-,1484.0,15.3,3.0,57.0
202111141600,146.0,27.0,3.2,1011.0,1018.2,16.0,4.9,48.0,8.7,-,0.0,0.0,-,1453.0,14.1,3.0,64.0
202111141700,146.0,27.0,1.6,1011.0,1018.2,14.8,5.5,54.0,9.0,-,0.0,0.0,-,1407.0,12.7,3.0,52.0
202111141800,146.0,25.0,1.6,1011.2,1018.4,13.8,5.9,59.0,9.3,-,0.0,0.0,-,1247.0,11.5,3.0,55.0
202111141900,146.0,18.0,0.9,1011.7,1019.0,12.8,6.5,66.0,9.7,-,0.0,0.0,-,1062.0,10.7,3.0,76.0
202111142000,146.0,14.0,1.3,1012.0,1019.3,11.1,6.6,74.0,9.7,-,0.0,0.0,-,1048.0,10.2,3.0,81.0
202111142100,146.0,14.0,1.2,1012.2,1019.5,9.8,6.3,79.0,9.5,19,0.0,0.0,-,936.0,9.7,3.0,66.0
202111142200,146.0,14.0,1.3,1012.5,1019.9,9.6,6.3,80.0,9.5,19,7.0,7.0,-,1012.0,9.6,3.0,64.0
202111142300,146.0,14.0,1.1,1012.7,1020.1,9.4,6.2,81.0,9.5,-,5.0,5.0,-,1004.0,10.0,3.0,52.0
202111150000,146.0,14.0,0.9,1012.9,1020.3,8.7,6.1,84.0,9.4,19,0.0,0.0,-,927.0,9.3,3.0,59.0
202111150100,146.0,11.0,1.2,1012.8,1020.2,8.1,5.7,85.0,9.2,19,7.0,7.0,-,820.0,9.1,3.0,64.0
202111150200,146.0,14.0,1.6,1012.8,1020.2,7.7,5.6,87.0,9.1,19,0.0,0.0,-,752.0,8.8,3.0,56.0
202111150300,146.0,16.0,0.6,1013.5,1020.9,8.3,6.0,86.0,9.3,19,0.0,0.0,-,843.0,8.5,3.0,58.0
202111150400,146.0,14.0,1.4,1014.6,1022.1,7.2,5.6,90.0,9.1,19,0.0,0.0,-,663.0,8.3,3.0,56.0
202111150500,146.0,14.0,1.8,1014.6,1022.1,7.0,5.6,91.0,9.1,19,0.0,0.0,-,559.0,8.3,3.0,50.0
202111150600,146.0,14.0,1.5,1014.2,1021.7,6.9,5.6,92.0,9.1,19,0.0,0.0,-,439.0,8.1,3.0,51.0
202111150700,146.0,11.0,1.0,1014.6,1022.1,7.0,5.7,92.0,9.2,19,0.0,0.0,-,422.0,7.9,3.0,70.0
202111150800,146.0,11.0,1.0,1015.4,1022.8,7.5,6.1,91.0,9.4,19,0.0,0.0,-,386.0,8.2,3.0,64.0
202111150900,146.0,11.0,0.6,1015.7,1023.1,9.9,6.7,81.0,9.8,19,0.0,0.0,-,594.0,9.3,3.0,65.0
202111151000,146.0,0.0,0.4,1015.8,1023.1,12.1,6.9,71.0,9.9,4019,1.0,0.0,Ci,802.0,10.6,3.0,42.0
202111151100,146.0,36.0,0.5,1015.6,1022.8,14.4,5.9,57.0,9.3,40,2.0,0.0,Ci,1431.0,12.4,3.0,43.0
202111151200,146.0,32.0,1.5,1014.6,1021.8,14.7,5.7,55.0,9.2,-,2.0,0.0,Ci,1551.0,14.2,3.0,25.0
202111151300,146.0,29.0,1.2,1014.0,1021.2,15.3,4.0,47.0,8.1,-,5.0,0.0,Ci,1884.0,15.9,3.0,36.0
