TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
202103101700,156.0,25.0,2.2,1017.3,1025.6,18.5,-3.0,23.0,4.9,-,0.0,0.0,-,1186.0,20.8,3.0,88.0
202103101800,156.0,27.0,2.0,1018.1,1026.5,15.3,1.4,39.0,6.8,40,0.0,0.0,-,836.0,16.3,3.0,98.0
202103101900,156.0,25.0,2.4,1019.0,1027.5,13.2,1.1,44.0,6.6,40,0.0,0.0,-,777.0,12.5,3.0,68.0
202103102000,156.0,25.0,1.8,1020.2,1028.8,12.0,0.7,46.0,6.4,40,0.0,0.0,-,761.0,10.3,3.0,51.0
202103102100,156.0,23.0,1.5,1020.5,1029.1,10.9,0.5,49.0,6.3,40,0.0,0.0,-,739.0,8.8,3.0,51.0
202103102200,156.0,20.0,1.1,1020.8,1029.4,10.0,0.8,53.0,6.5,40,0.0,0.0,-,642.0,7.7,3.0,51.0
202103102300,156.0,23.0,0.6,1020.6,1029.2,9.8,1.4,56.0,6.8,40,0.0,0.0,-,609.0,6.9,3.0,43.0
202103110000,156.0,0.0,0.4,1019.9,1028.6,8.7,1.5,61.0,6.8,40,0.0,0.0,-,708.0,6.2,3.0,44.0
202103110100,156.0,23.0,0.5,1019.6,1028.3,8.3,1.6,63.0,6.9,40,6.0,0.0,-,620.0,5.6,3.0,51.0
202103110200,156.0,23.0,0.7,1019.4,1028.1,7.5,2.5,71.0,7.3,40,5.0,0.0,-,427.0,5.1,3.0,68.0
202103110300,156.0,25.0,0.7,1019.6,1028.3,6.7,2.5,75.0,7.3,40,7.0,0.0,Ci,447.0,4.8,3.0,50.0
202103110400,156.0,0.0,0.2,1019.8,1028.5,6.4,3.0,79.0,7.6,40,9.0,0.0,Ci,437.0,4.7,3.0,41.0
202103110500,156.0,0.0,0.4,1019.8,1028.5,6.6,3.2,79.0,7.7,4019,9.0,0.0,Ci,438.0,4.6,3.0,46.0
202103110600,156.0,0.0,0.0,1020.0,1028.8,5.8,2.9,82.0,7.5,19,9.0,0.0,Ci,408.0,4.2,3.0,45.0
202103110700,156.0,29.0,0.7,1020.3,1029.1,5.7,3.0,83.0,7.6,19,8.0,0.0,Ci,452.0,3.9,3.0,50.0
202103110800,156.0,2.0,1.0,1019.9,1028.6,6.7,3.1,78.0,7.6,19,8.0,0.0,Ci,543.0,5.1,3.0,50.0
202103110900,156.0,5.0,1.1,1020.4,1029.0,9.1,3.2,67.0,7.7,4019,7.0,0.0,Ci,888.0,9.3,3.0,24.0
202103111000,156.0,25.0,0.9,1020.1,1028.7,10.5,3.7,63.0,8.0,40,8.0,0.0,Ci,655.0,12.7,3.0,50.0
202103111100,156.0,25.0,0.8,1019.4,1028.0,10.9,3.1,59.0,7.6,40,9.0,0.0,Ci,616.0,15.0,3.0,84.0
202103111200,156.0,20.0,0.9,1018.7,1027.2,14.2,3.3,48.0,7.7,40,6.0,0.0,Ci,748.0,21.2,3.0,78.0
202103111300,156.0,18.0,1.5,1017.1,1025.5,16.9,-1.2,29.0,5.6,40,7.0,0.0,Ci,1803.0,24.6,3.0,69.0
202103111400,156.0,20.0,1.1,1016.1,1024.4,17.3,-0.4,30.0,5.9,-,5.0,0.0,Ci,1903.0,26.2,3.0,59.0
202103111500,156.0,20.0,1.2,1014.9,1023.2,18.2,-2.7,24.0,5.0,-,5.0,0.0,Ci,1866.0,26.8,3.0,64.0
202103111600,156.0,27.0,1.5,1014.2,1022.5,18.0,-2.3,25.0,5.2,-,7.0,0.0,Ci,2000.0,24.0,3.0,69.0
202103111700,156.0,20.0,1.5,1013.8,1022.1,18.2,-2.1,25.0,5.2,-,7.0,0.0,Ci,2000.0,20.9,3.0,58.0
202103111800,156.0,25.0,1.4,1013.8,1022.1,16.6,-0.1,32.0,6.1,-,9.0,0.0,Ci,2000.0,17.0,3.0,46.0
