TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
202007180300,146.0,16.0,0.9,1001.1,1008.2,21.6,19.7,89.0,22.9,19,4.0,0.0,Ci,975.0,21.5,3.0,44.0
202007180400,146.0,25.0,0.6,1001.4,1008.5,21.4,19.5,89.0,22.7,19,5.0,1.0,ScCi,1395.0,21.1,3.0,35.0
202007180500,146.0,16.0,0.7,1001.5,1008.6,21.5,19.4,88.0,22.5,-,7.0,0.0,Ci,1392.0,21.1,3.0,28.0
202007180600,146.0,0.0,0.4,1002.0,1009.1,21.4,19.5,89.0,22.7,-,8.0,7.0,ScCi,1028.0,22.1,3.0,39.0
202007180700,146.0,25.0,0.9,1002.5,1009.5,22.2,18.9,82.0,21.8,-,8.0,4.0,ScCi,1564.0,23.1,3.0,28.0
202007180800,146.0,2.0,1.0,1002.2,1009.2,23.0,19.9,83.0,23.2,-,8.0,1.0,ScCi,1325.0,25.6,3.0,20.0
202007180900,146.0,27.0,0.6,1002.6,1009.6,23.5,19.6,79.0,22.8,-,10.0,7.0,ScAs,1163.0,25.9,3.0,37.0
202007181000,146.0,0.0,0.3,1002.9,1009.9,25.1,19.9,73.0,23.2,-,10.0,4.0,ScAs,1634.0,27.7,3.0,42.0
202007181100,146.0,2.0,1.5,1002.5,1009.5,25.0,19.8,73.0,23.1,-,8.0,3.0,ScAc,1292.0,29.7,3.0,28.0
202007181200,146.0,9.0,1.4,1001.6,1008.6,25.5,18.9,67.0,21.8,-,9.0,4.0,AcCi,2000.0,29.1,3.0,29.0
202007181300,146.0,18.0,1.4,1001.6,1008.5,26.6,19.7,66.0,22.9,-,8.0,5.0,AcCi,2000.0,31.6,3.0,24.0
202007181400,146.0,20.0,1.5,1001.3,1008.2,27.3,20.3,66.0,23.8,-,8.0,4.0,ScAc,2000.0,32.7,3.0,18.0
202007181500,146.0,11.0,1.4,1000.5,1007.4,27.9,19.9,62.0,23.2,-,6.0,2.0,ScAc,2000.0,34.8,3.0,27.0
202007181600,146.0,14.0,2.3,1000.4,1007.3,27.7,18.6,58.0,21.4,-,5.0,3.0,ScAc,2000.0,31.1,3.0,30.0
202007181700,146.0,16.0,1.6,999.9,1006.8,28.7,18.7,55.0,21.6,-,5.0,2.0,ScCi,2000.0,31.0,3.0,24.0
202007181800,146.0,16.0,1.8,1000.0,1006.9,26.7,18.8,62.0,21.7,-,9.0,5.0,ScAc,2000.0,27.6,3.0,29.0
202007181900,146.0,18.0,2.4,1000.6,1007.6,25.9,18.8,65.0,21.7,-,8.0,7.0,-,2000.0,25.6,3.0,34.0
202007182000,146.0,14.0,2.6,1000.9,1007.9,25.1,18.5,67.0,21.3,-,8.0,5.0,-,2000.0,24.4,3.0,37.0
202007182100,146.0,14.0,2.2,1001.2,1008.1,24.5,17.9,67.0,20.5,-,7.0,3.0,ScAc,2000.0,23.6,3.0,40.0
202007182200,146.0,14.0,2.1,1001.9,1008.9,24.2,17.9,68.0,20.5,-,9.0,3.0,-,2000.0,23.0,3.0,24.0
202007182300,146.0,11.0,1.5,1001.6,1008.6,24.0,17.9,69.0,20.5,-,9.0,5.0,-,2000.0,23.1,3.0,25.0
202007190000,146.0,14.0,2.8,1001.4,1008.4,23.8,18.2,71.0,20.9,-,10.0,3.0,ScAs,2000.0,22.8,3.0,28.0
202007190100,146.0,9.0,1.8,1001.0,1008.0,22.1,19.0,83.0,22.0,1901,10.0,6.0,ScAs,833.0,22.8,4.0,21.0
202007190200,146.0,11.0,2.2,1000.2,1007.2,23.1,18.4,75.0,21.2,19,10.0,8.0,-,2000.0,22.5,3.0,23.0
202007190300,146.0,11.0,2.2,999.8,1006.8,23.2,18.3,74.0,21.0,01,10.0,8.0,StNs,2000.0,22.4,4.0,16.0
202007190400,146.0,11.0,2.5,999.2,1006.2,23.1,18.4,75.0,21.2,01,10.0,6.0,ScAs,2000.0,22.2,4.0,23.0
202007190500,146.0,11.0,2.9,999.0,1006.0,23.2,18.5,75.0,21.3,-,10.0,3.0,ScAs,2000.0,21.8,3.0,16.0
202007190600,146.0,11.0,3.1,998.9,1005.9,23.5,18.8,75.0,21.7,-,10.0,4.0,ScAs,2000.0,22.2,3.0,20.0
202007190700,146.0,14.0,2.5,998.4,1005.3,24.2,19.6,76.0,22.8,-,10.0,1.0,ScAs,2000.0,23.6,3.0,16.0
202007190800,146.0,14.0,1.6,998.3,1005.3,25.5,20.2,73.0,23.7,-,7.0,3.0,ScAc,2000.0,25.7,3.0,8.0
202007190900,146.0,16.0,3.5,998.4,1005.3,27.2,21.4,71.0,25.5,-,7.0,3.0,ScAc,2000.0,31.3,3.0,7.0
202007191000,146.0,16.0,3.3,998.7,1005.6,27.3,21.8,72.0,26.1,-,8.0,4.0,ScAc,2000.0,31.3,3.0,7.0
202007191100,146.0,16.0,3.0,998.6,1005.5,27.9,22.6,73.0,27.4,-,8.0,3.0,ScAc,2000.0,31.1,3.0,18.0
202007191200,146.0,16.0,3.0,998.1,1005.0,28.4,22.6,71.0,27.4,-,8.0,6.0,ScAc,2000.0,31.2,3.0,12.0
202007191300,146.0,18.0,1.9,997.9,1004.8,28.6,23.0,72.0,28.1,-,9.0,3.0,ScAc,2000.0,30.4,3.0,16.0
202007191400,146.0,16.0,2.8,997.4,1004.2,28.7,22.9,71.0,27.9,-,9.0,6.0,ScAc,2000.0,30.4,3.0,14.0
202007191500,146.0,18.0,3.2,997.1,1003.9,29.4,23.1,69.0,28.3,-,8.0,4.0,ScAc,2000.0,30.5,3.0,12.0
202007191600,146.0,16.0,2.7,996.7,1003.5,29.4,23.1,69.0,28.3,-,9.0,7.0,ScAc,2000.0,31.4,3.0,11.0
