TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
202007290600,143.0,14.0,2.2,1006.2,1012.5,21.7,21.0,96.0,24.9,19,10.0,6.0,ScAs,604.0,22.4,3.0,17.0
202007290700,143.0,11.0,1.9,1006.5,1012.8,22.1,21.2,95.0,25.2,19,10.0,6.0,ScAs,632.0,23.4,3.0,14.0
202007290800,143.0,14.0,2.2,1007.1,1013.3,22.5,21.4,94.0,25.5,19,10.0,6.0,ScAs,659.0,24.2,3.0,11.0
202007290900,143.0,14.0,3.0,1007.5,1013.7,22.8,21.6,93.0,25.8,19,10.0,6.0,ScAs,680.0,24.7,3.0,21.0
202007291000,143.0,14.0,3.0,1007.7,1013.9,23.0,21.8,93.0,26.1,19,10.0,5.0,ScAs,664.0,24.6,3.0,21.0
202007291100,143.0,14.0,2.5,1008.1,1014.3,23.0,21.8,93.0,26.1,1901,10.0,6.0,StNs,618.0,24.5,4.0,27.0
202007291200,143.0,14.0,2.9,1007.5,1013.7,23.1,22.0,94.0,26.4,1901,10.0,6.0,StNs,704.0,25.3,4.0,33.0
202007291300,143.0,14.0,3.1,1007.1,1013.3,23.2,22.1,94.0,26.6,1901,10.0,6.0,ScAs,982.0,26.0,4.0,31.0
202007291400,143.0,14.0,2.6,1007.2,1013.4,23.7,22.4,93.0,27.1,1901,10.0,6.0,StNs,820.0,26.4,4.0,22.0
202007291500,143.0,16.0,1.7,1007.4,1013.6,23.7,22.6,94.0,27.4,1901,10.0,7.0,StNs,740.0,26.2,4.0,24.0
202007291600,143.0,11.0,2.4,1006.4,1012.6,24.2,22.9,93.0,27.9,1901,10.0,5.0,ScAs,631.0,27.2,4.0,22.0
202007291700,143.0,14.0,1.6,1006.8,1013.0,24.5,22.9,91.0,27.9,19,10.0,4.0,ScAs,734.0,27.0,3.0,27.0
202007291800,143.0,16.0,0.8,1006.8,1013.0,24.5,22.9,91.0,27.9,19,10.0,6.0,ScAs,740.0,26.0,3.0,25.0
202007291900,143.0,0.0,0.0,1007.0,1013.2,24.3,23.0,93.0,28.1,19,9.0,1.0,-,582.0,25.2,3.0,24.0
202007292000,143.0,14.0,1.2,1006.6,1012.8,23.8,22.9,95.0,27.9,19,10.0,3.0,-,624.0,24.1,3.0,22.0
202007292100,143.0,14.0,1.2,1007.5,1013.7,23.8,22.9,95.0,27.9,19,8.0,5.0,ScAc,596.0,23.9,3.0,27.0
202007300000,143.0,14.0,0.7,1007.8,1014.0,23.7,23.0,96.0,28.1,19,9.0,9.0,Sc,527.0,24.0,3.0,35.0
202007300100,143.0,14.0,1.0,1007.7,1013.9,23.6,22.9,96.0,27.9,19,8.0,2.0,-,542.0,24.0,3.0,40.0
202007300200,143.0,0.0,0.1,1007.7,1013.9,23.4,22.7,96.0,27.6,19,9.0,2.0,-,486.0,23.7,3.0,32.0
202007300300,143.0,11.0,1.3,1007.3,1013.5,23.0,22.3,96.0,26.9,19,7.0,7.0,Sc,335.0,23.4,3.0,36.0
202007300400,143.0,14.0,1.4,1007.1,1013.3,22.8,22.2,97.0,26.8,19,9.0,8.0,Sc,459.0,23.3,3.0,35.0
202007300500,143.0,11.0,0.6,1007.8,1014.0,22.7,22.1,97.0,26.6,1901,10.0,7.0,ScAs,327.0,23.2,4.0,32.0
202007300600,143.0,0.0,0.4,1008.0,1014.2,22.6,22.0,97.0,26.4,1901,9.0,9.0,Sc,327.0,23.2,4.0,31.0
202007300700,143.0,18.0,0.6,1008.4,1014.6,23.1,22.4,96.0,27.1,19,10.0,7.0,ScAs,467.0,24.0,3.0,24.0
202007300800,143.0,0.0,0.0,1008.8,1015.0,23.7,22.8,95.0,27.7,19,10.0,7.0,ScAs,608.0,25.1,3.0,33.0
202007300900,143.0,14.0,1.9,1008.5,1014.7,23.9,23.0,95.0,28.1,1901,10.0,7.0,StNs,433.0,25.4,1.0,19.0
