TM,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
202101041000,136,23,0.5,-9,-9.0,-9,1016.7,1035.1,-9,-9.0,-5.2,-11.3,62.0,2.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1439,1.0,0.9,-9,-0.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101041100,136,25,1.2,-9,-9.0,-9,1016.2,1034.5,-9,-9.0,-3.3,-12.7,48.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1631,0.9,0.87,-9,6.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101041200,136,27,1.6,-9,-9.0,-9,1015.2,1033.3,8,-1.6,-0.8,-14.3,35.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1903,1.0,1.67,-9,9.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101041300,136,23,1.3,-9,-9.0,-9,1013.9,1031.8,-9,-9.0,0.7,-14.9,30.0,1.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,1,0,-9,Ci,1,0,0,1941,1.0,1.79,-9,6.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101041400,136,29,1.0,-9,-9.0,-9,1012.8,1030.6,-9,-9.0,1.8,-15.7,26.0,1.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,1.0,1.71,-9,9.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101041500,136,27,2.3,-9,-9.0,-9,1012.9,1030.6,6,-2.7,3.0,-14.6,26.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1970,1.0,1.38,-9,8.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101041600,136,27,2.0,-9,-9.0,-9,1012.5,1030.3,-9,-9.0,2.7,-14.9,26.0,1.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1962,1.0,0.86,-9,2.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101041700,136,0,0.2,-9,-9.0,-9,1012.0,1029.8,-9,-9.0,1.9,-14.7,28.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,1,0,-9,Ci,1,0,0,1994,0.9,0.32,-9,-0.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101041800,136,0,0.2,-9,-9.0,-9,1011.9,1029.9,5,-0.7,-0.5,-14.4,34.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1996,0.0,0.01,-9,-4.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202101041900,136,14,0.5,-9,-9.0,-9,1012.0,1030.0,-9,-9.0,-1.3,-12.8,41.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,40,4,4,65,-,-9,-9,-9,849,-9.0,-9.0,-9,-4.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
