TM,PM10_yanan,PM10_qingdao,PM10_chifeng,PM10_dalian
201905311500,50.0,51.0,39.0,18.0
201905311800,65.0,49.0,13.0,8.0
201905312100,78.0,53.0,24.0,30.0
201906010000,195.0,59.0,36.0,15.0
201906010300,15.0,52.0,42.0,24.0
201906010600,58.0,29.0,33.0,15.0
201906010900,58.5,67.0,35.0,28.0
201906011200,59.0,121.0,28.0,36.0
201906011500,74.0,85.0,27.0,45.0
201906011800,58.0,107.0,15.0,69.0
201906012100,71.0,115.0,75.0,39.0
201906020000,107.0,67.0,99.0,90.0
201906020300,86.0,41.0,27.0,35.0
201906020600,28.0,1.0,24.0,53.0
201906020900,31.0,34.0,43.0,31.0
201906021200,50.0,22.0,103.0,40.0
201906021500,40.0,35.0,244.0,22.0
201906021800,12.0,27.0,155.0,38.0
201906022100,29.0,61.0,196.0,39.0
201906030000,110.0,41.0,57.0,59.0
201906030300,39.0,31.0,76.0,34.0
201906030600,28.0,33.0,5.0,38.0
201906030900,96.0,26.0,17.0,29.0
201906031200,55.0,40.0,29.0,27.0
201906031500,27.0,33.0,24.0,29.0
201906031800,20.0,14.0,24.0,47.0
201906032100,35.0,25.0,97.0,41.0
201906040000,45.5,38.0,17.0,48.0
201906040300,56.0,31.0,37.0,42.0
201906040600,83.0,44.0,11.0,48.0
201906040900,90.0,28.0,10.0,17.0
201906041200,12.0,22.0,73.0,14.0
201906041500,42.0,32.0,32.0,27.0
201906041800,45.0,21.0,21.0,23.0
201906042100,75.0,28.0,12.0,26.0
201906050000,58.0,36.0,29.0,28.0
201906050300,69.0,42.0,28.0,29.0
201906050600,72.0,45.0,24.0,24.0
201906050900,39.0,66.0,44.0,24.0
201906051200,40.0,21.0,17.0,16.0
201906051500,43.0,56.0,90.0,21.0
201906051800,16.0,62.0,101.0,42.0
201906052100,16.0,96.0,375.0,36.0
201906060000,176.0,32.0,56.0,50.0
201906060300,119.5,37.0,87.0,21.0
201906060600,63.0,22.0,67.0,32.0
201906060900,91.0,16.0,144.0,10.0
201906061200,43.0,40.0,148.0,18.0
201906061500,72.0,24.0,362.0,29.0
201906061800,87.0,20.0,184.0,22.0
201906062100,71.0,32.0,236.0,20.0
201906070000,112.0,17.0,89.0,32.0
201906070300,95.5,30.0,104.0,41.0
201906070600,79.0,24.0,66.0,43.0
201906070900,55.0,33.0,66.0,8.0
201906071200,82.0,19.0,28.0,16.0
201906071500,85.0,25.0,63.0,15.0
201906071800,68.0,39.0,47.0,26.0
201906072100,91.0,22.0,94.0,23.0
201906080000,50.0,25.0,46.0,35.0
201906080300,35.0,36.0,27.0,29.0
201906080600,38.0,16.0,35.0,43.0
201906080900,70.0,33.0,35.0,5.0
201906081200,5.0,32.0,56.0,31.0
201906081500,27.000000000000004,29.0,40.0,20.0
201906081800,49.00000000000001,44.0,58.0,25.0
201906082100,71.0,45.0,173.0,37.0
201906090000,90.0,40.0,208.0,50.0
201906090300,1.0,40.0,201.0,26.0
201906090600,20.0,20.0,174.0,32.0
201906090900,37.0,33.0,205.0,26.0
201906091200,66.0,32.0,290.0,26.0
201906091500,29.0,45.0,66.0,23.0
201906092100,66.33333333333334,13.0,74.0,21.0
201906100000,85.0,44.0,52.0,39.0
201906100300,81.0,23.0,33.0,25.0
201906100600,30.0,14.0,30.0,33.0
201906100900,19.0,3.0,17.0,3.0
201906101200,73.0,26.0,18.0,19.0
201906101500,71.0,30.0,27.0,12.0
201906101800,34.0,23.0,62.0,36.0
201906102100,14.0,14.0,63.0,20.0
201906110000,52.0,18.0,214.0,22.0
201906110300,42.5,2.0,194.0,12.0
201906110600,33.0,28.0,261.0,20.0
201906110900,23.5,9.0,160.0,7.0
201906111200,14.0,13.0,185.0,14.0
201906111500,46.0,24.0,61.0,10.0
201906111800,40.0,27.0,65.0,22.0
201906112100,5.0,31.0,30.0,24.0
201906120000,75.0,31.0,52.0,16.0
201906120300,37.0,12.0,30.0,23.0
201906120600,21.0,18.0,35.0,43.0
201906120900,29.5,32.0,16.0,2.0
201906121200,38.0,64.0,50.0,11.0
201906121500,42.0,66.0,71.0,14.0
201906121800,37.0,61.0,182.0,30.0
201906122100,42.0,39.0,85.0,30.0
201906130000,67.0,44.0,200.0,32.0
201906130300,142.0,50.0,63.0,28.0
201906130600,136.0,82.0,31.0,43.0
201906130900,92.0,125.0,26.0,10.0
201906131200,88.0,111.0,50.0,28.0
201906131500,78.0,103.0,56.0,32.0
201906131800,68.0,153.0,45.0,34.0
201906132100,90.0,132.0,34.0,29.0
201906140000,113.0,145.0,16.0,36.0
201906140300,87.0,1.0,29.0,22.0
201906140600,66.0,90.0,10.0,45.0
201906140900,58.0,100.0,20.0,11.0
201906141200,45.0,90.0,34.0,34.0
201906141500,68.0,135.0,27.0,16.0
201906141800,44.0,121.0,51.0,42.0
201906142100,86.0,113.0,27.0,33.0
201906150000,113.0,21.0,153.0,57.0
201906150300,45.0,34.0,141.0,62.0
201906150600,34.0,48.0,132.0,85.0
201906150900,87.0,32.0,33.0,1.0
201906151200,107.0,138.0,49.0,15.0
201906151500,67.0,93.0,107.0,8.0
201906151800,70.0,143.0,37.0,15.0
201906152100,87.0,138.0,37.0,23.0
201906160000,71.0,184.0,99.0,20.0
201906160300,109.5,18.0,30.0,15.0
201906160600,148.0,74.0,49.0,20.0
201906160900,345.0,68.0,40.0,12.0
201906161200,163.0,91.0,60.0,20.0
201906161500,104.0,115.0,30.0,9.0
201906161800,86.0,93.0,39.0,24.0
201906162100,94.0,74.0,19.0,30.0
201906170000,72.0,173.0,53.0,28.0
201906170300,44.0,84.0,26.0,24.0
201906170600,57.0,60.0,77.0,31.0
201906170900,82.0,16.0,69.0,6.0
201906171200,73.0,37.0,141.0,24.0
201906171500,86.0,33.0,102.0,86.0
201906171800,64.0,29.0,257.0,39.0
201906172100,99.0,25.0,111.0,34.0
201906180000,4.0,28.0,232.0,40.0
201906180300,9.0,11.0,92.0,42.0
201906180600,30.0,30.0,111.0,77.0
201906180900,55.0,33.0,35.0,13.0
201906181200,87.0,28.0,136.0,34.0
201906181500,86.0,25.0,53.0,50.0
201906181800,61.0,33.0,228.0,48.0
201906182100,30.0,16.0,122.0,13.0
201906190000,19.0,12.0,231.0,40.0
201906190300,8.0,6.0,75.0,26.0
201906190600,16.0,16.0,86.0,30.0
201906190900,25.0,9.0,29.0,13.0
201906191200,23.0,19.0,137.0,20.0
201906191500,32.0,18.0,58.0,10.0
201906191800,26.0,10.0,59.0,25.0
201906192100,19.0,19.0,18.0,42.0
201906200000,10.0,14.0,110.0,41.0
201906200300,7.0,1.0,83.0,31.0
201906200600,89.0,4.0,42.0,51.0
201906200900,61.0,8.0,6.0,32.0
201906201200,51.0,7.0,18.0,25.0
201906201500,11.0,9.0,30.0,17.0
201906201800,18.0,15.0,27.0,32.0
201906202100,72.0,25.0,28.0,27.0
201906210000,36.0,37.0,62.0,37.0
201906210300,45.0,35.0,57.0,28.0
201906210600,54.0,11.0,105.0,61.0
201906210900,63.0,21.0,100.0,30.0
201906211200,38.0,48.0,90.0,47.0
201906211500,27.0,56.0,127.0,13.0
201906211800,42.0,33.0,218.0,26.0
201906212100,86.0,28.0,93.0,16.0
201906220000,70.66666666666667,48.0,60.0,25.0
201906220300,55.33333333333333,64.0,41.0,44.0
201906220600,40.0,9.0,122.0,31.0
201906220900,61.0,67.0,168.0,10.0
201906221200,57.0,29.0,135.0,19.0
201906221500,76.0,61.0,155.0,11.0
201906221800,35.0,57.0,327.0,19.0
201906222100,74.0,107.0,153.0,50.0
201906230000,88.0,64.0,303.0,56.0
201906230300,80.0,9.0,13.0,49.0
201906230600,94.0,34.0,127.0,50.0
201906230900,56.0,41.0,98.0,30.5
201906231200,123.0,28.0,112.0,11.0
201906231500,103.0,38.0,169.0,19.0
201906231800,39.0,36.0,219.0,23.0
201906232100,73.0,15.0,161.0,44.0
201906240000,68.25,42.0,169.0,60.0
201906240300,63.5,7.0,75.0,53.0
201906240600,58.75,27.0,185.0,40.0
201906240900,54.0,41.0,85.0,1.0
201906241200,192.0,43.0,110.0,27.0
201906241500,48.0,50.0,101.0,13.0
201906241800,54.0,82.0,90.0,30.0
201906242100,128.0,1.0,96.0,43.0
201906250000,121.0,12.0,60.0,38.0
201906250300,246.0,24.0,41.0,27.0
201906250600,98.0,67.0,86.0,44.0
201906250900,118.0,75.0,75.0,12.0
201906251200,96.0,64.0,129.0,29.0
201906251500,92.0,75.0,140.0,22.0
201906251800,60.0,74.0,111.0,37.0
201906252100,72.0,47.0,128.0,25.0
201906260000,99.0,50.0,210.0,18.0
201906260300,399.0,21.0,29.0,35.0
201906260600,482.0,32.0,28.0,34.0
201906260900,358.0,47.0,24.0,1.0
201906261200,112.0,5.0,21.0,28.0
201906261500,108.0,34.0,27.0,18.0
201906261800,86.0,34.0,82.0,38.0
201906262100,142.0,47.0,43.0,26.0
201906270000,41.0,28.0,40.0,21.0
201906270300,62.0,45.0,56.0,2.0
201906270600,114.0,55.0,15.0,28.0
201906270900,43.0,17.0,23.0,2.0
201906271200,30.0,58.0,83.0,37.0
201906271500,49.0,82.0,26.0,32.0
201906271800,32.0,79.0,25.0,21.0
201906272100,39.666666666666664,16.0,14.0,42.0
201906280000,47.333333333333336,27.0,1.0,47.0
201906280300,55.0,39.0,44.0,14.0
201906280600,71.0,101.0,24.0,23.0
201906280900,67.0,24.0,10.0,14.0
201906281200,46.0,24.0,65.0,47.0
201906281500,90.0,24.0,18.0,17.0
201906281800,44.0,19.0,73.0,46.0
201906282100,31.0,9.0,81.0,54.0
201906290000,18.0,32.0,126.0,77.0
201906290300,52.0,29.0,75.0,91.0
201906290600,48.0,6.0,88.0,39.0
201906290900,55.0,32.0,87.0,27.0
201906291200,59.0,34.0,124.0,40.0
201906291500,81.0,54.0,24.0,27.0
201906291800,82.0,80.0,15.0,73.0
201906292100,58.0,80.0,50.0,92.0
201906300000,188.0,51.0,162.0,91.0
201906300300,93.0,35.0,65.0,1.0
201906300600,69.0,5.0,221.0,24.0
201906300900,59.0,9.0,28.0,2.0
201906301200,76.0,25.0,26.0,19.0
201906301500,69.0,42.0,24.0,7.0
201906301800,51.0,57.0,50.0,11.0
201906302100,49.0,22.0,50.0,18.0
201907010000,69.0,93.0,97.0,34.0
201907010300,63.0,68.0,48.0,15.0
201907010600,73.0,16.0,207.0,10.0
201907010900,53.0,42.0,84.0,1.0
201907011200,119.0,37.0,129.0,27.0
201907011500,130.0,24.0,96.0,4.0
201907011800,103.0,41.0,127.0,16.0
201907012100,157.0,24.0,115.0,23.0
201907020000,110.0,64.0,133.0,26.0
201907020300,111.0,17.0,87.0,19.0
201907020600,148.0,56.0,132.0,18.0
201907020900,182.0,8.0,154.0,10.0
201907021200,106.0,27.0,198.0,6.0
201907021500,180.0,22.0,121.0,29.0
201907021800,199.0,40.0,89.0,15.0
201907022100,185.0,29.0,291.0,24.0
201907030000,165.0,65.0,2662.0,19.0
201907030300,215.0,47.0,2175.0,11.0
201907030600,218.0,41.0,41.0,9.0
201907030900,180.0,71.0,29.0,7.0
201907031200,179.0,101.0,1400.0,29.0
201907031500,247.0,52.0,152.0,17.0
201907031800,364.0,50.0,58.0,21.0
201907032100,158.0,25.0,24.0,31.0
201907040000,254.0,38.0,26.0,51.0
201907040300,208.0,1.0,203.0,24.0
201907040600,171.0,10.0,17.0,52.0
201907040900,159.0,45.0,14.0,16.0
201907041200,58.0,61.0,14.0,41.0
201907041500,160.0,16.0,11.0,48.0
201907041800,262.0,29.0,12.0,54.0
201907042100,239.0,34.0,24.0,49.0
201907050000,134.0,38.0,66.0,66.0
201907050300,8.0,20.0,16.0,53.0
201907050600,75.0,22.0,74.0,79.0
201907050900,64.0,21.0,62.0,14.0
201907051200,93.0,21.0,65.0,53.0
201907051500,42.0,48.0,45.0,38.0
201907051800,27.0,36.0,61.0,41.0
201907052100,26.0,28.0,71.0,33.0
201907060000,42.0,30.0,139.0,58.0
201907060300,78.0,12.0,193.0,20.0
201907060600,45.0,14.0,181.0,57.0
201907060900,33.0,37.0,119.0,29.0
201907061200,64.0,63.0,121.0,27.0
201907061500,15.0,41.0,21.0,14.0
201907061800,14.0,28.0,22.0,37.0
201907062100,35.0,32.0,14.0,29.0
201907070000,54.0,21.0,18.0,53.0
201907070300,79.0,31.0,16.0,12.0
201907070600,55.0,40.0,18.0,17.0
201907070900,55.0,16.0,15.0,22.0
201907071200,83.0,22.0,38.0,31.0
201907071500,103.0,26.0,54.0,19.0
201907071800,80.0,38.0,69.0,30.0
201907072100,23.0,32.0,84.0,32.0
201907080000,100.0,45.0,63.0,34.0
201907080300,85.0,23.0,26.0,36.0
201907080600,103.0,54.0,21.0,56.0
201907080900,90.0,31.0,23.0,9.0
201907081200,112.0,25.0,28.0,39.0
201907081500,229.0,30.0,26.0,27.0
201907081800,127.5,41.0,28.0,56.0
201907082100,26.0,30.0,22.0,43.0
201907090000,125.0,45.0,18.0,30.0
201907090300,143.0,9.0,31.0,10.0
201907090600,109.0,13.0,82.0,20.0
201907090900,130.0,27.0,65.0,1.0
201907091200,114.0,45.0,114.0,15.0
201907091500,130.0,51.0,105.0,10.0
201907091800,36.0,42.0,63.0,10.0
201907092100,47.0,45.0,90.0,41.0
201907100000,134.0,74.0,112.0,27.0
201907100300,64.0,28.0,40.0,17.0
201907100600,58.0,36.0,44.0,20.0
201907100900,58.0,1.0,19.0,1.0
201907101200,62.0,46.0,96.0,22.0
201907101500,75.0,32.0,135.0,11.0
201907101800,98.0,46.0,95.0,26.0
201907102100,61.0,22.0,42.0,19.0
201907110000,24.0,31.0,28.0,17.0
201907110300,31.0,11.0,37.0,13.0
201907110600,56.0,17.0,31.0,26.0
201907110900,89.0,21.0,20.0,9.0
201907111200,113.0,38.0,54.0,12.0
201907111500,43.0,38.0,31.0,17.0
201907111800,45.5,25.0,65.0,26.0
201907112100,48.0,38.0,48.0,24.0
201907120000,73.0,20.0,88.0,19.0
201907120300,68.0,3.0,56.0,16.0
201907120600,77.0,27.0,18.0,29.0
201907120900,90.0,21.0,14.0,1.0
201907121200,149.0,42.0,19.0,33.0
201907121500,208.0,11.0,15.0,21.0
201907121800,305.0,17.0,35.0,28.0
201907122100,214.0,41.0,11.0,47.0
201907130000,785.0,27.0,25.0,52.0
201907130300,257.0,29.0,56.0,23.0
201907130600,194.0,17.0,76.0,28.0
201907130900,176.0,2.0,88.0,12.0
201907131200,195.0,20.0,109.0,29.0
201907131500,167.0,23.0,154.0,32.0
201907131800,30.0,7.0,95.0,34.0
201907132100,80.0,28.0,89.0,53.0
201907140000,144.0,10.0,72.0,60.0
201907140300,142.0,27.0,23.0,52.0
201907140600,137.0,1.0,37.0,78.0
201907140900,154.0,6.0,31.0,28.0
201907141200,181.0,12.0,119.0,83.0
201907141500,169.0,20.0,140.0,18.0
201907141800,198.0,23.0,42.0,53.0
201907142100,213.0,29.0,29.0,20.0
201907150000,330.0,15.0,9.0,45.0
201907150300,119.0,25.0,45.0,40.0
201907150600,104.71428571428571,32.0,125.0,62.0
201907150900,90.42857142857143,41.0,61.0,46.0
201907151200,76.14285714285714,40.0,17.0,34.0
201907151500,61.857142857142854,55.0,29.0,8.0
201907151800,47.57142857142857,38.0,32.0,21.0
201907152100,33.28571428571428,64.0,30.0,39.0
201907160000,19.0,23.0,19.0,59.0
201907160300,100.0,3.0,38.0,30.0
201907160600,16.0,14.0,99.0,40.0
201907160900,45.0,41.0,20.0,31.0
201907161200,81.0,32.0,15.0,22.0
201907161500,68.2,26.0,20.0,20.0
201907161800,55.400000000000006,18.0,29.0,41.0
201907162100,42.6,35.0,42.0,33.0
201907170000,29.800000000000004,22.0,16.0,57.0
201907170300,17.0,26.0,47.0,35.0
201907170600,19.0,136.0,53.0,45.0
201907170900,45.0,30.0,37.0,14.0
201907171200,33.33333333333333,43.0,29.0,33.0
201907171500,21.666666666666664,36.0,48.0,25.0
201907171800,10.0,48.0,19.0,36.0
201907172100,37.0,62.0,15.0,28.0
201907180000,38.0,31.0,22.0,24.0
201907180300,65.0,60.0,19.0,22.0
201907180600,53.0,40.0,73.0,28.0
201907180900,66.0,57.0,41.0,2.0
201907181200,65.0,46.0,38.0,13.0
201907181500,39.0,47.0,153.0,10.0
201907181800,7.0,76.0,31.0,28.0
201907182100,29.0,56.0,23.0,30.0
201907190000,26.0,51.0,14.0,33.0
201907190300,21.0,207.0,27.0,22.0
201907190600,24.0,38.0,43.0,38.0
201907190900,33.0,33.0,34.0,2.0
201907191200,30.0,55.0,117.0,28.0
201907191500,53.5,37.0,184.0,9.0
201907191800,77.0,53.0,13.0,29.0
201907192100,125.0,26.0,20.0,21.0
201907200000,117.0,38.0,24.0,32.0
201907200300,66.0,59.0,25.0,21.0
201907200600,67.0,48.0,31.0,36.0
201907200900,83.0,19.0,85.0,1.0
201907201200,57.0,27.0,73.0,14.0
201907201500,7.0,17.0,60.0,24.0
201907201800,15.0,20.0,30.0,27.0
201907202100,23.0,23.0,29.0,55.0
201907210000,31.0,30.0,11.0,28.0
201907210300,45.0,38.0,33.0,16.0
201907210600,55.0,59.0,14.0,61.0
201907210900,84.0,24.0,17.0,56.0
201907211200,42.0,11.0,23.0,58.0
201907211500,116.0,32.0,34.0,4.0
201907211800,52.0,38.0,45.0,67.0
201907212100,41.0,43.0,35.0,89.0
201907220000,56.0,20.0,53.0,74.0
201907220300,74.0,42.0,152.0,13.0
201907220600,115.0,30.0,138.0,31.0
201907220900,124.0,24.0,140.0,10.0
201907221200,103.0,41.0,88.0,54.0
201907221500,84.0,24.0,60.0,49.0
201907221800,148.0,15.0,127.0,54.0
201907222100,228.0,24.0,65.0,75.0
201907230000,190.0,9.0,136.0,66.0
201907230300,157.0,52.0,10.0,16.0
201907230600,149.0,46.0,42.0,34.0
201907230900,88.0,45.0,19.0,8.0
201907231200,52.0,47.0,28.0,26.0
201907231500,43.0,72.0,136.0,11.0
201907231800,105.0,84.0,67.0,32.0
201907232100,58.0,97.0,36.0,21.0
201907240000,71.0,97.0,24.0,29.0
201907240300,87.0,65.0,25.0,27.0
201907240600,132.0,68.0,56.0,41.0
201907240900,65.0,49.0,49.0,29.0
201907241200,36.0,50.0,89.0,29.0
201907241500,68.0,76.0,51.0,29.0
201907241800,127.0,77.0,34.0,34.0
201907242100,174.0,67.0,27.0,71.0
201907250000,166.0,40.0,33.0,55.0
201907250300,160.0,30.0,61.0,35.0
201907250600,175.0,43.0,30.0,1.0
201907250900,118.0,33.0,19.0,14.0
201907251200,108.0,61.0,32.0,43.0
201907251500,112.0,40.0,60.0,18.0
201907251800,118.0,35.0,22.0,44.0
201907252100,90.0,66.0,27.0,22.0
201907260000,72.0,68.0,22.0,39.0
201907260300,31.0,124.0,48.0,35.0
201907260600,64.0,125.0,30.0,37.0
201907260900,47.0,36.0,45.0,29.0
201907261200,36.0,19.0,52.0,21.0
201907261500,39.0,39.0,67.0,26.0
201907261800,80.0,23.0,77.0,29.0
201907262100,67.0,29.0,79.0,62.0
201907270000,57.0,10.0,119.0,17.0
201907270300,46.0,12.0,107.0,30.0
201907270600,32.0,3.0,117.0,38.0
201907270900,34.0,11.0,75.0,17.0
201907271200,177.0,13.0,76.0,4.0
201907271500,112.0,8.0,96.0,17.0
201907271800,47.0,21.0,111.0,29.0
201907272100,51.0,20.0,105.0,7.0
201907280000,61.0,9.0,123.0,13.0
201907280300,75.0,21.0,37.0,12.0
201907280600,85.0,16.0,41.0,23.0
201907280900,56.0,24.0,27.0,7.0
201907281200,28.0,23.0,43.0,27.0
201907281500,41.0,23.0,49.0,24.0
201907281800,48.0,19.0,19.0,23.0
201907282100,57.0,38.0,12.0,35.0
201907290000,58.0,37.0,13.0,22.0
201907290300,62.0,34.0,72.0,20.0
201907290600,43.0,4.0,16.0,40.0
201907290900,42.0,23.0,12.0,14.0
201907291200,26.5,24.0,35.0,22.0
201907291500,11.0,45.0,44.0,38.0
201907291800,12.0,76.0,20.0,37.0
201907292100,74.0,110.0,22.0,30.0
201907300000,47.0,98.0,19.0,28.0
201907300300,59.0,118.0,48.0,22.0
201907300600,65.0,106.0,147.0,43.0
201907300900,4.0,64.0,34.0,4.0
201907301200,179.0,72.0,26.0,16.0
201907301500,927.0,79.0,96.0,15.0
201907301800,128.0,103.0,53.0,24.0
201907302100,125.0,90.0,34.0,40.0
201907310000,153.0,47.0,28.0,11.0
201907310300,176.0,7.0,40.0,28.0
201907310600,188.0,37.0,156.0,48.0
201907310900,257.0,50.0,234.0,31.0
201907311200,257.0,25.0,63.0,27.0
201907311500,197.0,23.0,133.0,48.0
201907311800,266.0,47.0,150.0,19.0
201907312100,240.0,70.0,78.0,133.0
201908010000,247.0,38.0,49.0,58.0
201908010300,154.0,33.0,53.0,64.0
201908010600,89.0,66.0,38.0,28.0
201908010900,58.0,32.0,24.0,25.5
201908011200,53.0,47.0,27.0,23.0
201908011500,169.0,18.0,133.0,31.0
201908011800,136.0,27.0,121.0,26.0
201908012100,95.0,20.0,78.0,40.0
201908020000,74.0,25.0,81.0,30.0
201908020300,75.0,20.0,113.0,22.0
201908020600,45.0,17.0,119.0,34.0
201908020900,50.0,13.0,153.0,13.0
201908021200,31.0,21.0,100.0,14.0
201908021500,37.0,23.0,135.0,4.0
201908021800,28.0,15.0,194.0,4.0
201908022100,24.0,23.0,102.0,5.0
201908030000,24.0,11.0,128.0,14.0
201908030300,14.0,1.0,79.0,9.0
201908030600,28.0,22.0,120.0,19.0
201908030900,18.0,26.0,84.0,2.0
201908031200,11.0,24.0,39.0,5.0
201908031500,15.0,27.0,73.0,35.0
201908031800,20.0,18.0,46.0,39.0
201908032100,40.0,13.0,24.0,37.0
201908040000,33.0,33.0,17.0,42.0
201908040300,15.0,26.0,25.0,38.0
201908040600,55.0,27.0,55.0,39.0
201908040900,54.0,18.0,24.0,20.0
201908041200,53.0,91.0,36.0,24.0
201908041500,99.0,25.0,62.0,6.0
201908041800,69.0,23.0,58.0,38.0
201908042100,178.0,30.0,27.0,45.0
201908050000,172.0,28.0,25.0,34.0
201908050300,227.0,16.0,29.0,25.0
201908050600,220.0,25.0,30.0,29.0
201908050900,89.0,38.0,28.0,16.0
201908051200,23.0,37.0,34.0,36.0
201908051500,119.0,32.25,91.0,13.0
201908051800,126.0,27.5,92.0,19.0
201908052100,227.0,22.75,82.0,33.0
201908060000,177.0,18.0,35.0,28.0
201908060300,146.0,33.0,64.0,26.0
201908060600,135.0,74.0,50.0,58.0
201908060900,60.0,31.0,36.0,42.0
201908061200,134.0,49.0,34.0,26.0
201908061500,96.0,44.0,131.0,26.0
201908061800,48.0,53.0,80.0,47.0
201908062100,46.0,42.0,182.0,46.0
201908070000,37.0,46.0,51.0,39.0
201908070300,7.0,87.0,83.0,43.0
201908070600,29.0,45.0,40.0,28.0
201908070900,32.5,64.0,27.0,11.0
201908071200,36.0,63.0,62.0,39.0
201908071500,54.0,65.0,58.0,21.0
201908071800,94.0,52.0,80.0,35.0
201908072100,148.0,34.0,47.0,43.0
201908080000,78.0,32.0,21.0,48.0
201908080300,99.0,19.0,48.0,47.0
201908080600,35.0,44.0,148.0,47.0
201908080900,34.0,31.0,152.0,43.5
201908081200,44.0,17.0,53.0,40.0
201908081500,119.0,13.0,117.0,45.0
201908081800,58.0,40.0,46.0,39.0
201908082100,34.0,12.0,52.0,18.0
201908090000,18.0,29.0,67.0,29.0
201908090300,51.0,30.0,63.0,17.0
201908090600,62.0,58.0,73.0,34.0
201908091200,3.0,63.0,78.0,27.0
201908091500,2.5,72.0,61.0,21.0
201908091800,2.0,67.0,99.0,41.0
201908092100,26.0,53.0,98.0,32.0
201908100000,82.0,44.0,70.0,19.0
201908100300,63.0,59.0,20.0,20.0
201908100600,51.0,49.0,22.0,27.0
201908100900,35.0,60.0,12.0,15.0
201908101200,117.0,58.0,22.0,19.0
201908101500,246.0,42.0,41.0,6.0
201908101800,199.0,38.0,73.0,23.0
201908102100,32.0,58.0,95.0,14.0
201908110000,51.0,50.0,36.0,13.0
201908110300,58.0,29.0,44.0,29.0
201908110600,84.0,31.0,99.0,32.0
201908110900,106.0,38.0,115.0,10.0
201908111200,120.0,28.0,57.0,30.0
201908111500,80.0,25.0,48.0,11.0
201908111800,88.0,41.0,135.0,32.0
201908112100,61.0,32.0,361.0,13.0
201908120000,39.0,46.0,224.0,12.0
201908120300,39.0,62.0,95.0,9.0
201908120600,35.0,45.0,112.0,13.0
201908120900,39.0,61.0,99.0,11.0
201908121200,52.0,42.0,196.0,13.0
201908121500,54.0,42.0,165.0,17.0
201908121800,14.0,25.0,113.0,26.0
201908122100,27.0,22.0,61.0,18.0
201908130000,23.0,25.0,76.0,26.0
201908130300,16.0,18.0,107.0,13.0
201908130600,22.0,19.0,101.0,21.0
201908130900,18.0,25.0,112.0,16.0
201908131200,32.0,32.0,34.0,17.0
201908131500,2.0,34.0,36.0,14.0
201908131800,7.500000000000001,41.0,44.0,31.0
201908132100,13.0,43.0,63.0,27.0
201908140000,22.0,34.0,115.0,34.0
201908140300,9.0,19.0,83.0,25.0
201908140600,10.0,22.0,64.0,28.0
201908140900,43.0,24.0,62.0,1.0
201908141200,5.0,27.0,72.0,18.0
201908141500,8.0,11.0,50.0,42.0
201908141800,27.0,32.0,46.0,31.0
201908142100,44.0,9.0,57.0,11.0
201908150000,17.0,11.0,65.0,38.0
201908150300,23.0,25.0,41.0,23.0
201908150600,24.0,20.0,36.0,9.0
201908150900,9.0,20.0,40.0,2.0
201908151200,50.0,45.0,80.0,17.0
201908151500,121.0,90.0,40.0,8.0
201908151800,7.0,41.0,46.0,19.0
201908152100,62.0,47.0,46.0,28.0
201908160000,62.0,91.0,22.0,25.0
201908160300,55.0,309.0,38.0,18.0
201908160600,38.0,21.0,51.0,42.0
201908160900,56.0,37.0,55.0,18.0
201908161200,49.0,17.0,70.0,291.0
201908161500,58.0,40.0,19.0,91.0
201908161800,55.0,20.0,16.0,27.0
201908162100,95.0,47.0,18.0,27.0
201908170000,81.0,42.0,25.0,52.0
201908170300,44.0,54.0,44.0,16.0
201908170600,83.0,37.0,31.0,15.0
201908170900,2183.0,31.0,75.0,6.0
201908171200,1721.0,115.0,53.0,268.0
201908171500,1189.0,57.0,16.0,188.0
201908171800,733.0,50.0,32.0,13.0
201908172100,265.0,71.0,38.0,22.0
201908180000,149.0,40.0,247.0,24.0
201908180300,160.0,45.0,477.0,21.0
201908180600,113.0,63.0,717.0,17.0
201908180900,105.0,52.0,297.0,15.0
201908181200,261.0,51.0,84.0,23.0
201908181500,429.0,47.0,60.0,21.0
201908181800,399.0,58.0,75.0,427.0
201908182100,509.0,50.0,95.0,43.0
201908190000,277.0,58.0,52.0,44.0
201908190300,308.0,247.0,30.0,31.0
201908190600,331.0,29.0,19.0,25.0
201908190900,304.0,52.0,18.0,20.0
201908191200,344.0,31.0,28.0,12.0
201908191500,296.0,41.0,27.0,18.0
201908191800,221.0,62.0,17.0,19.0
201908192100,306.0,152.0,18.0,29.0
201908200000,227.0,33.0,42.0,40.0
201908200300,262.0,27.0,29.0,26.0
201908200600,250.0,26.0,31.0,42.0
201908200900,221.0,26.0,125.0,18.0
201908201200,133.0,32.0,52.0,17.0
201908201500,176.0,27.0,65.0,24.0
201908201800,584.0,62.0,25.0,24.0
201908202100,577.0,16.0,29.0,32.0
201908210000,544.0,18.0,59.0,24.0
201908210300,394.0,36.0,52.0,48.0
201908210600,295.0,11.0,119.0,22.0
201908210900,300.0,1.0,83.0,31.0
201908211200,435.0,14.0,64.0,33.0
201908211500,338.0,12.0,57.0,28.0
201908211800,102.0,37.0,40.0,21.0
201908212100,132.0,64.0,35.0,25.0
201908220000,102.0,102.0,16.0,38.0
201908220300,94.0,69.0,16.0,24.0
201908220600,38.0,72.0,16.0,13.0
201908220900,64.0,34.0,27.0,28.0
