TM,STN,IW,IR,IX,VV,WD,WS,TA,TD,HM,PS,PT,PR,RH,ORG,PM10
202101050900,54135.0,1.0,9.0,4.0,61.0,240.0,2.0,-15.5,-23.6,49.9,1032.9,7.0,0.6,2.0,cma,33.0
202101051000,54135.0,1.0,9.0,4.0,61.0,240.0,2.0,-15.5,-23.6,49.9,1032.9,7.0,0.6,2.0,cma,33.0
202101051100,54135.0,1.0,9.0,4.0,61.0,240.0,2.0,-15.5,-23.6,49.9,1032.9,7.0,0.6,2.0,cma,33.0
202101051200,54135.0,1.0,9.0,4.0,59.0,250.0,2.0,-17.4,-25.1,51.1,1032.3,7.0,0.7,2.0,cma,27.0
202101051300,54135.0,1.0,9.0,4.0,59.0,250.0,2.0,-17.4,-25.1,51.1,1032.3,7.0,0.7,2.0,cma,27.0
202101051400,54135.0,1.0,9.0,4.0,59.0,250.0,2.0,-17.4,-25.1,51.1,1032.3,7.0,0.7,2.0,cma,27.0
202101051500,54135.0,1.0,9.0,4.0,67.0,270.0,1.0,-18.2,-25.0,55.2,1030.5,7.0,1.5,2.0,cma,13.0
202101051600,54135.0,1.0,9.0,4.0,67.0,270.0,1.0,-18.2,-25.0,55.2,1030.5,7.0,1.5,2.0,cma,13.0
202101051700,54135.0,1.0,9.0,4.0,67.0,270.0,1.0,-18.2,-25.0,55.2,1030.5,7.0,1.5,2.0,cma,13.0
202101051800,54135.0,1.0,9.0,4.0,67.0,270.0,1.0,-18.7,-25.1,57.0,1028.8,7.0,1.6,2.0,cma,60.0
202101051900,54135.0,1.0,9.0,4.0,67.0,270.0,1.0,-18.7,-25.1,57.0,1028.8,7.0,1.6,2.0,cma,60.0
202101052000,54135.0,1.0,9.0,4.0,67.0,270.0,1.0,-18.7,-25.1,57.0,1028.8,7.0,1.6,2.0,cma,60.0
202101052100,54135.0,1.0,9.0,4.0,77.0,270.0,2.0,-18.9,-26.5,51.1,1027.0,7.0,1.8,2.0,cma,89.0
202101052200,54135.0,1.0,9.0,4.0,77.0,270.0,2.0,-18.9,-26.5,51.1,1027.0,7.0,1.8,2.0,cma,89.0
202101052300,54135.0,1.0,9.0,4.0,77.0,270.0,2.0,-18.9,-26.5,51.1,1027.0,7.0,1.8,2.0,cma,89.0
202101060000,54135.0,1.0,9.0,4.0,67.0,260.0,3.0,-20.8,-27.5,54.9,1027.5,2.0,0.3,2.0,cma,85.0
202101060100,54135.0,1.0,9.0,4.0,67.0,260.0,3.0,-20.8,-27.5,54.9,1027.5,2.0,0.3,2.0,cma,85.0
202101060200,54135.0,1.0,9.0,4.0,67.0,260.0,3.0,-20.8,-27.5,54.9,1027.5,2.0,0.3,2.0,cma,85.0
202101060300,54135.0,1.0,9.0,4.0,20.0,290.0,3.0,-18.3,-22.3,70.8,1027.2,7.0,0.2,2.0,cma,34.0
202101060400,54135.0,1.0,9.0,4.0,20.0,290.0,3.0,-18.3,-22.3,70.8,1027.2,7.0,0.2,2.0,cma,34.0
202101060500,54135.0,1.0,9.0,4.0,20.0,290.0,3.0,-18.3,-22.3,70.8,1027.2,7.0,0.2,2.0,cma,34.0
202101060600,54135.0,1.0,9.0,4.0,65.0,300.0,4.0,-17.6,-24.3,55.8,1027.1,7.0,0.1,2.0,cma,20.0
202101060700,54135.0,1.0,9.0,4.0,65.0,300.0,4.0,-17.6,-24.3,55.8,1027.1,7.0,0.1,2.0,cma,20.0
202101060800,54135.0,1.0,9.0,4.0,65.0,300.0,4.0,-17.6,-24.3,55.8,1027.1,7.0,0.1,2.0,cma,20.0
202101060900,54135.0,1.0,9.0,4.0,71.0,280.0,4.0,-19.3,-28.7,43.2,1029.1,2.0,1.8,2.0,cma,24.0
202101061000,54135.0,1.0,9.0,4.0,71.0,280.0,4.0,-19.3,-28.7,43.2,1029.1,2.0,1.8,2.0,cma,24.0
202101061100,54135.0,1.0,9.0,4.0,71.0,280.0,4.0,-19.3,-28.7,43.2,1029.1,2.0,1.8,2.0,cma,24.0
202101061200,54135.0,1.0,9.0,4.0,73.0,290.0,5.0,-21.4,-30.4,44.1,1031.2,2.0,1.9,2.0,cma,58.0
202101061300,54135.0,1.0,9.0,4.0,73.0,290.0,5.0,-21.4,-30.4,44.1,1031.2,2.0,1.9,2.0,cma,58.0
202101061400,54135.0,1.0,9.0,4.0,73.0,290.0,5.0,-21.4,-30.4,44.1,1031.2,2.0,1.9,2.0,cma,58.0
202101061500,54135.0,1.0,9.0,4.0,80.0,280.0,4.0,-22.1,-31.3,43.1,1031.8,2.0,0.7,2.0,cma,44.0
202101061600,54135.0,1.0,9.0,4.0,80.0,280.0,4.0,-22.1,-31.3,43.1,1031.8,2.0,0.7,2.0,cma,44.0
202101061700,54135.0,1.0,9.0,4.0,80.0,280.0,4.0,-22.1,-31.3,43.1,1031.8,2.0,0.7,2.0,cma,44.0
202101061800,54135.0,1.0,9.0,4.0,80.0,270.0,4.0,-23.5,-32.6,43.0,1031.9,4.0,0.0,2.0,cma,53.0
202101061900,54135.0,1.0,9.0,4.0,80.0,270.0,4.0,-23.5,-32.6,43.0,1031.9,4.0,0.0,2.0,cma,53.0
202101062000,54135.0,1.0,9.0,4.0,80.0,270.0,4.0,-23.5,-32.6,43.0,1031.9,4.0,0.0,2.0,cma,53.0
202101062100,54135.0,1.0,9.0,4.0,80.0,270.0,4.0,-25.0,-34.5,40.9,1030.9,7.0,1.1,2.0,cma,49.0
