TM,STN,IW,IR,IX,VV,WD,WS,TA,TD,HM,PS,PT,PR,RH,ORG,PM10,LON,LAT
201803251800,53845.0,1.0,3.0,2.0,61.0,200.0,4.0,11.3,4.1,61.2,1017.8,7.0,0.3,0.0,cma,81.0,109.5,36.6
201803252100,53845.0,1.0,3.0,2.0,57.0,200.0,3.0,8.8,3.8,70.8,1017.5,7.0,0.7,0.0,cma,119.0,109.5,36.6
201803260000,53845.0,1.0,3.0,1.0,56.0,200.0,2.0,8.7,4.1,72.8,1019.8,2.0,1.3,0.0,cma,82.0,109.5,36.6
201803260300,53845.0,1.0,3.0,2.0,61.0,40.0,2.0,17.9,3.8,39.1,1018.3,2.0,0.1,0.0,cma,77.0,109.5,36.6
201803260600,53845.0,1.0,3.0,2.0,73.0,270.0,4.0,22.5,-7.3,13.0,1015.2,7.0,2.1,0.0,cma,74.0,109.5,36.6
201803260900,53845.0,1.0,3.0,2.0,73.0,290.0,2.0,23.1,-7.8,12.0,1013.4,7.0,1.9,0.0,cma,91.0,109.5,36.6
201803261200,53845.0,1.0,3.0,2.0,73.0,320.0,1.0,19.5,-8.7,14.0,1015.5,2.0,1.0,0.0,cma,37.0,109.5,36.6
201803261500,53845.0,1.0,3.0,2.0,71.0,220.0,1.0,13.0,-6.6,24.9,1015.6,2.0,0.7,0.0,cma,0.0,109.5,36.6
201803261800,53845.0,1.0,3.0,2.0,72.0,220.0,2.0,8.7,-5.9,35.0,1014.8,7.0,0.7,0.0,cma,107.0,109.5,36.6
201803262100,53845.0,1.0,3.0,2.0,71.0,140.0,1.0,7.8,-6.7,35.0,1013.4,7.0,1.2,0.0,cma,115.0,109.5,36.6
201803270000,53845.0,1.0,3.0,2.0,71.0,180.0,2.0,7.4,-5.6,39.1,1015.1,2.0,0.6,0.0,cma,128.0,109.5,36.6
201803270300,53845.0,1.0,3.0,2.0,68.0,200.0,4.0,21.9,-7.7,13.0,1013.1,7.0,0.1,0.0,cma,103.0,109.5,36.6
201803270600,53845.0,1.0,3.0,2.0,68.0,140.0,2.0,25.9,-12.5,7.0,1010.0,7.0,2.7,0.0,cma,67.0,109.5,36.6
201803270900,53845.0,1.0,3.0,2.0,72.0,250.0,3.0,26.7,-13.8,6.0,1007.9,7.0,1.9,0.0,cma,96.0,109.5,36.6
201803271200,53845.0,1.0,3.0,2.0,69.0,290.0,3.0,22.1,-12.2,9.0,1009.8,2.0,0.6,0.0,cma,51.0,109.5,36.6
201803271500,53845.0,1.0,3.0,2.0,69.0,200.0,2.0,17.7,-2.6,24.9,1008.5,2.0,1.0,0.0,cma,126.0,109.5,36.6
201803271800,53845.0,1.0,3.0,2.0,64.0,290.0,1.0,11.4,-3.5,35.0,1008.8,7.0,0.2,0.0,cma,100.0,109.5,36.6
201803272100,53845.0,1.0,3.0,2.0,68.0,250.0,2.0,7.8,-1.4,52.1,1008.9,7.0,0.5,0.0,cma,146.0,109.5,36.6
201803280000,53845.0,1.0,3.0,2.0,62.0,40.0,1.0,7.0,-1.4,55.1,1011.6,2.0,1.2,0.0,cma,198.0,109.5,36.6
201803280300,53845.0,1.0,3.0,2.0,63.0,20.0,2.0,20.2,-3.5,19.9,1009.8,2.0,0.3,0.0,cma,100.0,109.5,36.6
201803280600,53845.0,1.0,3.0,2.0,69.0,70.0,6.0,27.8,-4.2,12.0,1006.8,7.0,2.4,0.0,cma,106.0,109.5,36.6
201803280900,53845.0,1.0,3.0,2.0,78.0,20.0,4.0,26.8,-10.2,8.0,1006.3,7.0,1.4,0.0,cma,196.0,109.5,36.6
201803281200,53845.0,1.0,3.0,2.0,78.0,160.0,5.0,21.8,-5.1,16.0,1009.8,2.0,1.9,0.0,cma,128.0,109.5,36.6
201803281500,53845.0,1.0,3.0,2.0,80.0,180.0,2.0,16.5,-4.7,23.0,1009.3,2.0,1.2,0.0,cma,134.0,109.5,36.6
201803281800,53845.0,1.0,3.0,2.0,80.0,180.0,2.0,12.6,-3.2,33.1,1008.7,2.0,0.2,0.0,cma,29.0,109.5,36.6
201803282100,53845.0,1.0,3.0,2.0,67.0,20.0,1.0,8.4,-2.0,47.9,1010.5,2.0,0.5,0.0,cma,103.0,109.5,36.6
201803290000,53845.0,1.0,3.0,2.0,64.0,20.0,2.0,8.6,-1.8,47.9,1013.7,2.0,1.8,0.0,cma,75.0,109.5,36.6
201803290300,53845.0,1.0,3.0,2.0,66.0,70.0,3.0,22.2,4.7,31.9,1012.4,2.0,0.6,0.0,cma,64.0,109.5,36.6
201803290600,53845.0,1.0,3.0,2.0,63.0,90.0,6.0,24.8,2.3,23.0,1009.7,7.0,2.6,0.0,cma,147.0,109.5,36.6
201803290900,53845.0,1.0,3.0,2.0,62.0,90.0,5.0,22.4,3.0,28.0,1010.5,7.0,0.7,0.0,cma,175.0,109.5,36.6
201803291200,53845.0,1.0,3.0,2.0,61.0,90.0,4.0,17.5,5.8,46.1,1013.7,2.0,1.8,0.0,cma,332.0,109.5,36.6
201803291500,53845.0,1.0,3.0,1.0,56.0,160.0,2.0,14.8,7.6,62.0,1013.0,2.0,1.7,0.0,cma,141.0,109.5,36.6
201803291800,53845.0,1.0,3.0,1.0,43.0,70.0,2.0,12.3,7.2,71.0,1014.3,2.0,1.1,0.0,cma,209.0,109.5,36.6
201803292100,53845.0,1.0,3.0,1.0,32.0,70.0,2.0,9.2,5.9,79.8,1015.5,7.0,0.1,0.0,cma,190.0,109.5,36.6
201803300000,53845.0,1.0,3.0,1.0,30.0,40.0,1.0,9.2,5.6,78.2,1018.7,2.0,1.8,0.0,cma,162.0,109.5,36.6
201803300300,53845.0,1.0,3.0,2.0,61.0,200.0,5.0,16.0,5.9,51.1,1018.4,2.0,0.6,0.0,cma,142.0,109.5,36.6
201803300600,53845.0,1.0,3.0,2.0,66.0,180.0,4.0,17.8,5.7,44.9,1016.5,7.0,1.8,0.0,cma,123.0,109.5,36.6
201803300900,53845.0,1.0,3.0,2.0,66.0,180.0,4.0,18.3,6.2,45.1,1015.4,7.0,1.5,0.0,cma,145.0,109.5,36.6
201803301200,53845.0,1.0,3.0,2.0,62.0,180.0,4.0,16.4,6.2,50.8,1016.3,2.0,0.4,0.0,cma,70.0,109.5,36.6
201803301500,53845.0,1.0,3.0,2.0,60.0,200.0,4.0,15.1,6.7,57.2,1017.1,2.0,1.8,0.0,cma,53.0,109.5,36.6
201803301800,53845.0,1.0,3.0,1.0,57.0,220.0,1.0,13.6,6.9,63.9,1016.7,7.0,0.3,0.0,cma,47.0,109.5,36.6
201803302100,53845.0,1.0,3.0,1.0,55.0,0.0,0.0,9.6,6.3,79.9,1017.4,7.0,0.1,0.0,cma,90.0,109.5,36.6
201803310000,53845.0,1.0,3.0,1.0,47.0,40.0,1.0,8.7,5.4,79.7,1019.8,2.0,1.5,0.0,cma,100.0,109.5,36.6
201803310300,53845.0,1.0,3.0,2.0,68.0,20.0,2.0,19.2,-2.4,23.0,1018.0,2.0,0.4,0.0,cma,87.0,109.5,36.6
201803310600,53845.0,1.0,3.0,2.0,63.0,20.0,5.0,23.5,-4.6,15.0,1014.7,7.0,2.3,0.0,cma,79.0,109.5,36.6
201803310900,53845.0,1.0,3.0,2.0,66.0,320.0,4.0,21.4,-5.4,16.0,1014.3,7.0,1.6,0.0,cma,126.0,109.5,36.6
201803311200,53845.0,1.0,3.0,2.0,67.0,290.0,3.0,18.8,-4.6,20.0,1016.0,2.0,0.7,0.0,cma,0.0,109.5,36.6
201803311500,53845.0,1.0,3.0,2.0,63.0,40.0,1.0,14.5,-2.0,32.0,1015.2,2.0,0.6,0.0,cma,52.0,109.5,36.6
201803311800,53845.0,1.0,3.0,2.0,67.0,20.0,1.0,10.5,-1.9,41.9,1015.0,7.0,0.1,0.0,cma,157.0,109.5,36.6
201803312100,53845.0,1.0,3.0,2.0,69.0,340.0,1.0,6.8,-1.6,55.0,1015.1,7.0,1.1,0.0,cma,183.0,109.5,36.6
201804010000,53845.0,1.0,3.0,2.0,64.0,200.0,1.0,6.6,-2.3,53.0,1017.0,2.0,1.0,0.0,cma,208.0,109.5,36.6
201804010300,53845.0,1.0,3.0,2.0,66.0,70.0,2.0,20.0,-2.3,22.1,1013.9,7.0,0.8,0.0,cma,154.0,109.5,36.6
201804010600,53845.0,1.0,3.0,2.0,66.0,250.0,3.0,24.3,-4.9,14.0,1010.2,7.0,3.1,0.0,cma,140.0,109.5,36.6
201804010900,53845.0,1.0,3.0,2.0,68.0,220.0,3.0,24.5,-6.7,12.0,1008.3,7.0,2.4,0.0,cma,325.0,109.5,36.6
201804011200,53845.0,1.0,3.0,2.0,67.0,180.0,6.0,20.5,-3.2,20.0,1010.0,2.0,0.6,0.0,cma,82.0,109.5,36.6
201804011500,53845.0,1.0,3.0,2.0,67.0,200.0,4.0,16.7,-0.5,31.0,1008.4,2.0,0.6,0.0,cma,161.0,109.5,36.6
201804011800,53845.0,1.0,3.0,2.0,66.0,200.0,3.0,14.0,0.3,39.1,1007.2,7.0,0.7,0.0,cma,132.0,109.5,36.6
201804012100,53845.0,1.0,3.0,2.0,66.0,200.0,2.0,11.4,0.2,46.0,1006.5,7.0,1.1,0.0,cma,183.0,109.5,36.6
201804020000,53845.0,1.0,3.0,2.0,61.0,0.0,0.0,11.6,1.3,49.1,1008.7,2.0,1.1,0.0,cma,170.0,109.5,36.6
201804020300,53845.0,1.0,3.0,2.0,68.0,180.0,4.0,22.2,0.7,24.0,1007.1,4.0,0.0,0.0,cma,161.0,109.5,36.6
201804020600,53845.0,1.0,3.0,2.0,71.0,160.0,4.0,28.0,-2.0,14.0,1004.1,7.0,2.0,0.0,cma,155.0,109.5,36.6
201804020900,53845.0,1.0,3.0,2.0,71.0,90.0,3.0,28.7,-3.5,12.0,1003.0,7.0,1.3,0.0,cma,214.0,109.5,36.6
201804021200,53845.0,1.0,3.0,2.0,73.0,180.0,6.0,23.9,-1.1,19.0,1005.2,2.0,1.0,0.0,cma,94.0,109.5,36.6
201804021500,53845.0,1.0,3.0,2.0,69.0,110.0,1.0,19.8,0.3,27.0,1005.3,2.0,1.4,0.0,cma,77.0,109.5,36.6
201804021800,53845.0,1.0,3.0,2.0,71.0,220.0,3.0,16.1,0.6,34.9,1004.7,7.0,0.1,0.0,cma,59.0,109.5,36.6
201804022100,53845.0,1.0,3.0,2.0,67.0,290.0,2.0,12.1,0.5,44.9,1006.3,2.0,0.7,0.0,cma,214.0,109.5,36.6
201804030000,53845.0,1.0,3.0,2.0,60.0,320.0,1.0,11.6,1.3,49.1,1010.1,2.0,2.2,0.0,cma,107.0,109.5,36.6
201804030600,53845.0,1.0,3.0,2.0,57.0,340.0,6.0,22.5,-4.6,15.9,1009.0,7.0,1.2,0.0,cma,121.0,109.5,36.6
201804030900,53845.0,1.0,3.0,2.0,64.0,40.0,4.0,20.3,-4.8,18.0,1011.4,2.0,0.8,0.0,cma,416.0,109.5,36.6
201804031200,53845.0,1.0,3.0,2.0,66.0,20.0,7.0,16.4,-4.8,23.0,1014.4,2.0,1.7,0.0,cma,512.0,109.5,36.6
201804031500,53845.0,1.0,3.0,2.0,72.0,40.0,4.0,13.2,-4.4,29.1,1013.6,2.0,0.1,0.0,cma,475.0,109.5,36.6
201804031800,53845.0,1.0,3.0,2.0,66.0,70.0,3.0,11.2,-4.5,32.9,1012.2,7.0,0.8,0.0,cma,283.0,109.5,36.6
201804032100,53845.0,1.0,3.0,2.0,62.0,40.0,4.0,9.3,0.2,52.9,1011.1,7.0,1.8,0.0,cma,209.0,109.5,36.6
201804040000,53845.0,1.0,3.0,1.0,56.0,90.0,3.0,10.3,4.7,68.2,1010.4,7.0,1.2,0.0,cma,138.0,109.5,36.6
201804040300,53845.0,1.0,3.0,1.0,56.0,140.0,5.0,10.7,4.8,66.9,1010.8,7.0,0.3,0.0,cma,169.0,109.5,36.6
201804040600,53845.0,1.0,3.0,2.0,58.0,110.0,4.0,9.5,2.6,62.0,1011.6,4.0,0.0,0.0,cma,198.0,109.5,36.6
201804040900,53845.0,1.0,3.0,1.0,57.0,70.0,2.0,9.0,2.8,65.1,1013.1,2.0,0.8,0.0,cma,314.0,109.5,36.6
201804041200,53845.0,1.0,1.0,1.0,21.0,110.0,1.0,6.6,5.4,92.0,1017.3,2.0,3.3,1.0,cma,83.0,109.5,36.6
201804041500,53845.0,1.0,4.0,1.0,46.0,340.0,4.0,6.7,4.4,85.2,1021.5,2.0,3.8,0.0,cma,61.0,109.5,36.6
201804041800,53845.0,1.0,1.0,2.0,68.0,220.0,3.0,5.0,2.9,86.3,1021.3,7.0,0.8,1.0,cma,118.0,109.5,36.6
201804042100,53845.0,1.0,4.0,2.0,69.0,220.0,2.0,4.8,2.7,86.2,1021.9,2.0,0.3,0.0,cma,106.0,109.5,36.6
201804050000,53845.0,1.0,1.0,2.0,64.0,270.0,1.0,5.2,3.4,88.1,1024.3,2.0,1.7,2.0,cma,50.0,109.5,36.6
201804050300,53845.0,1.0,3.0,1.0,55.0,360.0,7.0,9.1,-8.0,29.0,1023.8,2.0,0.4,0.0,cma,90.0,109.5,36.6
201804050600,53845.0,1.0,3.0,2.0,63.0,360.0,7.0,11.2,-13.7,16.0,1021.5,7.0,1.9,0.0,cma,63.0,109.5,36.6
201804050900,53845.0,1.0,3.0,2.0,63.0,340.0,4.0,11.2,-15.3,14.0,1020.4,7.0,1.0,0.0,cma,151.0,109.5,36.6
201804051200,53845.0,1.0,3.0,2.0,62.0,320.0,5.0,8.4,-16.8,14.9,1024.8,2.0,3.3,0.0,cma,494.0,109.5,36.6
201804051500,53845.0,1.0,3.0,2.0,60.0,270.0,7.0,6.0,-14.1,22.0,1028.1,2.0,3.2,0.0,cma,146.0,109.5,36.6
201804051800,53845.0,1.0,3.0,2.0,58.0,320.0,5.0,3.4,-18.7,18.0,1031.1,2.0,2.5,0.0,cma,171.0,109.5,36.6
201804052100,53845.0,1.0,3.0,2.0,64.0,290.0,9.0,0.2,-17.1,25.9,1033.3,2.0,1.2,0.0,cma,287.0,109.5,36.6
201804060000,53845.0,1.0,3.0,2.0,73.0,290.0,6.0,-0.9,-10.3,48.9,1036.9,2.0,2.2,0.0,cma,365.0,109.5,36.6
201804060300,53845.0,1.0,3.0,2.0,73.0,320.0,4.0,2.2,-12.4,33.0,1036.9,2.0,0.2,0.0,cma,454.0,109.5,36.6
201804060600,53845.0,1.0,3.0,2.0,63.0,340.0,8.0,5.0,-18.8,15.9,1034.8,7.0,1.8,0.0,cma,198.0,109.5,36.6
201804060900,53845.0,1.0,3.0,2.0,63.0,340.0,6.0,5.1,-16.6,19.1,1034.4,7.0,1.1,0.0,cma,168.0,109.5,36.6
201804061200,53845.0,1.0,3.0,2.0,67.0,360.0,4.0,3.0,-18.4,19.0,1036.0,2.0,0.7,0.0,cma,189.0,109.5,36.6
201804061500,53845.0,1.0,3.0,2.0,76.0,290.0,3.0,1.7,-19.5,19.0,1035.9,2.0,0.3,0.0,cma,181.0,109.5,36.6
201804061800,53845.0,1.0,3.0,2.0,76.0,220.0,1.0,-1.7,-16.6,31.0,1034.6,7.0,1.3,0.0,cma,285.0,109.5,36.6
201804062100,53845.0,1.0,3.0,2.0,79.0,220.0,2.0,-3.1,-16.1,35.9,1032.7,7.0,1.9,0.0,cma,152.0,109.5,36.6
201804070000,53845.0,1.0,3.0,2.0,73.0,70.0,1.0,-0.1,-13.0,37.1,1032.1,7.0,0.3,0.0,cma,97.0,109.5,36.6
201804070300,53845.0,1.0,3.0,2.0,80.0,180.0,3.0,9.1,-16.2,15.0,1027.6,7.0,2.1,0.0,cma,103.0,109.5,36.6
201804070600,53845.0,1.0,3.0,2.0,80.0,180.0,7.0,14.4,-18.1,9.0,1022.3,7.0,4.2,0.0,cma,84.0,109.5,36.6
201804070900,53845.0,1.0,3.0,2.0,80.0,270.0,3.0,17.6,-20.4,6.0,1017.9,7.0,3.4,0.0,cma,148.0,109.5,36.6
201804071200,53845.0,1.0,3.0,2.0,80.0,200.0,4.0,14.2,-19.6,8.0,1017.0,7.0,0.8,0.0,cma,64.0,109.5,36.6
201804071500,53845.0,1.0,3.0,2.0,80.0,200.0,3.0,8.8,-11.2,23.0,1016.8,2.0,0.6,0.0,cma,22.0,109.5,36.6
201804071800,53845.0,1.0,3.0,2.0,80.0,200.0,1.0,5.4,-10.0,31.9,1015.0,7.0,1.1,0.0,cma,0.0,109.5,36.6
201804072100,53845.0,1.0,3.0,2.0,80.0,220.0,2.0,3.8,-11.8,30.9,1013.9,7.0,0.6,0.0,cma,48.0,109.5,36.6
201804080000,53845.0,1.0,3.0,2.0,80.0,200.0,1.0,4.8,-11.7,29.1,1015.5,2.0,0.8,0.0,cma,92.0,109.5,36.6
201804080300,53845.0,1.0,3.0,2.0,80.0,70.0,2.0,18.2,-16.6,8.0,1013.5,4.0,0.0,0.0,cma,73.0,109.5,36.6
201804080600,53845.0,1.0,3.0,2.0,80.0,160.0,5.0,21.5,-19.7,5.0,1010.3,7.0,2.8,0.0,cma,15.0,109.5,36.6
201804080900,53845.0,1.0,3.0,2.0,80.0,200.0,2.0,23.2,-24.4,3.0,1008.0,7.0,2.0,0.0,cma,57.0,109.5,36.6
201804081200,53845.0,1.0,3.0,2.0,80.0,180.0,3.0,17.8,-14.2,10.0,1009.7,2.0,0.6,0.0,cma,0.0,109.5,36.6
201804081500,53845.0,1.0,3.0,2.0,80.0,200.0,3.0,14.4,-8.3,20.0,1007.8,2.0,0.4,0.0,cma,48.0,109.5,36.6
201804081800,53845.0,1.0,3.0,2.0,80.0,180.0,3.0,12.3,-7.7,24.0,1006.8,7.0,0.6,0.0,cma,0.0,109.5,36.6
201804082100,53845.0,1.0,3.0,2.0,80.0,0.0,0.0,7.8,-7.9,31.9,1006.8,7.0,0.6,0.0,cma,211.0,109.5,36.6
201804090000,53845.0,1.0,3.0,2.0,64.0,0.0,0.0,7.9,-4.9,39.9,1008.3,2.0,0.2,0.0,cma,107.0,109.5,36.6
201804090300,53845.0,1.0,3.0,2.0,79.0,200.0,3.0,21.5,-3.1,19.0,1005.3,7.0,0.5,0.0,cma,61.0,109.5,36.6
201804090600,53845.0,1.0,3.0,2.0,62.0,180.0,5.0,26.5,-6.3,11.0,1001.4,7.0,2.8,0.0,cma,53.0,109.5,36.6
201804090900,53845.0,1.0,3.0,2.0,76.0,340.0,3.0,27.4,-9.7,8.0,999.7,7.0,2.2,0.0,cma,161.0,109.5,36.6
201804091200,53845.0,1.0,3.0,2.0,80.0,320.0,4.0,22.7,-3.6,17.0,1003.3,2.0,2.2,0.0,cma,94.0,109.5,36.6
201804091500,53845.0,1.0,3.0,2.0,60.0,270.0,4.0,20.3,-15.0,8.0,1002.6,2.0,1.7,0.0,cma,0.0,109.5,36.6
201804091800,53845.0,1.0,3.0,2.0,57.0,340.0,3.0,16.6,-11.9,13.0,1003.8,2.0,1.3,0.0,cma,0.0,109.5,36.6
201804092100,53845.0,1.0,3.0,1.0,55.0,340.0,5.0,14.3,-7.7,21.0,1005.3,2.0,1.0,0.0,cma,255.0,109.5,36.6
201804100000,53845.0,1.0,3.0,1.0,56.0,340.0,1.0,13.3,-3.9,30.0,1009.5,2.0,2.5,0.0,cma,2.0,109.5,36.6
201804100300,53845.0,1.0,3.0,2.0,61.0,360.0,7.0,18.6,-11.4,12.0,1009.8,2.0,0.9,0.0,cma,419.0,109.5,36.6
201804100600,53845.0,1.0,3.0,2.0,71.0,290.0,6.0,19.2,-14.4,9.0,1010.0,7.0,0.5,0.0,cma,546.0,109.5,36.6
201804100900,53845.0,1.0,3.0,2.0,80.0,360.0,3.0,20.4,-16.6,7.0,1008.8,7.0,1.3,0.0,cma,553.0,109.5,36.6
201804101200,53845.0,1.0,3.0,2.0,71.0,360.0,2.0,17.7,-17.0,8.0,1011.0,2.0,1.2,0.0,cma,192.0,109.5,36.6
201804101500,53845.0,1.0,3.0,2.0,76.0,250.0,1.0,11.9,-9.7,21.1,1012.9,2.0,1.5,0.0,cma,69.0,109.5,36.6
201804101800,53845.0,1.0,3.0,2.0,73.0,0.0,0.0,7.5,-7.0,34.9,1012.9,7.0,0.8,0.0,cma,92.0,109.5,36.6
201804102100,53845.0,1.0,3.0,2.0,76.0,20.0,1.0,4.2,-6.4,46.0,1012.1,7.0,1.1,0.0,cma,106.0,109.5,36.6
201804110000,53845.0,1.0,3.0,2.0,72.0,90.0,1.0,5.7,-5.0,46.0,1014.1,2.0,1.5,0.0,cma,151.0,109.5,36.6
201804110300,53845.0,1.0,3.0,2.0,65.0,20.0,2.0,16.1,-6.2,21.0,1011.7,7.0,1.1,0.0,cma,176.0,109.5,36.6
201804110600,53845.0,1.0,3.0,2.0,62.0,40.0,1.0,21.5,-5.4,16.0,1008.9,7.0,2.3,0.0,cma,112.0,109.5,36.6
201804110900,53845.0,1.0,3.0,2.0,65.0,180.0,4.0,18.3,-2.1,24.9,1008.8,7.0,1.4,0.0,cma,120.0,109.5,36.6
201804111200,53845.0,1.0,1.0,1.0,62.0,200.0,5.0,14.6,1.2,40.1,1011.8,2.0,2.1,1.0,cma,159.0,109.5,36.6
201804111500,53845.0,1.0,4.0,2.0,64.0,200.0,6.0,11.2,6.9,74.8,1011.4,2.0,1.2,0.0,cma,131.0,109.5,36.6
201804111800,53845.0,1.0,3.0,2.0,63.0,180.0,2.0,10.4,7.3,81.1,1010.3,4.0,0.0,0.0,cma,243.0,109.5,36.6
201804112100,53845.0,1.0,3.0,2.0,59.0,220.0,1.0,9.5,7.6,87.9,1011.3,4.0,0.0,0.0,cma,245.0,109.5,36.6
201804120000,53845.0,1.0,1.0,1.0,18.0,70.0,2.0,8.7,7.9,94.7,1013.8,2.0,1.2,1.0,cma,276.0,109.5,36.6
201804120300,53845.0,1.0,4.0,1.0,41.0,40.0,3.0,9.9,9.0,94.1,1015.4,2.0,0.9,0.0,cma,113.0,109.5,36.6
201804120600,53845.0,1.0,1.0,1.0,58.0,70.0,3.0,9.7,8.5,92.2,1014.5,7.0,1.0,1.0,cma,111.0,109.5,36.6
201804120900,53845.0,1.0,4.0,1.0,59.0,90.0,2.0,9.3,8.4,94.1,1013.9,7.0,0.8,0.0,cma,97.0,109.5,36.6
201804121200,53845.0,1.0,1.0,1.0,38.0,40.0,2.0,9.0,8.4,96.0,1015.8,2.0,1.4,1.0,cma,100.0,109.5,36.6
201804121500,53845.0,1.0,4.0,1.0,25.0,360.0,4.0,8.6,8.2,97.3,1018.2,2.0,2.3,0.0,cma,36.0,109.5,36.6
201804121800,53845.0,1.0,1.0,1.0,28.0,40.0,2.0,8.1,7.7,97.3,1017.8,7.0,0.5,1.0,cma,16.0,109.5,36.6
201804122100,53845.0,1.0,4.0,1.0,36.0,40.0,2.0,7.7,7.3,97.3,1018.5,2.0,0.4,0.0,cma,10.0,109.5,36.6
201804130000,53845.0,1.0,1.0,1.0,80.0,320.0,5.0,4.8,2.8,86.9,1023.2,2.0,3.4,1.0,cma,1.0,109.5,36.6
201804130300,53845.0,1.0,4.0,1.0,69.0,340.0,2.0,6.4,1.7,71.9,1024.8,2.0,1.6,0.0,cma,0.0,109.5,36.6
201804130600,53845.0,1.0,1.0,1.0,76.0,360.0,4.0,9.8,-5.3,34.0,1023.5,7.0,0.5,1.0,cma,0.0,109.5,36.6
201804130900,53845.0,1.0,3.0,2.0,80.0,320.0,6.0,10.9,-5.1,32.1,1021.3,7.0,1.7,0.0,cma,0.0,109.5,36.6
201804131200,53845.0,1.0,3.0,2.0,80.0,340.0,4.0,9.6,-8.5,27.0,1023.9,2.0,1.3,0.0,cma,32.0,109.5,36.6
201804131500,53845.0,1.0,3.0,2.0,80.0,320.0,4.0,8.4,-9.1,27.9,1025.1,2.0,1.1,0.0,cma,12.0,109.5,36.6
201804131800,53845.0,1.0,3.0,2.0,74.0,340.0,4.0,7.2,-7.6,34.0,1025.2,2.0,0.6,0.0,cma,35.0,109.5,36.6
201804132100,53845.0,1.0,3.0,2.0,57.0,320.0,3.0,6.6,-10.2,28.9,1024.9,7.0,0.1,0.0,cma,63.0,109.5,36.6
201804140000,53845.0,1.0,3.0,2.0,59.0,360.0,4.0,6.2,-11.9,26.0,1026.9,2.0,1.3,0.0,cma,59.0,109.5,36.6
201804140300,53845.0,1.0,3.0,2.0,77.0,360.0,7.0,8.6,-11.4,22.9,1026.2,7.0,0.3,0.0,cma,133.0,109.5,36.6
201804140600,53845.0,1.0,3.0,2.0,80.0,320.0,7.0,11.7,-8.2,24.0,1024.0,7.0,1.5,0.0,cma,348.0,109.5,36.6
201804140900,53845.0,1.0,3.0,2.0,80.0,340.0,2.0,12.3,-10.0,20.0,1021.8,7.0,1.9,0.0,cma,355.0,109.5,36.6
201804141200,53845.0,1.0,3.0,2.0,80.0,340.0,5.0,9.5,-10.6,23.0,1023.1,2.0,0.4,0.0,cma,75.0,109.5,36.6
201804141500,53845.0,1.0,3.0,2.0,80.0,360.0,1.0,7.3,-7.5,34.1,1024.3,2.0,1.1,0.0,cma,114.0,109.5,36.6
201804141800,53845.0,1.0,3.0,2.0,75.0,270.0,1.0,2.7,-5.2,56.0,1024.1,7.0,0.5,0.0,cma,66.0,109.5,36.6
201804142100,53845.0,1.0,3.0,2.0,80.0,200.0,2.0,0.2,-5.2,67.0,1023.9,7.0,0.6,0.0,cma,86.0,109.5,36.6
201804150000,53845.0,1.0,3.0,2.0,79.0,70.0,1.0,2.1,-3.2,67.9,1025.1,2.0,0.8,0.0,cma,112.0,109.5,36.6
201804150300,53845.0,1.0,3.0,2.0,80.0,40.0,2.0,12.2,-11.4,18.0,1022.6,7.0,0.4,0.0,cma,62.0,109.5,36.6
201804150600,53845.0,1.0,3.0,2.0,80.0,140.0,3.0,15.4,-8.8,18.0,1019.6,7.0,2.9,0.0,cma,32.0,109.5,36.6
201804150900,53845.0,1.0,3.0,2.0,80.0,40.0,1.0,16.4,-12.1,13.0,1017.9,7.0,1.8,0.0,cma,93.0,109.5,36.6
201804151200,53845.0,1.0,3.0,2.0,79.0,160.0,1.0,13.7,-10.2,18.0,1018.3,2.0,0.2,0.0,cma,0.0,109.5,36.6
201804151500,53845.0,1.0,3.0,2.0,80.0,180.0,3.0,9.5,-3.8,38.9,1018.0,2.0,1.0,0.0,cma,61.0,109.5,36.6
201804151800,53845.0,1.0,3.0,2.0,80.0,180.0,2.0,7.5,-3.7,44.9,1017.0,7.0,0.6,0.0,cma,89.0,109.5,36.6
201804152100,53845.0,1.0,3.0,2.0,79.0,160.0,1.0,4.9,-3.4,54.9,1016.7,7.0,0.6,0.0,cma,89.0,109.5,36.6
201804160000,53845.0,1.0,3.0,2.0,67.0,90.0,1.0,6.4,-1.0,59.1,1017.7,2.0,0.6,0.0,cma,122.0,109.5,36.6
201804160300,53845.0,1.0,3.0,2.0,79.0,180.0,3.0,15.7,-4.3,24.9,1016.0,7.0,0.4,0.0,cma,59.0,109.5,36.6
201804160600,53845.0,1.0,3.0,2.0,80.0,180.0,6.0,20.0,-3.6,20.0,1012.3,7.0,2.7,0.0,cma,87.0,109.5,36.6
201804160900,53845.0,1.0,3.0,2.0,80.0,110.0,2.0,21.2,-3.3,19.0,1010.5,7.0,1.9,0.0,cma,139.0,109.5,36.6
201804161200,53845.0,1.0,3.0,2.0,80.0,200.0,4.0,16.7,-0.1,31.9,1012.5,2.0,1.1,0.0,cma,0.0,109.5,36.6
201804161500,53845.0,1.0,3.0,2.0,78.0,180.0,3.0,13.3,1.3,44.0,1012.5,2.0,1.3,0.0,cma,32.0,109.5,36.6
201804161800,53845.0,1.0,3.0,2.0,73.0,200.0,5.0,11.7,1.9,51.0,1011.2,7.0,0.6,0.0,cma,0.0,109.5,36.6
201804162100,53845.0,1.0,3.0,2.0,72.0,200.0,1.0,9.4,1.6,58.2,1011.5,4.0,0.0,0.0,cma,148.0,109.5,36.6
