TM,STN,IW,IR,IX,VV,WD,WS,TA,TD,HM,PS,PT,PR,RH,ORG,PM10,LON,LAT
202006041800,54135.0,1.0,9.0,4.0,67.0,240.0,1.0,13.3,9.9,79.9,1008.9,2.0,0.6,2.0,cma,12.0,122.37,43.6
202006042100,54135.0,1.0,9.0,4.0,60.0,280.0,1.0,14.2,9.6,73.8,1009.0,2.0,0.2,2.0,cma,22.0,122.37,43.6
202006050000,54135.0,1.0,9.0,4.0,60.0,140.0,2.0,21.5,10.3,48.8,1010.0,2.0,1.2,2.0,cma,43.0,122.37,43.6
202006050300,54135.0,1.0,9.0,4.0,80.0,150.0,2.0,24.3,9.1,38.0,1009.5,7.0,0.6,2.0,cma,82.0,122.37,43.6
202006050600,54135.0,1.0,9.0,4.0,80.0,140.0,2.0,26.7,7.7,30.0,1008.1,7.0,1.4,2.0,cma,39.0,122.37,43.6
202006050900,54135.0,1.0,9.0,4.0,80.0,80.0,3.0,27.1,6.5,27.0,1007.4,7.0,0.6,2.0,cma,56.0,122.37,43.6
202006051200,54135.0,1.0,9.0,4.0,80.0,110.0,1.0,23.0,8.3,39.0,1008.5,2.0,1.2,2.0,cma,12.0,122.37,43.6
202006051500,54135.0,1.0,9.0,4.0,80.0,160.0,1.0,18.9,9.9,55.8,1009.3,2.0,0.7,2.0,cma,13.0,122.37,43.6
202006051800,54135.0,1.0,9.0,4.0,78.0,160.0,1.0,19.3,9.8,54.1,1009.1,7.0,0.1,2.0,cma,17.0,122.37,43.6
202006052100,54135.0,1.0,9.0,4.0,72.0,140.0,1.0,17.4,10.5,63.9,1008.4,7.0,0.7,2.0,cma,32.0,122.37,43.6
202006060000,54135.0,1.0,9.0,4.0,69.0,170.0,2.0,23.5,10.6,44.1,1008.9,2.0,0.5,2.0,cma,26.0,122.37,43.6
202006060300,54135.0,1.0,9.0,4.0,80.0,170.0,4.0,28.0,8.3,29.0,1007.3,7.0,1.5,2.0,cma,41.0,122.37,43.6
202006060600,54135.0,1.0,9.0,4.0,80.0,180.0,4.0,28.6,7.8,27.0,1005.5,7.0,1.7,2.0,cma,47.0,122.37,43.6
202006060900,54135.0,1.0,9.0,4.0,80.0,160.0,4.0,28.1,8.9,30.0,1003.6,7.0,2.0,2.0,cma,44.0,122.37,43.6
202006061200,54135.0,1.0,9.0,4.0,80.0,150.0,2.0,24.4,8.4,36.1,1004.3,2.0,0.8,2.0,cma,27.0,122.37,43.6
202006061500,54135.0,1.0,9.0,4.0,80.0,150.0,3.0,21.3,8.9,45.0,1004.3,4.0,0.0,2.0,cma,23.0,122.37,43.6
202006061800,54135.0,1.0,9.0,4.0,80.0,140.0,2.0,20.0,8.4,47.1,1002.5,7.0,1.8,2.0,cma,31.0,122.37,43.6
202006062100,54135.0,1.0,9.0,4.0,74.0,230.0,4.0,21.5,7.7,41.0,1002.1,7.0,0.3,2.0,cma,35.0,122.37,43.6
202006070000,54135.0,1.0,9.0,4.0,80.0,180.0,4.0,24.5,10.4,41.0,1001.1,7.0,1.0,2.0,cma,32.0,122.37,43.6
202006070300,54135.0,1.0,9.0,4.0,71.0,190.0,4.0,29.6,11.2,32.1,1000.7,7.0,0.3,2.0,cma,28.0,122.37,43.6
202006070600,54135.0,1.0,9.0,4.0,73.0,180.0,4.0,33.4,11.3,26.0,999.3,7.0,1.3,2.0,cma,39.0,122.37,43.6
202006070900,54135.0,1.0,9.0,4.0,68.0,180.0,5.0,31.4,14.5,35.9,998.6,7.0,0.7,2.0,cma,43.0,122.37,43.6
202006071200,54135.0,1.0,9.0,4.0,62.0,170.0,3.0,26.5,17.6,58.1,999.9,2.0,1.2,2.0,cma,59.0,122.37,43.6
202006071500,54135.0,1.0,9.0,4.0,58.0,180.0,4.0,23.7,17.4,67.8,1001.3,2.0,1.4,2.0,cma,66.0,122.37,43.6
202006071800,54135.0,1.0,9.0,4.0,56.0,130.0,2.0,21.9,17.7,77.1,1002.6,2.0,1.4,2.0,cma,74.0,122.37,43.6
202006072100,54135.0,1.0,9.0,4.0,46.0,170.0,3.0,19.8,17.0,83.9,1002.7,7.0,0.1,2.0,cma,107.0,122.37,43.6
202006080000,54135.0,1.0,9.0,4.0,56.0,180.0,3.0,24.6,17.1,63.0,1002.9,2.0,0.2,2.0,cma,102.0,122.37,43.6
202006080300,54135.0,1.0,9.0,4.0,63.0,190.0,4.0,32.8,17.0,38.9,1001.7,7.0,1.0,2.0,cma,97.0,122.37,43.6
202006080600,54135.0,1.0,9.0,4.0,70.0,220.0,5.0,38.9,10.3,18.0,1000.5,7.0,1.0,2.0,cma,102.0,122.37,43.6
202006080900,54135.0,1.0,9.0,4.0,58.0,190.0,7.0,35.6,13.7,27.0,1001.1,2.0,0.4,2.0,cma,77.0,122.37,43.6
202006081200,54135.0,1.0,9.0,4.0,69.0,300.0,5.0,28.6,16.2,47.0,1006.2,2.0,4.9,2.0,cma,69.0,122.37,43.6
202006081500,54135.0,1.0,9.0,4.0,80.0,150.0,1.0,24.0,15.2,57.9,1007.7,2.0,1.6,2.0,cma,66.0,122.37,43.6
202006081800,54135.0,1.0,9.0,4.0,80.0,360.0,1.0,23.9,15.1,57.8,1008.0,2.0,0.5,2.0,cma,124.0,122.37,43.6
202006082100,54135.0,1.0,9.0,4.0,72.0,180.0,1.0,22.4,16.0,67.1,1009.6,2.0,1.4,2.0,cma,141.0,122.37,43.6
202006090000,54135.0,1.0,9.0,4.0,75.0,240.0,3.0,25.0,15.1,54.2,1011.9,2.0,2.1,2.0,cma,32.0,122.37,43.6
202006090300,54135.0,1.0,9.0,4.0,80.0,190.0,3.0,25.2,13.1,47.0,1011.1,7.0,0.9,2.0,cma,31.0,122.37,43.6
202006090600,54135.0,1.0,9.0,4.0,78.0,200.0,2.0,25.9,8.4,33.0,1011.0,7.0,0.1,2.0,cma,39.0,122.37,43.6
202006090900,54135.0,1.0,9.0,4.0,80.0,220.0,3.0,25.9,10.9,39.0,1010.2,7.0,0.8,2.0,cma,41.0,122.37,43.6
202006091200,54135.0,1.0,9.0,4.0,80.0,210.0,2.0,23.1,14.4,58.0,1010.5,2.0,0.3,2.0,cma,27.0,122.37,43.6
202006091500,54135.0,1.0,9.0,4.0,58.0,140.0,1.0,19.1,15.6,80.1,1010.4,7.0,0.3,2.0,cma,35.0,122.37,43.6
202006091800,54135.0,1.0,9.0,4.0,56.0,120.0,1.0,18.7,16.1,84.8,1008.7,7.0,1.6,2.0,cma,24.0,122.37,43.6
202006092100,54135.0,1.0,9.0,4.0,58.0,120.0,2.0,18.5,15.2,81.1,1006.3,7.0,2.4,2.0,cma,51.0,122.37,43.6
202006100000,54135.0,1.0,9.0,4.0,33.0,250.0,3.0,18.0,16.7,92.1,1005.9,7.0,0.5,2.0,cma,68.0,122.37,43.6
202006100300,54135.0,1.0,9.0,4.0,56.0,220.0,4.0,20.9,17.3,79.9,1003.7,7.0,2.2,2.0,cma,75.0,122.37,43.6
202006100600,54135.0,1.0,9.0,4.0,76.0,240.0,5.0,25.4,16.0,56.0,1000.8,7.0,2.7,2.0,cma,63.0,122.37,43.6
202006100900,54135.0,1.0,9.0,4.0,80.0,280.0,3.0,18.4,13.5,73.1,1001.3,2.0,0.3,2.0,cma,86.0,122.37,43.6
202006101200,54135.0,1.0,9.0,4.0,80.0,300.0,2.0,16.6,12.0,74.2,1003.8,2.0,2.3,2.0,cma,74.0,122.37,43.6
202006101500,54135.0,1.0,9.0,4.0,80.0,240.0,2.0,15.7,13.2,85.1,1006.4,2.0,2.6,2.0,cma,20.0,122.37,43.6
202006101800,54135.0,1.0,9.0,4.0,79.0,240.0,2.0,13.7,12.4,91.8,1007.0,2.0,0.7,2.0,cma,2.0,122.37,43.6
202006102100,54135.0,1.0,9.0,4.0,80.0,250.0,2.0,13.4,11.6,88.8,1007.3,2.0,0.1,2.0,cma,21.0,122.37,43.6
202006110000,54135.0,1.0,9.0,4.0,80.0,260.0,2.0,19.4,11.4,59.8,1007.4,2.0,0.2,2.0,cma,16.0,122.37,43.6
202006110300,54135.0,1.0,9.0,4.0,80.0,250.0,2.0,22.9,10.7,46.1,1006.4,7.0,0.9,2.0,cma,13.0,122.37,43.6
202006110600,54135.0,1.0,9.0,4.0,80.0,220.0,3.0,26.1,10.7,38.0,1003.8,7.0,2.5,2.0,cma,12.0,122.37,43.6
202006110900,54135.0,1.0,9.0,4.0,80.0,180.0,3.0,25.9,9.3,35.0,1002.5,7.0,1.3,2.0,cma,8.0,122.37,43.6
202006111200,54135.0,1.0,9.0,4.0,80.0,150.0,1.0,21.6,11.9,54.0,1002.5,2.0,0.1,2.0,cma,13.0,122.37,43.6
202006111500,54135.0,1.0,9.0,4.0,74.0,180.0,3.0,21.0,12.9,59.8,1001.5,7.0,0.9,2.0,cma,10.0,122.37,43.6
202006111800,54135.0,1.0,9.0,4.0,74.0,190.0,2.0,19.5,13.4,67.8,1000.4,7.0,1.0,2.0,cma,17.0,122.37,43.6
202006112100,54135.0,1.0,9.0,4.0,68.0,200.0,2.0,18.8,13.0,69.0,999.9,7.0,0.5,2.0,cma,26.0,122.37,43.6
202006120000,54135.0,1.0,9.0,4.0,80.0,220.0,4.0,24.0,11.7,46.1,999.4,7.0,0.5,2.0,cma,28.0,122.37,43.6
202006120300,54135.0,1.0,9.0,4.0,80.0,250.0,4.0,28.9,11.5,34.1,998.8,7.0,0.4,2.0,cma,40.0,122.37,43.6
202006120600,54135.0,1.0,9.0,4.0,80.0,260.0,3.0,31.4,10.2,27.1,997.6,7.0,1.2,2.0,cma,53.0,122.37,43.6
202006120900,54135.0,1.0,9.0,4.0,80.0,300.0,2.0,31.4,9.0,25.0,997.7,2.0,0.1,2.0,cma,17.0,122.37,43.6
202006121200,54135.0,1.0,9.0,4.0,80.0,20.0,3.0,26.9,14.0,45.1,999.5,2.0,1.8,2.0,cma,19.0,122.37,43.6
202006121500,54135.0,1.0,9.0,4.0,73.0,50.0,2.0,21.9,16.4,71.0,1001.0,2.0,1.4,2.0,cma,23.0,122.37,43.6
202006121800,54135.0,1.0,9.0,4.0,67.0,310.0,1.0,19.8,16.8,82.8,1001.2,2.0,0.3,2.0,cma,32.0,122.37,43.6
202006122100,54135.0,1.0,9.0,4.0,64.0,80.0,2.0,19.5,15.6,78.2,1001.1,7.0,0.2,2.0,cma,42.0,122.37,43.6
202006130000,54135.0,1.0,9.0,4.0,61.0,140.0,2.0,23.7,17.2,66.9,1001.6,2.0,0.5,2.0,cma,61.0,122.37,43.6
202006130300,54135.0,1.0,9.0,4.0,59.0,130.0,2.0,27.8,17.9,54.9,999.9,7.0,1.7,2.0,cma,47.0,122.37,43.6
202006130600,54135.0,1.0,9.0,4.0,50.0,160.0,2.0,25.7,18.9,66.1,997.7,7.0,2.3,2.0,cma,58.0,122.37,43.6
202006130900,54135.0,1.0,9.0,4.0,58.0,290.0,1.0,19.0,15.5,80.1,999.6,2.0,1.7,2.0,cma,39.0,122.37,43.6
202006131200,54135.0,1.0,9.0,4.0,80.0,220.0,3.0,18.1,15.9,87.0,1001.0,2.0,1.4,2.0,cma,75.0,122.37,43.6
202006131500,54135.0,1.0,9.0,4.0,80.0,220.0,2.0,17.0,15.2,89.1,1000.3,7.0,0.5,2.0,cma,88.0,122.37,43.6
202006131800,54135.0,1.0,9.0,4.0,80.0,250.0,2.0,16.1,12.8,80.8,1000.3,7.0,0.1,2.0,cma,30.0,122.37,43.6
202006132100,54135.0,1.0,9.0,4.0,80.0,260.0,2.0,16.3,12.3,77.2,1001.6,2.0,1.0,2.0,cma,18.0,122.37,43.6
202006140000,54135.0,1.0,9.0,4.0,80.0,260.0,3.0,20.7,13.4,63.0,1002.7,2.0,1.2,2.0,cma,18.0,122.37,43.6
202006140300,54135.0,1.0,9.0,4.0,80.0,290.0,3.0,24.8,9.9,39.0,1003.2,2.0,0.6,2.0,cma,10.0,122.37,43.6
202006140600,54135.0,1.0,9.0,4.0,80.0,310.0,4.0,27.1,4.8,24.0,1002.6,7.0,0.5,2.0,cma,8.0,122.37,43.6
202006140900,54135.0,1.0,9.0,4.0,80.0,270.0,4.0,27.5,6.9,27.1,1001.3,7.0,1.3,2.0,cma,9.0,122.37,43.6
202006141200,54135.0,1.0,9.0,4.0,80.0,260.0,2.0,25.2,8.2,33.9,1000.9,7.0,0.3,2.0,cma,14.0,122.37,43.6
202006141500,54135.0,1.0,9.0,4.0,80.0,350.0,2.0,21.3,11.1,52.2,1001.7,2.0,0.8,2.0,cma,10.0,122.37,43.6
202006141800,54135.0,1.0,9.0,4.0,80.0,60.0,1.0,16.0,10.5,69.8,1002.3,2.0,0.5,2.0,cma,13.0,122.37,43.6
202006142100,54135.0,1.0,9.0,4.0,75.0,270.0,1.0,16.1,10.4,68.9,1003.4,2.0,1.1,2.0,cma,28.0,122.37,43.6
202006150000,54135.0,1.0,9.0,4.0,80.0,10.0,4.0,20.6,8.6,46.0,1005.8,2.0,2.4,2.0,cma,31.0,122.37,43.6
202006150300,54135.0,1.0,9.0,4.0,80.0,350.0,5.0,22.6,9.7,43.9,1006.6,2.0,0.7,2.0,cma,20.0,122.37,43.6
202006150600,54135.0,1.0,9.0,4.0,80.0,350.0,3.0,24.6,10.1,40.0,1006.5,7.0,0.2,2.0,cma,69.0,122.37,43.6
202006150900,54135.0,1.0,9.0,4.0,80.0,30.0,4.0,25.0,9.7,38.0,1006.5,4.0,0.0,2.0,cma,17.0,122.37,43.6
202006151200,54135.0,1.0,9.0,4.0,80.0,300.0,1.0,22.1,10.0,46.2,1007.5,2.0,1.0,2.0,cma,12.0,122.37,43.6
202006151500,54135.0,1.0,9.0,4.0,68.0,160.0,0.0,16.9,12.4,74.8,1007.3,7.0,0.3,2.0,cma,6.0,122.37,43.6
202006151800,54135.0,1.0,9.0,4.0,80.0,230.0,2.0,18.1,11.2,64.0,1007.0,7.0,0.2,2.0,cma,11.0,122.37,43.6
202006152100,54135.0,1.0,9.0,4.0,80.0,240.0,2.0,17.1,10.9,66.9,1007.0,4.0,0.0,2.0,cma,16.0,122.37,43.6
202006160000,54135.0,1.0,9.0,4.0,80.0,200.0,2.0,24.2,13.4,50.9,1006.3,7.0,0.5,2.0,cma,79.0,122.37,43.6
202006160300,54135.0,1.0,9.0,4.0,80.0,230.0,3.0,29.5,8.6,27.1,1004.7,7.0,1.6,2.0,cma,31.0,122.37,43.6
202006160600,54135.0,1.0,9.0,4.0,80.0,290.0,2.0,32.1,7.7,22.0,1002.1,7.0,2.4,2.0,cma,15.0,122.37,43.6
202006160900,54135.0,1.0,9.0,4.0,80.0,210.0,3.0,32.7,6.1,19.0,1000.1,7.0,2.0,2.0,cma,6.0,122.37,43.6
202006161200,54135.0,1.0,9.0,4.0,80.0,180.0,3.0,27.7,13.6,41.9,999.2,7.0,0.8,2.0,cma,18.0,122.37,43.6
202006161500,54135.0,1.0,9.0,4.0,80.0,180.0,2.0,24.6,13.8,51.0,998.9,7.0,0.2,2.0,cma,10.0,122.37,43.6
202006161800,54135.0,1.0,9.0,4.0,80.0,160.0,2.0,22.0,14.4,62.0,998.5,7.0,0.4,2.0,cma,9.0,122.37,43.6
202006162100,54135.0,1.0,9.0,4.0,78.0,190.0,3.0,22.3,11.1,49.1,998.3,7.0,0.2,2.0,cma,43.0,122.37,43.6
202006170000,54135.0,1.0,9.0,4.0,79.0,60.0,1.0,25.8,13.0,45.1,999.4,2.0,1.1,2.0,cma,42.0,122.37,43.6
202006170300,54135.0,1.0,9.0,4.0,80.0,40.0,4.0,29.5,12.4,34.9,999.9,2.0,0.5,2.0,cma,24.0,122.37,43.6
202006170600,54135.0,1.0,9.0,4.0,80.0,50.0,5.0,30.9,14.5,36.9,1000.6,2.0,0.6,2.0,cma,35.0,122.37,43.6
202006170900,54135.0,1.0,9.0,4.0,80.0,50.0,5.0,30.3,13.6,36.1,1000.6,4.0,0.0,2.0,cma,25.0,122.37,43.6
202006171200,54135.0,1.0,9.0,4.0,80.0,40.0,5.0,26.4,10.1,35.9,1002.9,2.0,2.3,2.0,cma,19.0,122.37,43.6
202006171500,54135.0,1.0,9.0,4.0,80.0,50.0,4.0,22.3,10.1,45.9,1004.3,2.0,1.3,2.0,cma,15.0,122.37,43.6
202006171800,54135.0,1.0,9.0,4.0,80.0,70.0,4.0,19.5,11.5,59.9,1004.6,2.0,0.3,2.0,cma,17.0,122.37,43.6
202006172100,54135.0,1.0,9.0,4.0,80.0,40.0,3.0,18.9,11.9,63.8,1005.8,2.0,1.1,2.0,cma,34.0,122.37,43.6
202006180000,54135.0,1.0,9.0,4.0,80.0,50.0,4.0,22.4,12.9,54.9,1006.7,2.0,0.9,2.0,cma,22.0,122.37,43.6
202006180300,54135.0,1.0,9.0,4.0,80.0,70.0,4.0,25.7,11.8,41.9,1006.7,7.0,0.1,2.0,cma,15.0,122.37,43.6
202006180600,54135.0,1.0,9.0,4.0,80.0,40.0,3.0,28.0,12.0,37.1,1005.3,7.0,1.4,2.0,cma,19.0,122.37,43.6
202006180900,54135.0,1.0,9.0,4.0,80.0,10.0,2.0,28.6,11.7,35.1,1003.7,7.0,1.5,2.0,cma,22.0,122.37,43.6
202006181200,54135.0,1.0,9.0,4.0,80.0,50.0,3.0,25.8,11.6,41.1,1004.8,2.0,1.1,2.0,cma,19.0,122.37,43.6
202006181500,54135.0,1.0,9.0,4.0,80.0,70.0,3.0,21.8,10.3,48.0,1006.3,2.0,1.4,2.0,cma,5.0,122.37,43.6
202006181800,54135.0,1.0,9.0,4.0,80.0,80.0,2.0,19.2,10.2,55.9,1006.2,7.0,0.1,2.0,cma,4.0,122.37,43.6
202006182100,54135.0,1.0,9.0,4.0,77.0,70.0,1.0,18.6,10.7,60.0,1006.5,2.0,0.3,2.0,cma,20.0,122.37,43.6
202006190000,54135.0,1.0,9.0,4.0,80.0,140.0,2.0,22.4,12.1,52.1,1007.2,2.0,0.7,2.0,cma,22.0,122.37,43.6
202006190300,54135.0,1.0,9.0,4.0,80.0,170.0,2.0,28.5,12.4,37.0,1005.7,7.0,1.4,2.0,cma,14.0,122.37,43.6
202006190600,54135.0,1.0,9.0,4.0,80.0,220.0,2.0,31.4,12.7,31.9,1004.0,7.0,1.6,2.0,cma,18.0,122.37,43.6
202006190900,54135.0,1.0,9.0,4.0,80.0,230.0,2.0,33.1,11.6,27.0,1002.1,7.0,1.8,2.0,cma,28.0,122.37,43.6
202006191200,54135.0,1.0,9.0,4.0,59.0,80.0,4.0,22.5,18.3,77.2,1004.0,2.0,1.6,2.0,cma,23.0,122.37,43.6
202006191500,54135.0,1.0,9.0,4.0,80.0,110.0,3.0,22.0,17.6,76.1,1003.8,4.0,0.0,2.0,cma,16.0,122.37,43.6
202006191800,54135.0,1.0,9.0,4.0,80.0,160.0,1.0,22.6,15.9,65.9,1002.2,7.0,1.5,2.0,cma,13.0,122.37,43.6
202006192100,54135.0,1.0,9.0,4.0,76.0,190.0,1.0,22.6,13.7,57.2,1002.1,4.0,0.0,2.0,cma,111.0,122.37,43.6
202006200000,54135.0,1.0,9.0,4.0,73.0,160.0,2.0,26.4,15.5,51.1,1002.7,2.0,0.3,2.0,cma,18.0,122.37,43.6
202006200300,54135.0,1.0,9.0,4.0,69.0,170.0,4.0,30.6,15.5,40.1,1000.7,7.0,1.8,2.0,cma,25.0,122.37,43.6
202006200600,54135.0,1.0,9.0,4.0,76.0,230.0,3.0,35.4,13.6,27.1,998.4,7.0,2.1,2.0,cma,44.0,122.37,43.6
202006200900,54135.0,1.0,9.0,4.0,75.0,180.0,4.0,35.1,12.1,25.0,996.3,7.0,2.0,2.0,cma,35.0,122.37,43.6
202006201200,54135.0,1.0,9.0,4.0,64.0,180.0,4.0,29.5,14.9,41.1,996.4,4.0,0.0,2.0,cma,45.0,122.37,43.6
202006201500,54135.0,1.0,9.0,4.0,68.0,210.0,5.0,27.7,14.7,45.0,995.0,7.0,1.3,2.0,cma,32.0,122.37,43.6
202006201800,54135.0,1.0,9.0,4.0,71.0,120.0,1.0,24.2,15.2,57.2,998.1,2.0,3.1,2.0,cma,42.0,122.37,43.6
202006202100,54135.0,1.0,9.0,4.0,65.0,170.0,2.0,22.8,15.4,63.0,998.8,2.0,0.6,2.0,cma,103.0,122.37,43.6
202006210000,54135.0,1.0,9.0,4.0,77.0,290.0,3.0,25.8,15.8,54.0,1000.8,2.0,1.9,2.0,cma,83.0,122.37,43.6
202006210300,54135.0,1.0,9.0,4.0,66.0,350.0,3.0,28.2,18.9,57.1,1001.1,2.0,0.3,2.0,cma,52.0,122.37,43.6
202006210600,54135.0,1.0,9.0,4.0,69.0,10.0,3.0,29.5,18.6,52.0,1000.3,7.0,0.8,2.0,cma,68.0,122.37,43.6
202006210900,54135.0,1.0,9.0,4.0,74.0,20.0,5.0,28.8,18.3,53.1,1000.7,2.0,0.3,2.0,cma,46.0,122.37,43.6
202006211200,54135.0,1.0,9.0,4.0,72.0,30.0,6.0,23.7,18.1,70.9,1004.5,2.0,3.6,2.0,cma,47.0,122.37,43.6
202006211500,54135.0,1.0,9.0,4.0,73.0,90.0,2.0,17.8,16.7,93.3,1004.4,7.0,0.2,2.0,cma,32.0,122.37,43.6
202006211800,54135.0,1.0,9.0,4.0,59.0,100.0,2.0,18.9,17.9,93.9,1004.6,2.0,0.3,2.0,cma,44.0,122.37,43.6
202006212100,54135.0,1.0,9.0,4.0,58.0,60.0,1.0,19.2,18.2,93.9,1005.1,2.0,0.5,2.0,cma,39.0,122.37,43.6
202006220000,54135.0,1.0,9.0,4.0,49.0,60.0,2.0,21.2,19.1,87.8,1005.9,2.0,0.6,2.0,cma,11.0,122.37,43.6
202006220300,54135.0,1.0,9.0,4.0,56.0,90.0,3.0,24.1,19.4,75.0,1005.1,7.0,0.8,2.0,cma,24.0,122.37,43.6
202006220600,54135.0,1.0,9.0,4.0,56.0,90.0,3.0,25.9,19.8,69.1,1004.4,7.0,0.6,2.0,cma,36.0,122.37,43.6
202006220900,54135.0,1.0,9.0,4.0,56.0,80.0,4.0,26.2,21.0,73.1,1002.9,7.0,1.5,2.0,cma,37.0,122.37,43.6
202006221200,54135.0,1.0,9.0,4.0,79.0,160.0,3.0,24.2,15.4,57.9,1002.4,7.0,0.5,2.0,cma,66.0,122.37,43.6
202006221500,54135.0,1.0,9.0,4.0,61.0,260.0,2.0,21.0,18.0,83.0,1003.4,2.0,1.0,2.0,cma,92.0,122.37,43.6
202006221800,54135.0,1.0,9.0,4.0,61.0,150.0,1.0,20.6,17.2,80.9,1002.4,7.0,0.9,2.0,cma,106.0,122.37,43.6
202006222100,54135.0,1.0,9.0,4.0,63.0,250.0,2.0,20.9,15.9,73.1,1002.4,7.0,0.4,2.0,cma,22.0,122.37,43.6
202006230000,54135.0,1.0,9.0,4.0,50.0,250.0,3.0,19.7,18.7,94.0,1003.4,2.0,0.4,2.0,cma,43.0,122.37,43.6
202006230300,54135.0,1.0,9.0,4.0,61.0,230.0,3.0,22.5,18.1,76.2,1004.2,2.0,0.7,2.0,cma,27.0,122.37,43.6
202006230600,54135.0,1.0,9.0,4.0,60.0,170.0,3.0,24.9,19.1,70.2,1004.3,2.0,0.2,2.0,cma,35.0,122.37,43.6
202006230900,54135.0,1.0,9.0,4.0,60.0,190.0,4.0,23.3,18.2,73.0,1004.4,4.0,0.0,2.0,cma,27.0,122.37,43.6
202006231200,54135.0,1.0,9.0,4.0,58.0,160.0,2.0,21.5,18.3,82.0,1005.7,2.0,1.2,2.0,cma,24.0,122.37,43.6
202006231500,54135.0,1.0,9.0,4.0,57.0,160.0,3.0,20.5,17.1,80.9,1005.1,7.0,0.5,2.0,cma,39.0,122.37,43.6
202006231800,54135.0,1.0,9.0,4.0,80.0,250.0,1.0,19.3,16.0,81.2,1005.1,4.0,0.0,2.0,cma,47.0,122.37,43.6
202006232100,54135.0,1.0,9.0,4.0,64.0,180.0,1.0,19.2,16.6,84.9,1005.3,2.0,0.2,2.0,cma,49.0,122.37,43.6
202006240000,54135.0,1.0,9.0,4.0,60.0,180.0,1.0,20.1,17.1,82.9,1006.6,2.0,1.2,2.0,cma,46.0,122.37,43.6
202006240300,54135.0,1.0,9.0,4.0,57.0,190.0,2.0,22.9,16.7,68.1,1005.3,7.0,1.2,2.0,cma,16.0,122.37,43.6
202006240600,54135.0,1.0,9.0,4.0,58.0,340.0,2.0,22.8,17.7,73.0,1004.8,7.0,0.5,2.0,cma,27.0,122.37,43.6
202006240900,54135.0,1.0,9.0,4.0,63.0,40.0,3.0,23.4,18.1,72.2,1003.5,7.0,1.3,2.0,cma,30.0,122.37,43.6
202006241200,54135.0,1.0,9.0,4.0,70.0,40.0,5.0,20.7,16.5,76.9,1005.4,2.0,1.8,2.0,cma,55.0,122.37,43.6
202006241500,54135.0,1.0,9.0,4.0,80.0,30.0,4.0,19.0,15.1,78.1,1006.0,2.0,0.6,2.0,cma,57.0,122.37,43.6
202006241800,54135.0,1.0,9.0,4.0,80.0,30.0,2.0,17.4,14.5,83.1,1005.8,7.0,0.2,2.0,cma,37.0,122.37,43.6
202006242100,54135.0,1.0,9.0,4.0,80.0,40.0,3.0,17.1,13.6,79.9,1005.9,2.0,0.1,2.0,cma,24.0,122.37,43.6
202006250000,54135.0,1.0,9.0,4.0,80.0,50.0,4.0,19.8,13.7,67.9,1006.0,2.0,0.1,2.0,cma,16.0,122.37,43.6
202006250300,54135.0,1.0,9.0,4.0,80.0,50.0,4.0,22.5,13.8,57.9,1005.1,7.0,0.9,2.0,cma,16.0,122.37,43.6
202006250600,54135.0,1.0,9.0,4.0,80.0,50.0,4.0,23.7,14.1,54.9,1004.0,7.0,1.0,2.0,cma,10.0,122.37,43.6
202006250900,54135.0,1.0,9.0,4.0,80.0,20.0,4.0,23.6,12.3,49.1,1003.2,7.0,0.8,2.0,cma,5.0,122.37,43.6
202006251200,54135.0,1.0,9.0,4.0,80.0,40.0,4.0,20.5,12.7,60.9,1004.1,2.0,0.8,2.0,cma,6.0,122.37,43.6
202006251500,54135.0,1.0,9.0,4.0,80.0,350.0,4.0,18.3,11.6,64.9,1004.4,2.0,0.3,2.0,cma,12.0,122.37,43.6
202006251800,54135.0,1.0,9.0,4.0,80.0,30.0,2.0,16.5,12.3,76.2,1004.4,4.0,0.0,2.0,cma,10.0,122.37,43.6
202006252100,54135.0,1.0,9.0,4.0,80.0,330.0,2.0,16.0,12.6,80.2,1004.5,2.0,0.1,2.0,cma,21.0,122.37,43.6
202006260000,54135.0,1.0,9.0,4.0,80.0,330.0,2.0,18.6,12.8,69.0,1004.9,2.0,0.4,2.0,cma,11.0,122.37,43.6
202006260300,54135.0,1.0,9.0,4.0,80.0,340.0,3.0,21.9,13.5,58.9,1005.3,2.0,0.4,2.0,cma,9.0,122.37,43.6
202006260600,54135.0,1.0,9.0,4.0,80.0,310.0,3.0,24.1,12.7,48.9,1004.2,7.0,1.1,2.0,cma,18.0,122.37,43.6
202006260900,54135.0,1.0,9.0,4.0,80.0,360.0,2.0,23.8,12.8,50.1,1004.4,2.0,0.2,2.0,cma,14.0,122.37,43.6
202006261200,54135.0,1.0,9.0,4.0,80.0,10.0,1.0,22.5,13.3,56.0,1004.8,2.0,0.4,2.0,cma,19.0,122.37,43.6
202006261500,54135.0,1.0,9.0,4.0,68.0,270.0,1.0,18.5,14.8,79.0,1005.3,2.0,0.5,2.0,cma,4.0,122.37,43.6
202006261800,54135.0,1.0,9.0,4.0,80.0,270.0,1.0,17.7,14.4,81.0,1005.0,7.0,0.2,2.0,cma,6.0,122.37,43.6
202006262100,54135.0,1.0,9.0,4.0,75.0,270.0,1.0,17.4,14.3,82.0,1005.5,2.0,0.4,2.0,cma,18.0,122.37,43.6
202006270000,54135.0,1.0,9.0,4.0,80.0,260.0,2.0,23.7,15.7,60.8,1005.4,2.0,0.1,2.0,cma,66.0,122.37,43.6
