TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,IX,PM10
202201091000,146.0,0.0,0.2,1015.7,1023.2,4.3,-1.7,65.0,5.4,40,9.0,9.0,Sc,798.0,5.9,3.0,1.0,50.0
202201091100,146.0,32.0,0.9,1015.8,1023.3,4.6,-1.2,66.0,5.6,40,8.0,8.0,Sc,621.0,8.8,3.0,1.0,59.0
202201091200,146.0,2.0,0.9,1015.2,1022.7,5.9,-0.6,63.0,5.8,40,8.0,8.0,Sc,391.0,11.3,3.0,1.0,94.0
202201091300,146.0,36.0,0.5,1014.6,1022.1,6.8,-1.3,56.0,5.6,40,9.0,7.0,ScCi,464.0,13.0,3.0,1.0,92.0
202201091400,146.0,29.0,2.2,1014.1,1021.6,5.9,-1.2,60.0,5.6,40,8.0,8.0,Sc,433.0,10.0,3.0,1.0,102.0
202201091500,146.0,25.0,3.3,1013.8,1021.3,5.7,-1.9,58.0,5.3,40,7.0,7.0,Sc,543.0,11.6,3.0,1.0,103.0
202201091600,146.0,27.0,2.6,1014.0,1021.5,5.1,-2.4,58.0,5.1,40,4.0,2.0,ScCi,604.0,7.3,3.0,1.0,90.0
202201091700,146.0,27.0,2.2,1014.3,1021.8,4.3,-2.3,62.0,5.2,40,0.0,0.0,-,613.0,3.0,3.0,1.0,78.0
202201091800,146.0,25.0,1.7,1014.6,1022.2,3.1,-2.4,67.0,5.1,40,0.0,0.0,-,502.0,-0.5,3.0,1.0,87.0
202201091900,146.0,27.0,1.2,1015.0,1022.6,2.4,-2.3,71.0,5.2,40,0.0,0.0,-,466.0,-0.8,3.0,2.0,90.0
202201092000,146.0,20.0,0.6,1015.5,1023.1,2.0,-2.1,74.0,5.2,40,0.0,0.0,-,444.0,-1.6,3.0,,101.0
202201092100,146.0,16.0,0.6,1015.7,1023.3,1.1,-2.4,77.0,5.1,40,0.0,0.0,-,408.0,-2.1,3.0,1.0,103.0
202201092200,146.0,14.0,1.2,1015.8,1023.5,0.1,-2.6,82.0,5.0,19,0.0,0.0,-,357.0,-2.6,3.0,,94.0
202201092300,146.0,14.0,1.4,1015.6,1023.3,-0.7,-3.2,83.0,4.8,19,0.0,0.0,-,337.0,-2.8,3.0,,93.0
202201100000,146.0,11.0,1.4,1015.3,1023.0,-0.9,-3.2,84.0,4.8,19,0.0,0.0,-,320.0,-3.2,3.0,1.0,94.0
202201100100,146.0,11.0,1.1,1015.4,1023.1,-1.0,-3.2,85.0,4.8,19,0.0,0.0,-,322.0,-3.4,3.0,,87.0
202201100200,146.0,11.0,1.3,1015.3,1023.0,-1.8,-3.8,86.0,4.6,19,0.0,0.0,-,297.0,-3.7,3.0,,90.0
202201100300,146.0,14.0,1.1,1015.2,1022.9,-2.2,-4.0,87.0,4.5,19,0.0,0.0,-,276.0,-4.3,3.0,1.0,89.0
202201100400,146.0,9.0,0.9,1015.6,1023.3,-1.9,-3.9,86.0,4.6,19,0.0,0.0,-,303.0,-4.3,3.0,1.0,87.0
202201100500,146.0,14.0,1.2,1015.4,1023.2,-2.8,-4.5,88.0,4.4,19,0.0,0.0,-,269.0,-4.6,3.0,1.0,86.0
202201100600,146.0,14.0,2.0,1014.7,1022.4,-2.7,-4.2,89.0,4.5,19,0.0,0.0,-,265.0,-4.6,3.0,1.0,124.0
202201100700,146.0,11.0,1.2,1015.0,1022.8,-2.8,-4.3,89.0,4.4,19,5.0,0.0,Ci,242.0,-4.7,3.0,1.0,2943.0
202201100800,146.0,9.0,0.8,1015.3,1023.1,-2.7,-4.5,87.0,4.4,19,5.0,0.0,Ci,276.0,-4.4,3.0,1.0,722.0
202201100900,146.0,11.0,0.6,1015.3,1023.0,-1.2,-3.7,83.0,4.6,19,3.0,3.0,Ac,302.0,-1.5,3.0,1.0,654.0
202201101000,146.0,34.0,1.1,1015.8,1023.5,0.1,-2.9,80.0,4.9,19,6.0,0.0,Ci,292.0,3.1,3.0,1.0,151.0
202201101100,146.0,0.0,0.4,1015.1,1022.7,1.8,-2.3,74.0,5.2,19,3.0,0.0,Ci,295.0,5.8,3.0,1.0,162.0
202201101200,146.0,34.0,1.4,1013.9,1021.4,3.9,-1.8,66.0,5.4,40,2.0,0.0,Ci,345.0,11.3,3.0,1.0,152.0
202201101300,146.0,36.0,1.4,1012.6,1020.1,5.2,-4.9,48.0,4.2,40,3.0,0.0,Ci,680.0,13.9,3.0,1.0,134.0
202201101400,146.0,34.0,1.4,1011.9,1019.4,6.4,-6.9,38.0,3.6,40,5.0,0.0,Ci,874.0,15.8,3.0,1.0,99.0
202201101500,146.0,25.0,3.1,1011.8,1019.3,6.6,-7.0,37.0,3.6,40,4.0,0.0,Ci,1013.0,11.6,3.0,1.0,104.0
202201101600,146.0,32.0,2.5,1011.7,1019.2,6.4,-6.5,39.0,3.8,40,3.0,0.0,Ci,807.0,7.8,3.0,1.0,75.0
202201101700,146.0,32.0,1.4,1011.4,1018.9,5.5,-8.0,37.0,3.3,40,8.0,0.0,Ci,1021.0,3.7,3.0,1.0,87.0
202201101800,146.0,25.0,1.2,1011.4,1018.9,4.1,-3.2,59.0,4.8,40,8.0,6.0,AcCi,642.0,1.2,3.0,1.0,91.0
202201101900,146.0,27.0,1.1,1011.5,1019.0,3.5,-2.8,63.0,5.0,40,9.0,9.0,-,787.0,1.2,3.0,,82.0
202201102000,146.0,27.0,1.2,1011.2,1018.7,3.1,-2.4,67.0,5.1,40,10.0,8.0,-,743.0,0.9,3.0,,89.0
202201102100,146.0,23.0,0.8,1010.7,1018.2,2.9,-2.2,69.0,5.2,40,9.0,0.0,Ci,715.0,0.8,3.0,1.0,92.0
202201102200,146.0,27.0,1.4,1011.0,1018.6,2.7,-2.6,68.0,5.0,40,10.0,9.0,-,752.0,0.7,3.0,,66.0
202201102300,146.0,29.0,1.1,1011.0,1018.6,2.7,-2.6,68.0,5.0,40,10.0,9.0,-,754.0,0.9,3.0,,62.0
202201110000,146.0,29.0,1.9,1010.5,1018.1,2.0,-3.6,66.0,4.7,40,10.0,5.0,StNs,1164.0,0.8,4.0,1.0,54.0
202201110100,146.0,0.0,0.3,1009.7,1017.3,1.3,-2.6,75.0,5.0,06,10.0,9.0,StNs,1253.0,0.9,4.0,1.0,45.0
202201110200,146.0,32.0,1.6,1009.4,1017.0,0.5,-1.4,87.0,5.5,19,10.0,9.0,StNs,554.0,0.5,4.0,1.0,31.0
202201110300,146.0,25.0,2.3,1009.5,1017.1,0.4,-0.9,91.0,5.7,19,10.0,9.0,StNs,686.0,0.5,4.0,1.0,38.0
202201110400,146.0,32.0,4.6,1009.5,1017.1,0.1,-3.6,76.0,4.7,19,10.0,8.0,ScAs,879.0,0.3,4.0,1.0,48.0
202201110500,146.0,32.0,3.3,1009.5,1017.1,-0.2,-4.2,74.0,4.5,19,9.0,9.0,Sc,846.0,0.2,3.0,1.0,54.0
202201110600,146.0,29.0,4.3,1010.1,1017.8,-1.2,-7.5,62.0,3.5,19,8.0,8.0,Sc,1992.0,-0.6,3.0,2.0,38.0
202201110700,146.0,32.0,4.5,1011.5,1019.2,-2.8,-10.8,54.0,2.7,-,9.0,9.0,Sc,2000.0,-1.7,3.0,2.0,32.0
202201110800,146.0,29.0,3.3,1012.0,1019.8,-3.5,-10.5,58.0,2.8,-,3.0,3.0,Sc,2000.0,-3.3,3.0,2.0,24.0
202201110900,146.0,29.0,3.6,1012.7,1020.5,-3.3,-10.6,57.0,2.7,-,2.0,2.0,Sc,2000.0,-2.7,3.0,2.0,18.0
202201111000,146.0,29.0,3.3,1013.6,1021.3,-2.6,-12.1,48.0,2.4,-,0.0,0.0,-,2000.0,1.5,3.0,2.0,19.0
202201111100,146.0,32.0,3.3,1013.9,1021.6,-2.2,-13.1,43.0,2.2,-,2.0,2.0,Sc,2000.0,4.8,3.0,2.0,13.0
202201111200,146.0,29.0,5.3,1013.6,1021.3,-2.0,-13.5,41.0,2.2,-,3.0,3.0,Sc,2000.0,7.8,3.0,2.0,12.0
202201111300,146.0,29.0,4.1,1012.9,1020.6,-1.6,-13.1,41.0,2.2,-,5.0,5.0,Sc,2000.0,5.3,3.0,2.0,12.0
202201111400,146.0,32.0,4.2,1012.7,1020.4,-1.3,-12.5,42.0,2.3,-,5.0,5.0,Sc,2000.0,7.3,3.0,2.0,10.0
202201111500,146.0,29.0,4.8,1012.6,1020.3,-1.1,-12.1,43.0,2.4,-,4.0,4.0,Sc,2000.0,5.5,3.0,2.0,15.0
202201111600,146.0,29.0,4.5,1013.1,1020.8,-1.7,-12.6,43.0,2.3,-,2.0,2.0,Sc,2000.0,1.1,3.0,2.0,16.0
202201111700,146.0,32.0,4.7,1014.0,1021.7,-2.5,-11.7,49.0,2.5,-,3.0,3.0,Sc,2000.0,-1.1,3.0,2.0,19.0
202201111800,146.0,29.0,3.4,1014.9,1022.7,-3.6,-11.8,53.0,2.5,-,0.0,0.0,-,2000.0,-3.2,3.0,2.0,31.0
202201111900,146.0,32.0,3.5,1015.5,1023.3,-4.2,-11.6,56.0,2.5,-,0.0,0.0,-,2000.0,-4.2,3.0,,32.0
202201112000,146.0,32.0,2.2,1016.3,1024.1,-4.9,-11.6,59.0,2.5,-,0.0,0.0,-,2000.0,-5.1,3.0,,19.0
202201112100,146.0,34.0,2.3,1016.4,1024.2,-5.3,-11.8,60.0,2.5,-,0.0,0.0,-,2000.0,-5.8,3.0,2.0,31.0
202201112200,146.0,36.0,0.5,1016.6,1024.4,-5.6,-11.9,61.0,2.5,-,9.0,3.0,-,2000.0,-5.4,3.0,,17.0
202201112300,146.0,32.0,1.4,1017.1,1024.9,-5.4,-11.7,61.0,2.5,-,7.0,7.0,-,2000.0,-4.9,3.0,,13.0
202201120000,146.0,34.0,2.2,1016.9,1024.8,-5.8,-11.5,64.0,2.5,-,3.0,3.0,Sc,2000.0,-6.5,3.0,2.0,24.0
202201120100,146.0,36.0,2.0,1016.8,1024.7,-6.3,-11.6,66.0,2.5,-,3.0,3.0,-,2000.0,-7.1,3.0,,12.0
202201120200,146.0,34.0,1.6,1017.0,1024.9,-6.6,-11.3,69.0,2.6,-,0.0,0.0,-,2000.0,-7.5,3.0,,19.0
202201120300,146.0,34.0,1.4,1017.1,1025.0,-7.0,-11.3,71.0,2.6,-,0.0,0.0,-,1986.0,-8.0,3.0,2.0,21.0
202201120400,146.0,5.0,1.7,1016.9,1024.8,-7.1,-11.6,70.0,2.5,-,0.0,0.0,-,1981.0,-8.1,3.0,2.0,27.0
202201120500,146.0,9.0,0.7,1016.7,1024.6,-6.8,-11.7,68.0,2.5,-,8.0,8.0,Sc,2000.0,-6.6,3.0,2.0,24.0
202201120600,146.0,5.0,0.5,1016.6,1024.5,-6.4,-11.9,65.0,2.5,08,9.0,9.0,Sc,2000.0,-4.9,4.0,1.0,18.0
202201120700,146.0,5.0,0.7,1016.7,1024.6,-6.8,-12.0,66.0,2.4,-,6.0,6.0,Sc,2000.0,-6.8,3.0,2.0,22.0
202201120800,146.0,5.0,1.1,1017.0,1024.9,-7.1,-12.0,68.0,2.4,-,3.0,3.0,Sc,1991.0,-8.0,3.0,2.0,19.0
202201120900,146.0,7.0,0.8,1016.9,1024.7,-5.1,-11.6,60.0,2.5,-,0.0,0.0,-,2000.0,-4.8,3.0,2.0,17.0
202201121000,146.0,36.0,1.8,1017.3,1025.1,-4.4,-11.2,59.0,2.6,-,0.0,0.0,-,2000.0,2.2,3.0,2.0,16.0
202201121100,146.0,36.0,1.6,1016.9,1024.7,-2.5,-10.5,54.0,2.8,-,0.0,0.0,-,2000.0,5.5,3.0,2.0,19.0
202201121200,146.0,34.0,1.7,1015.9,1023.6,-1.6,-10.1,52.0,2.8,-,2.0,2.0,Sc,2000.0,10.2,3.0,2.0,23.0
202201121300,146.0,27.0,3.3,1014.9,1022.6,-1.3,-10.1,51.0,2.8,-,2.0,2.0,Sc,2000.0,10.5,3.0,2.0,22.0
202201121400,146.0,32.0,1.4,1014.4,1022.1,-0.6,-8.7,54.0,3.2,-,6.0,6.0,Sc,2000.0,8.2,3.0,2.0,21.0
202201121500,146.0,27.0,3.2,1014.2,1021.8,0.8,-8.7,49.0,3.2,-,6.0,6.0,Sc,2000.0,8.8,3.0,2.0,17.0
202201121600,146.0,27.0,5.5,1014.2,1021.9,-0.1,-9.2,50.0,3.0,-,5.0,5.0,Sc,2000.0,2.3,3.0,2.0,18.0
202201121700,146.0,27.0,4.5,1014.7,1022.4,-1.2,-9.5,53.0,3.0,-,3.0,3.0,Sc,2000.0,-0.9,3.0,2.0,17.0
202201121800,146.0,27.0,3.5,1014.5,1022.2,-2.2,-10.2,54.0,2.8,-,0.0,0.0,-,2000.0,-2.6,3.0,2.0,12.0
202201121900,146.0,27.0,3.2,1015.5,1023.3,-2.8,-10.3,56.0,2.8,-,3.0,0.0,-,2000.0,-3.3,3.0,,15.0
202201122000,146.0,29.0,2.0,1015.7,1023.5,-3.2,-10.7,56.0,2.7,-,4.0,3.0,-,2000.0,-4.0,3.0,,19.0
202201122100,146.0,32.0,1.5,1015.7,1023.5,-3.7,-10.7,58.0,2.7,-,2.0,0.0,Ci,2000.0,-4.7,3.0,2.0,23.0
202201122200,146.0,34.0,0.8,1015.3,1023.1,-4.0,-10.6,60.0,2.7,-,9.0,8.0,-,2000.0,-4.6,3.0,,23.0
202201122300,146.0,0.0,0.2,1014.8,1022.6,-3.8,-11.3,56.0,2.6,-,0.0,0.0,-,2000.0,-6.0,3.0,,22.0
202201130000,146.0,11.0,0.9,1014.6,1022.4,-4.1,-10.5,61.0,2.8,-,8.0,8.0,Sc,2000.0,-3.6,3.0,2.0,13.0
202201130100,146.0,16.0,0.9,1013.2,1021.0,-4.9,-10.8,63.0,2.7,-,8.0,1.0,-,2000.0,-5.6,3.0,,20.0
202201130200,146.0,0.0,0.4,1013.4,1021.2,-5.0,-11.1,62.0,2.6,-,7.0,4.0,-,2000.0,-4.0,3.0,,17.0
202201130300,146.0,14.0,1.2,1012.6,1020.4,-5.1,-11.2,62.0,2.6,-,0.0,0.0,-,2000.0,-6.1,3.0,2.0,24.0
202201130400,146.0,11.0,1.0,1012.2,1020.0,-4.9,-10.6,64.0,2.7,-,8.0,8.0,Sc,2000.0,-4.2,3.0,2.0,18.0
202201130500,146.0,11.0,1.5,1011.6,1019.4,-5.4,-11.5,62.0,2.5,-,0.0,0.0,-,2000.0,-6.5,3.0,2.0,17.0
202201130600,146.0,11.0,1.5,1011.1,1018.9,-5.9,-12.2,61.0,2.4,-,6.0,6.0,Sc,2000.0,-6.5,3.0,2.0,13.0
202201130700,146.0,2.0,1.1,1011.7,1019.5,-5.6,-11.1,65.0,2.6,-,9.0,9.0,Sc,2000.0,-3.8,3.0,2.0,15.0
202201130800,146.0,34.0,3.7,1013.6,1021.4,-5.9,-8.7,80.0,3.2,19,9.0,9.0,Sc,191.0,-3.4,4.0,1.0,26.0
202201130900,146.0,32.0,0.5,1014.6,1022.4,-5.4,-7.8,83.0,3.4,19,10.0,6.0,StNs,745.0,-1.1,1.0,1.0,40.0
202201131000,146.0,36.0,1.5,1015.6,1023.4,-4.2,-7.9,75.0,3.4,19,2.0,2.0,Sc,1667.0,1.1,4.0,1.0,34.0
202201131100,146.0,34.0,2.6,1015.5,1023.2,-2.2,-7.7,66.0,3.4,-,2.0,2.0,Sc,1968.0,6.6,3.0,2.0,26.0
202201131200,146.0,32.0,3.5,1015.1,1022.8,-1.9,-9.9,54.0,2.9,-,5.0,5.0,Sc,2000.0,5.9,3.0,2.0,25.0
202201131300,146.0,29.0,5.9,1014.6,1022.3,-0.8,-11.0,46.0,2.6,-,7.0,7.0,Sc,2000.0,7.6,3.0,2.0,24.0
202201131400,146.0,29.0,6.3,1014.0,1021.7,-0.2,-12.8,38.0,2.3,-,6.0,6.0,Sc,2000.0,9.8,3.0,2.0,8.0
202201131500,146.0,29.0,5.5,1014.3,1022.0,-0.9,-12.5,41.0,2.3,-,3.0,3.0,Sc,2000.0,1.7,3.0,2.0,17.0
202201131600,146.0,29.0,3.6,1014.9,1022.6,-1.3,-11.7,45.0,2.5,-,3.0,3.0,Sc,2000.0,-0.5,3.0,2.0,17.0
202201131700,146.0,29.0,5.2,1015.3,1023.0,-1.4,-11.5,46.0,2.5,-,6.0,6.0,Sc,2000.0,-0.8,3.0,2.0,14.0
202201131800,146.0,29.0,3.9,1015.7,1023.4,-2.5,-11.2,51.0,2.6,-,0.0,0.0,-,2000.0,-3.1,3.0,2.0,14.0
202201131900,146.0,34.0,2.3,1016.4,1024.2,-3.4,-11.3,54.0,2.6,-,0.0,0.0,-,2000.0,-4.2,3.0,2.0,18.0
202201132000,146.0,32.0,2.0,1016.8,1024.6,-3.8,-11.3,56.0,2.6,-,0.0,0.0,-,2000.0,-4.9,3.0,2.0,11.0
202201132100,146.0,32.0,2.3,1016.9,1024.7,-4.3,-10.9,60.0,2.7,-,0.0,0.0,-,2000.0,-5.7,3.0,2.0,5.0
202201132200,146.0,34.0,2.3,1017.5,1025.3,-4.6,-11.6,58.0,2.5,-,0.0,0.0,-,2000.0,-6.1,3.0,2.0,26.0
202201132300,146.0,29.0,1.1,1017.7,1025.5,-4.8,-11.6,59.0,2.5,-,0.0,0.0,-,2000.0,-6.5,3.0,2.0,10.0
202201140000,146.0,34.0,1.6,1018.0,1025.8,-5.4,-11.3,63.0,2.6,-,0.0,0.0,-,2000.0,-7.1,3.0,2.0,20.0
202201140100,146.0,34.0,1.6,1018.2,1026.1,-5.6,-11.9,61.0,2.5,-,0.0,0.0,-,2000.0,-7.3,3.0,,15.0
202201140200,146.0,36.0,0.9,1018.6,1026.5,-6.4,-12.1,64.0,2.4,-,0.0,0.0,-,2000.0,-7.9,3.0,,23.0
202201140300,146.0,7.0,0.6,1019.1,1027.0,-5.9,-12.2,61.0,2.4,-,0.0,0.0,-,2000.0,-8.2,3.0,2.0,24.0
202201140400,146.0,7.0,1.1,1018.8,1026.7,-6.4,-12.9,60.0,2.3,-,0.0,0.0,-,2000.0,-8.2,3.0,2.0,19.0
202201140500,146.0,14.0,1.2,1018.7,1026.6,-6.8,-12.2,65.0,2.4,-,0.0,0.0,-,2000.0,-8.3,3.0,2.0,24.0
202201140600,146.0,14.0,0.9,1019.0,1026.9,-7.5,-12.3,68.0,2.4,-,0.0,0.0,-,1988.0,-8.7,3.0,2.0,22.0
202201140700,146.0,14.0,1.1,1019.7,1027.6,-7.5,-12.0,70.0,2.4,-,0.0,0.0,-,1992.0,-8.8,3.0,2.0,23.0
202201140800,146.0,11.0,1.6,1019.8,1027.7,-8.1,-12.0,73.0,2.4,-,0.0,0.0,-,1976.0,-8.4,3.0,2.0,27.0
202201140900,146.0,14.0,0.7,1020.2,1028.1,-5.3,-11.4,62.0,2.6,-,0.0,0.0,-,2000.0,-4.9,3.0,2.0,35.0
202201141000,146.0,16.0,0.8,1020.6,1028.4,-2.9,-11.6,51.0,2.5,-,0.0,0.0,-,2000.0,3.2,3.0,2.0,36.0
202201141100,146.0,9.0,1.1,1020.7,1028.5,-1.7,-11.5,47.0,2.5,-,0.0,0.0,-,2000.0,6.1,3.0,2.0,25.0
202201141200,146.0,32.0,1.3,1019.9,1027.6,-0.7,-12.0,42.0,2.4,-,0.0,0.0,-,2000.0,11.0,3.0,2.0,19.0
202201141300,146.0,5.0,1.0,1019.0,1026.7,0.2,-12.1,39.0,2.4,-,0.0,0.0,-,2000.0,12.7,3.0,2.0,23.0
202201141400,146.0,32.0,1.5,1018.2,1025.9,0.4,-13.6,34.0,2.1,-,0.0,0.0,-,2000.0,12.1,3.0,2.0,7.0
202201141500,146.0,36.0,2.1,1017.3,1025.0,1.2,-14.1,31.0,2.1,-,0.0,0.0,-,2000.0,9.1,3.0,2.0,2.0
202201141600,146.0,29.0,1.9,1017.0,1024.6,1.8,-13.9,30.0,2.1,-,3.0,0.0,Ci,2000.0,3.8,3.0,2.0,23.0
202201141700,146.0,32.0,0.9,1016.4,1024.0,1.2,-14.5,30.0,2.0,-,5.0,0.0,Ci,2000.0,-0.4,3.0,2.0,18.0
202201141800,146.0,29.0,0.7,1016.9,1024.6,0.4,-14.0,33.0,2.1,-,5.0,0.0,Ci,2000.0,-2.5,3.0,2.0,29.0
202201141900,146.0,0.0,0.4,1017.0,1024.7,-0.1,-14.1,34.0,2.1,-,7.0,0.0,-,2000.0,-3.7,3.0,,28.0
202201142000,146.0,0.0,0.3,1017.2,1024.9,-0.9,-12.8,40.0,2.3,-,9.0,2.0,-,2000.0,-4.1,3.0,,34.0
202201142100,146.0,0.0,0.1,1017.5,1025.2,-1.4,-12.1,44.0,2.4,-,7.0,0.0,Ci,2000.0,-4.0,3.0,2.0,54.0
202201142200,146.0,14.0,0.7,1018.1,1025.8,-1.9,-11.7,47.0,2.5,-,10.0,9.0,-,2000.0,-3.3,3.0,,42.0
202201142300,146.0,14.0,1.1,1018.0,1025.8,-2.3,-11.5,49.0,2.5,-,10.0,10.0,-,2000.0,-3.2,3.0,,39.0
202201150000,146.0,14.0,1.2,1017.8,1025.6,-2.6,-11.3,51.0,2.6,-,9.0,0.0,Ci,2000.0,-3.3,3.0,2.0,36.0
202201150100,146.0,11.0,1.3,1017.1,1024.9,-2.7,-10.7,54.0,2.7,-,10.0,10.0,-,2000.0,-3.0,3.0,,35.0
202201150200,146.0,14.0,0.5,1016.9,1024.7,-2.5,-10.7,53.0,2.7,-,10.0,10.0,-,2000.0,-3.1,3.0,,31.0
202201150300,146.0,27.0,0.5,1016.9,1024.7,-2.6,-10.6,54.0,2.7,-,9.0,0.0,Ci,2000.0,-3.6,3.0,2.0,35.0
202201150400,146.0,9.0,0.6,1016.6,1024.4,-2.7,-10.5,55.0,2.8,-,9.0,0.0,Ci,2000.0,-3.9,3.0,2.0,34.0
202201150500,146.0,7.0,0.6,1016.5,1024.3,-3.1,-10.4,57.0,2.8,-,9.0,9.0,Ac,2000.0,-4.2,3.0,2.0,31.0
202201150600,146.0,0.0,0.0,1016.8,1024.6,-3.2,-10.3,58.0,2.8,-,7.0,7.0,Ac,1992.0,-4.8,3.0,2.0,33.0
202201150700,146.0,14.0,0.9,1016.7,1024.5,-3.4,-10.2,59.0,2.8,-,8.0,5.0,ScAc,2000.0,-3.6,3.0,2.0,34.0
202201150800,146.0,9.0,0.6,1016.9,1024.7,-3.5,-10.1,60.0,2.8,-,8.0,8.0,Ac,2000.0,-4.2,3.0,2.0,37.0
202201150900,146.0,0.0,0.2,1017.2,1025.0,-2.9,-9.8,59.0,2.9,-,8.0,8.0,Ac,2000.0,-2.3,3.0,2.0,39.0
202201151000,146.0,14.0,0.7,1016.7,1024.4,-0.7,-9.6,51.0,3.0,-,8.0,8.0,Ac,2000.0,1.1,3.0,2.0,34.0
202201151100,146.0,9.0,0.7,1016.8,1024.4,2.0,-10.5,39.0,2.8,-,3.0,3.0,Ac,2000.0,4.6,3.0,2.0,36.0
202201151200,146.0,14.0,1.2,1015.3,1022.8,5.3,-12.7,26.0,2.3,-,2.0,2.0,Ac,2000.0,12.2,3.0,2.0,28.0
202201151300,146.0,2.0,0.6,1014.8,1022.3,7.3,-9.6,29.0,3.0,-,3.0,3.0,Sc,2000.0,14.9,3.0,2.0,17.0
202201151400,146.0,34.0,1.1,1014.6,1022.1,6.3,-9.2,32.0,3.0,-,9.0,9.0,Sc,2000.0,9.3,3.0,2.0,21.0
202201151500,146.0,32.0,1.1,1014.6,1022.1,6.5,-9.4,31.0,3.0,-,9.0,9.0,Sc,2000.0,7.3,3.0,2.0,22.0
202201151600,146.0,0.0,0.4,1014.5,1022.0,6.2,-8.5,34.0,3.2,-,9.0,9.0,Sc,2000.0,5.5,3.0,2.0,26.0
202201151700,146.0,0.0,0.2,1014.5,1022.0,5.9,-6.0,42.0,3.9,-,9.0,9.0,Sc,2000.0,3.2,3.0,2.0,23.0
202201151800,146.0,0.0,0.0,1014.6,1022.1,5.8,-6.1,42.0,3.9,-,9.0,9.0,Sc,2000.0,1.7,3.0,2.0,28.0
202201151900,146.0,14.0,0.8,1014.9,1022.4,5.2,-6.3,43.0,3.8,-,0.0,0.0,-,2000.0,0.2,3.0,,27.0
202201152000,146.0,14.0,1.3,1015.1,1022.6,4.4,-5.6,48.0,4.0,-,7.0,7.0,-,2000.0,0.0,3.0,,40.0
202201152100,146.0,11.0,1.1,1015.4,1022.9,4.3,-4.9,51.0,4.2,-,8.0,8.0,Sc,2000.0,0.1,3.0,2.0,52.0
202201152200,146.0,11.0,1.1,1015.3,1022.9,3.7,-4.2,56.0,4.5,-,8.0,8.0,-,2000.0,0.0,3.0,,46.0
202201152300,146.0,11.0,1.2,1015.1,1022.7,3.3,-3.7,60.0,4.6,-,10.0,9.0,-,2000.0,0.3,3.0,,41.0
202201160000,146.0,14.0,1.2,1015.6,1023.2,3.4,-2.9,63.0,4.9,-,7.0,7.0,Sc,2000.0,0.1,3.0,2.0,38.0
202201160100,146.0,18.0,1.2,1015.4,1022.9,4.4,-1.4,66.0,5.5,-,0.0,0.0,-,2000.0,0.5,3.0,,33.0
202201160200,146.0,23.0,2.9,1015.2,1022.7,5.7,0.8,71.0,6.5,01,10.0,8.0,ScAs,1891.0,1.4,4.0,1.0,26.0
202201160300,146.0,20.0,1.3,1015.1,1022.6,5.6,0.9,72.0,6.5,01,10.0,6.0,StNs,1404.0,2.0,4.0,1.0,39.0
202201160400,146.0,23.0,3.2,1015.3,1022.8,4.1,1.6,84.0,6.9,19,10.0,6.0,StNs,871.0,2.5,4.0,1.0,46.0
202201160500,146.0,27.0,2.5,1015.2,1022.7,4.2,1.5,83.0,6.8,19,10.0,7.0,StNs,714.0,2.2,4.0,1.0,42.0
202201160600,146.0,23.0,1.7,1015.5,1023.1,3.5,0.8,83.0,6.5,19,10.0,6.0,ScAs,708.0,0.0,4.0,1.0,46.0
202201160700,146.0,23.0,1.8,1015.9,1023.5,3.6,0.4,80.0,6.3,19,10.0,6.0,ScAs,659.0,0.5,4.0,1.0,46.0
202201160800,146.0,32.0,2.8,1016.8,1024.4,2.7,-0.7,78.0,5.8,19,9.0,9.0,Sc,433.0,0.6,4.0,1.0,64.0
202201160900,146.0,27.0,3.2,1017.6,1025.2,2.0,-1.9,75.0,5.3,19,9.0,9.0,Sc,519.0,1.0,3.0,1.0,77.0
202201161000,146.0,29.0,3.6,1018.4,1026.0,1.6,-7.2,52.0,3.6,40,3.0,3.0,Sc,1946.0,2.0,3.0,2.0,71.0
202201161100,146.0,29.0,3.2,1019.0,1026.6,3.2,-4.7,56.0,4.3,-,4.0,4.0,Sc,2000.0,9.9,3.0,2.0,27.0
202201161200,146.0,27.0,4.9,1019.0,1026.6,3.1,-5.8,52.0,4.0,-,4.0,4.0,Sc,2000.0,13.4,3.0,2.0,11.0
202201161300,146.0,27.0,5.8,1018.8,1026.4,2.1,-6.7,52.0,3.7,-,4.0,4.0,Sc,2000.0,11.3,3.0,2.0,12.0
202201161400,146.0,27.0,4.7,1018.7,1026.3,2.0,-7.6,49.0,3.5,-,3.0,3.0,Sc,2000.0,13.1,3.0,2.0,12.0
202201161500,146.0,29.0,4.6,1018.6,1026.3,0.8,-7.7,53.0,3.4,-,4.0,4.0,Sc,2000.0,3.3,3.0,2.0,25.0
202201161600,146.0,29.0,4.1,1019.1,1026.8,0.7,-7.8,53.0,3.4,-,3.0,3.0,Sc,2000.0,2.4,3.0,2.0,20.0
202201161700,146.0,27.0,4.6,1019.0,1026.7,0.6,-7.9,53.0,3.4,-,2.0,2.0,Sc,2000.0,0.2,3.0,2.0,15.0
202201161800,146.0,29.0,4.1,1019.2,1026.9,-0.8,-8.7,55.0,3.2,-,0.0,0.0,-,2000.0,-1.7,3.0,2.0,18.0
