TM,STN,WD,WS,PA,PS,TA,TD,HM,PV,WW,CA_TOT,CA_MID,CT,VS,TS,IR,PM10
201801030500,156.0,36.0,1.0,1021.3,1030.6,-0.3,-7.1,60.0,3.6,-,0.0,0.0,-,2000.0,-3.8,3.0,10.0
201801030600,156.0,2.0,1.5,1021.9,1031.2,-1.0,-7.7,60.0,3.4,-,0.0,0.0,-,1993.0,-4.2,3.0,10.0
201801030700,156.0,2.0,1.8,1021.8,1031.1,-1.5,-8.7,58.0,3.2,-,0.0,0.0,-,1997.0,-4.6,3.0,20.0
201801030800,156.0,5.0,2.0,1022.4,1031.7,-2.5,-9.6,58.0,3.0,-,0.0,0.0,-,2000.0,-5.1,3.0,13.0
201801030900,156.0,5.0,2.5,1022.8,1032.1,-1.4,-9.2,55.0,3.0,-,0.0,0.0,-,1988.0,-3.4,3.0,14.0
201801031000,156.0,7.0,2.4,1023.3,1032.6,0.0,-9.2,50.0,3.0,-,0.0,0.0,-,1822.0,-1.4,3.0,32.0
201801031100,156.0,7.0,0.7,1023.1,1032.3,0.8,-10.0,44.0,2.9,-,0.0,0.0,-,1861.0,0.8,3.0,30.0
201801031200,156.0,34.0,1.6,1022.2,1031.4,2.2,-11.3,36.0,2.6,-,0.0,0.0,-,1953.0,5.3,3.0,37.0
201801031300,156.0,34.0,1.9,1021.0,1030.1,2.7,-10.5,37.0,2.8,-,0.0,0.0,-,1919.0,8.8,3.0,33.0
201801031400,156.0,29.0,1.7,1020.8,1029.9,3.2,-8.2,43.0,3.3,-,4.0,0.0,Ci,1925.0,8.6,3.0,30.0
201801031500,156.0,36.0,2.5,1020.4,1029.5,3.1,-8.5,42.0,3.2,-,4.0,0.0,Ci,1905.0,8.4,3.0,35.0
201801031600,156.0,2.0,2.6,1020.6,1029.7,3.0,-8.9,41.0,3.1,-,3.0,0.0,Ci,2000.0,6.3,3.0,24.0
201801031700,156.0,34.0,1.8,1020.7,1029.9,1.6,,45.0,3.1,-,1.0,0.0,Ci,2000.0,1.5,3.0,13.0
201801031800,156.0,2.0,2.0,1020.7,1029.9,0.3,-8.4,52.0,3.2,-,2.0,0.0,Ci,2000.0,-0.9,3.0,6.0
201801031900,156.0,2.0,1.8,1020.9,1030.2,-0.5,-7.7,58.0,3.4,-,,0.0,-,2000.0,-1.8,3.0,3.0
201801032000,156.0,5.0,1.6,1021.5,1030.8,-1.2,-7.9,60.0,3.4,-,,,-,2000.0,-2.6,3.0,16.0
201801032100,156.0,2.0,1.4,1021.3,1030.6,-1.5,-7.8,62.0,3.4,-,0.0,0.0,-,2000.0,-3.3,3.0,11.0
201801032200,156.0,2.0,1.9,1021.4,1030.7,-1.4,-7.3,64.0,3.5,-,,0.0,-,2000.0,-3.6,3.0,16.0
201801032300,156.0,5.0,1.6,1022.0,1031.3,-1.4,-6.9,66.0,3.6,-,,4.0,-,2000.0,-3.2,3.0,8.0
201801040000,156.0,2.0,1.9,1021.4,1030.7,-1.1,-7.4,62.0,3.5,-,9.0,9.0,Ac,2000.0,-2.9,3.0,17.0
201801040100,156.0,5.0,2.3,1020.9,1030.2,-1.8,-8.3,61.0,3.3,-,,,-,2000.0,-3.3,3.0,22.0
201801040200,156.0,5.0,1.6,1021.1,1030.4,-1.9,-8.0,63.0,3.3,-,,3.0,-,2000.0,-3.6,3.0,18.0
201801040300,156.0,5.0,1.8,1021.2,1030.5,-1.7,-7.8,63.0,3.4,-,8.0,3.0,ScCi,2000.0,-3.3,3.0,13.0
201801040400,156.0,36.0,1.2,1021.0,1030.3,-1.3,-7.4,63.0,3.5,-,8.0,2.0,ScCi,1988.0,-3.2,3.0,19.0
201801040500,156.0,2.0,1.7,1020.5,1029.8,-1.6,-7.5,64.0,3.5,-,8.0,8.0,Sc,1986.0,-3.8,3.0,18.0
201801040600,156.0,2.0,1.6,1020.0,1029.3,-2.2,-7.7,66.0,3.4,-,8.0,0.0,Ci,1960.0,-3.9,3.0,28.0
