TM,STN_ID,PM10,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
202201060300,143.0,40.0,143,27,0.7,-9,-9.0,-9,1018.4,1025.2,6,-0.4,2.6,-6.2,52.0,3.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,9,3,10,ScAc,0,3,5,1674,-9.0,-9.0,-9,0.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201060600,143.0,28.0,143,27,1.3,-9,-9.0,-9,1018.8,1025.7,3,0.5,0.3,-6.3,61.0,3.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,3,3,10,Sc,0,0,5,1913,-9.0,-9.0,-9,-1.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201060900,143.0,30.0,143,29,2.8,-9,-9.0,-9,1020.4,1027.3,2,1.6,2.4,-8.3,45.0,3.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1764,1.0,0.43,-9,-1.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201061200,143.0,24.0,143,29,4.9,-9,-9.0,-9,1019.7,1026.5,8,-0.8,6.1,-13.5,23.0,2.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1952,1.0,1.88,-9,9.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201061500,143.0,23.0,143,29,5.7,-9,-9.0,-9,1018.6,1025.3,7,-1.2,6.9,-13.9,21.0,2.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2022,1.0,1.57,-9,11.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201061800,143.0,24.0,143,29,3.2,-9,-9.0,-9,1020.3,1027.1,2,1.8,4.9,-13.0,26.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,0.0,0.02,-9,1.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201062100,143.0,17.0,143,29,1.4,-9,-9.0,-9,1022.2,1029.1,2,2.0,2.4,-13.0,31.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1990,-9.0,-9.0,-9,-1.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201070000,143.0,27.0,143,14,0.7,-9,-9.0,-9,1023.0,1030.0,2,0.9,-2.3,-11.5,49.0,2.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1854,-9.0,-9.0,-9,-3.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201070300,143.0,26.0,143,14,0.9,-9,-9.0,-9,1023.9,1031.0,2,1.0,-4.1,-11.5,56.0,2.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1888,-9.0,-9.0,-9,-4.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201070600,143.0,21.0,143,0,0.3,-9,-9.0,-9,1023.8,1030.9,5,-0.1,-5.0,-10.9,63.0,2.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1992,-9.0,-9.0,-9,-5.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201070900,143.0,37.0,143,14,1.1,-9,-9.0,-9,1024.5,1031.6,2,0.7,-4.3,-10.3,63.0,2.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1409,1.0,0.44,-9,-4.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201071200,143.0,57.0,143,32,0.9,-9,-9.0,-9,1022.6,1029.4,7,-2.2,4.0,-10.4,34.0,2.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1543,1.0,1.82,-9,7.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201071500,143.0,37.0,143,29,3.2,-9,-9.0,-9,1020.3,1027.0,7,-2.4,7.7,-14.5,19.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1878,1.0,1.61,-9,10.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201071800,143.0,28.0,143,27,1.8,-9,-9.0,-9,1020.2,1027.0,4,0.0,6.0,-14.1,22.0,2.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1984,0.0,0.02,-9,0.4,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201072100,143.0,25.0,143,34,0.9,-9,-9.0,-9,1020.9,1027.8,2,0.8,0.3,-14.1,33.0,2.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2043,-9.0,-9.0,-9,-3.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201080000,143.0,20.0,143,0,0.4,-9,-9.0,-9,1020.5,1027.5,7,-0.3,-3.5,-11.9,52.0,2.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1726,-9.0,-9.0,-9,-4.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201080300,143.0,19.0,143,0,0.4,-9,-9.0,-9,1020.0,1027.0,6,-0.5,-4.5,-13.8,48.0,2.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,-9.0,-9.0,-9,-5.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201080600,143.0,17.0,143,34,0.8,-9,-9.0,-9,1019.0,1026.0,7,-1.0,-5.3,-13.4,53.0,2.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,-9.0,-9.0,-9,-6.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201080900,143.0,34.0,143,34,0.9,-9,-9.0,-9,1019.1,1026.1,0,0.1,-3.3,-13.0,47.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2014,1.0,0.44,-9,-4.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201081200,143.0,28.0,143,29,2.3,-9,-9.0,-9,1017.0,1023.7,7,-2.4,6.0,-13.0,24.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1998,1.0,1.88,-9,8.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201081500,143.0,20.0,143,29,3.8,-9,-9.0,-9,1014.8,1021.4,7,-2.3,8.6,-11.4,23.0,2.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1992,1.0,1.58,-9,10.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201081800,143.0,34.0,143,32,2.5,-9,-9.0,-9,1015.5,1022.2,2,0.8,5.5,-7.7,38.0,3.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,0.0,0.03,-9,1.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201082100,143.0,32.0,143,27,1.9,-9,-9.0,-9,1016.4,1023.2,0,1.0,3.9,-5.3,51.0,4.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1708,-9.0,-9.0,-9,-1.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201090000,143.0,32.0,143,32,0.7,-9,-9.0,-9,1016.0,1022.9,8,-0.3,0.6,-5.6,63.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,6,6,10,Sc,0,0,5,1344,-9.0,-9.0,-9,-1.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202201090300,143.0,25.0,143,14,0.5,-9,-9.0,-9,1015.8,1022.7,6,-0.2,-1.6,-6.1,71.0,3.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,8,10,Sc,0,0,5,1080,-9.0,-9.0,-9,-2.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
