TM,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
202001041100,156,25,0.6,-9,-9.0,-9,1017.5,1026.5,-9,-9.0,4.4,-0.6,70.0,5.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,21,4019,4,0,-9,Ci,1,0,0,597,1.0,1.42,-9,2.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001041200,156,27,0.9,-9,-9.0,-9,1017.3,1026.3,8,-0.6,6.7,-0.7,59.0,5.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,11,40,4,4,10,Sc,0,0,5,804,1.0,1.79,-9,10.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001041300,156,36,1.1,-9,-9.0,-9,1016.7,1025.6,-9,-9.0,7.9,-0.6,55.0,5.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,40,6,6,10,Sc,0,0,5,1236,1.0,1.93,-9,12.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202001041400,156,36,1.8,-9,-9.0,-9,1016.2,1025.1,-9,-9.0,8.1,-1.7,50.0,5.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,4,4,10,Sc,0,0,5,1476,0.8,1.46,-9,10.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202001041500,156,32,1.5,-9,-9.0,-9,1016.0,1024.9,7,-1.4,8.9,-1.8,47.0,5.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,1,1,10,Sc,0,0,5,1140,1.0,1.41,-9,11.1,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202001041600,156,2,2.5,-9,-9.0,-9,1016.4,1025.3,-9,-9.0,8.5,-1.9,48.0,5.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1047,1.0,1.03,-9,8.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
202001041700,156,2,1.5,-9,-9.0,-9,1016.6,1025.5,-9,-9.0,7.6,-1.3,53.0,5.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,11,40,0,0,-9,-,-9,-9,-9,855,1.0,0.47,-9,4.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001041800,156,2,2.2,-9,-9.0,-9,1017.1,1026.1,2,1.2,6.7,-1.2,57.0,5.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,11,40,1,1,10,Sc,0,0,5,837,0.0,0.09,-9,2.6,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001041900,156,2,2.0,-9,-9.0,-9,1017.6,1026.6,-9,-9.0,6.1,-0.6,62.0,5.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,40,0,0,-9,-,-9,-9,-9,706,-9.0,-9.0,-9,1.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202001042000,156,2,1.4,-9,-9.0,-9,1018.0,1027.0,-9,-9.0,4.6,-1.2,66.0,5.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,40,6,0,-9,-,-9,-9,-9,680,-9.0,-9.0,-9,0.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202001042100,156,2,1.3,-9,-9.0,-9,1018.5,1027.6,2,1.5,4.1,-2.1,64.0,5.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,0,40,0,0,-9,-,-9,-9,-9,795,-9.0,-9.0,-9,-1.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001042200,156,11,0.7,-9,-9.0,-9,1019.0,1028.1,-9,-9.0,3.4,-0.8,74.0,5.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,40,0,0,-9,-,-9,-9,-9,569,-9.0,-9.0,-9,0.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202001042300,156,5,1.2,-9,-9.0,-9,1019.0,1028.1,-9,-9.0,3.1,0.1,81.0,6.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,4019,1,0,-9,-,-9,-9,-9,498,-9.0,-9.0,-9,0.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202001050000,156,2,0.5,-9,-9.0,-9,1019.3,1028.4,2,0.8,2.6,-0.1,82.0,6.1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,490,-9.0,-9.0,-9,-0.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,1
202001050100,156,25,1.0,-9,-9.0,-9,1019.6,1028.8,-9,-9.0,1.6,-0.3,87.0,6.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,19,0,0,-9,-,-9,-9,-9,407,-9.0,-9.0,-9,-0.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
202001050200,156,0,0.1,-9,-9.0,-9,1020.2,1029.4,-9,-9.0,0.8,-0.6,90.0,5.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,19,0,0,-9,-,-9,-9,-9,335,-9.0,-9.0,-9,-1.2,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,-9
