TM,STN_ID,PM10,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
202111040900,108.0,64.0,108,5,2.3,-9,-9.0,-9,1010.1,1020.5,2,1.3,10.5,8.7,89.0,11.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,1,1,10,Sc,0,0,5,683,1.0,0.57,-9,12.0,12.3,12.3,13.2,14.3,-9,-9.0,-9,3,1
202111041200,108.0,60.0,108,9,1.5,-9,-9.0,-9,1009.7,1019.9,7,-0.6,15.0,8.9,67.0,11.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,8,8,10,Sc,0,0,5,1440,0.1,0.96,-9,17.8,13.8,13.0,13.1,14.1,-9,-9.0,-9,3,2
202111041500,108.0,62.0,108,16,1.4,-9,-9.0,-9,1008.6,1018.8,7,-1.1,15.7,9.3,66.0,11.7,0.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,-9,61,-,8,8,10,Sc,0,0,5,1040,0.0,0.61,-9,16.6,14.8,14.0,13.6,14.2,-9,-9.0,-9,3,1
202111041800,108.0,73.0,108,27,1.5,-9,-9.0,-9,1009.0,1019.2,2,0.4,14.2,9.2,72.0,11.6,-9.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,5,0,40,0,0,-9,-,-9,-9,-9,811,0.0,0.03,-9,11.2,14.9,14.4,14.1,14.4,-9,-9.0,-9,3,1
202111042100,108.0,95.0,108,27,1.2,-9,-9.0,-9,1010.7,1021.1,2,1.9,11.7,9.2,85.0,11.6,-9.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,536,-9.0,-9.0,-9,9.1,13.8,13.7,14.1,14.6,-9,-9.0,-9,3,1
202111050000,108.0,88.0,108,2,1.8,-9,-9.0,-9,1011.5,1021.9,0,0.8,10.2,8.1,87.0,10.8,-9.0,0.0,0.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,545,-9.0,-9.0,-9,8.1,13.1,13.1,13.7,14.5,-9,-9.0,-9,3,1
202111050300,108.0,74.0,108,7,1.0,-9,-9.0,-9,1011.6,1022.1,1,0.2,9.1,7.7,91.0,10.5,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,533,-9.0,-9.0,-9,7.3,12.4,12.5,13.4,14.4,-9,-9.0,-9,3,1
202111050600,108.0,77.0,108,2,1.9,-9,-9.0,-9,1011.3,1021.8,5,-0.3,8.0,7.0,94.0,10.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,0,0,-9,-,-9,-9,-9,349,-9.0,-9.0,-9,6.6,11.9,12.0,12.9,14.1,-9,-9.0,-9,3,1
202111050900,108.0,94.0,108,5,1.4,-9,-9.0,-9,1012.7,1023.1,2,1.3,9.7,8.6,93.0,11.2,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,10,0,19,3,0,-9,Ci,1,0,0,476,1.0,0.64,-9,11.3,11.6,11.6,12.6,13.8,-9,-9.0,-9,3,1
202111051200,108.0,71.0,108,5,2.6,-9,-9.0,-9,1011.0,1021.2,7,-1.9,15.6,8.3,62.0,10.9,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,5,0,40,2,0,-9,Ci,1,0,0,864,1.0,1.82,-9,21.0,13.2,12.4,12.5,13.6,-9,-9.0,-9,3,1
